Local Time,NO,NO2,NOX,O3,RELATIVEHUMIDITY,SO2,TEMPERATURE,WIND_DIRECTION,WIND_SPEED,PM25,PM10,CO,NH3
2025-05-16 00:00:00+05:30,136.0,92.1,0.159,9.03,52.3,18.9,26.9,195.0,0.3,,,,
2025-05-16 01:00:00+05:30,135.0,73.1,0.149,10.6,58.5,27.7,26.2,178.0,0.3,,,,
2025-05-16 02:00:00+05:30,155.0,61.6,0.159,11.4,62.0,30.7,25.7,177.0,0.3,,,,
2025-05-16 03:00:00+05:30,31.6,93.2,0.0752,6.9,52.0,59.8,27.0,204.0,0.7,,,,
2025-05-16 04:00:00+05:30,33.7,86.0,0.0731,7.87,47.7,50.1,27.0,196.0,0.4,,,,
2025-05-16 05:00:00+05:30,12.7,73.6,0.0495,5.73,51.3,42.5,25.9,162.0,0.425,,,,
2025-05-16 06:00:00+05:30,10.7,68.6,0.0452,8.43,55.8,41.3,25.3,187.0,0.35,,,,
2025-05-16 07:00:00+05:30,14.1,66.1,0.0466,10.6,58.0,17.7,25.2,197.0,0.325,,,,
2025-05-16 08:00:00+05:30,16.3,94.4,0.0635,14.5,52.5,25.0,28.9,152.0,0.425,,,,
2025-05-16 09:00:00+05:30,5.65,57.2,0.035,50.6,42.8,31.8,33.1,204.0,0.975,,,,
2025-05-16 10:00:00+05:30,4.73,38.3,0.0242,64.7,35.0,19.0,36.2,208.0,1.8,,,,
2025-05-16 11:00:00+05:30,3.63,18.3,0.0127,63.1,30.7,2.0,39.3,204.0,1.8,,,,
2025-05-16 12:00:00+05:30,3.0,16.3,0.0111,70.4,29.0,,41.0,222.0,1.75,,,,
2025-05-16 13:00:00+05:30,2.48,14.5,0.00973,74.6,27.5,,42.2,205.0,1.8,,,,
2025-05-16 14:00:00+05:30,3.33,14.2,0.0103,82.4,26.0,,42.3,210.0,1.63,,,,
2025-05-16 15:00:00+05:30,3.85,19.4,0.0135,83.9,25.3,,42.5,210.0,1.5,,,,
2025-05-16 16:00:00+05:30,3.2,45.1,0.0266,115.0,33.5,8.67,40.0,150.0,1.85,,,,
2025-05-16 17:00:00+05:30,5.08,41.0,0.026,91.6,34.0,7.3,37.6,164.0,1.38,,,,
2025-05-16 18:00:00+05:30,4.67,24.1,0.0166,58.4,58.3,,27.0,197.0,1.97,,,,
2025-05-16 19:00:00+05:30,5.43,53.2,0.0327,34.1,55.0,,27.5,165.0,1.33,,,,
2025-05-16 20:00:00+05:30,4.38,78.4,0.0453,21.3,57.5,,25.8,153.0,0.7,,,,
2025-05-16 21:00:00+05:30,10.9,93.5,0.0586,8.98,59.0,,25.4,128.0,0.35,,,,
2025-05-16 22:00:00+05:30,14.1,96.5,0.0628,8.03,56.8,0.45,25.4,62.3,0.5,,,,
2025-05-16 23:00:00+05:30,5.3,86.5,0.0503,12.2,49.3,,26.5,65.3,0.6,,,,
2025-05-17 00:00:00+05:30,10.8,74.5,0.0484,11.0,49.3,,26.2,151.0,0.5,,,,
2025-05-17 01:00:00+05:30,2.45,49.1,0.0281,26.2,47.5,,26.0,217.0,0.3,,,,
2025-05-17 02:00:00+05:30,7.13,69.5,0.0428,9.6,50.8,,25.2,201.0,0.35,,,,
2025-05-17 03:00:00+05:30,12.6,70.4,0.0477,7.73,57.0,,23.9,172.0,0.3,,,,
2025-05-17 04:00:00+05:30,8.67,59.4,0.0386,10.2,55.7,2.45,23.6,209.0,0.3,,,,
2025-05-17 05:00:00+05:30,4.3,28.6,0.0187,27.7,47.5,,26.1,192.0,1.25,,,,
2025-05-17 06:00:00+05:30,4.55,22.4,0.0156,30.5,42.3,0.8,28.8,214.0,2.18,,,,
2025-05-17 07:00:00+05:30,3.47,38.1,0.0231,22.3,44.3,,28.9,206.0,1.23,,,,
2025-05-17 08:00:00+05:30,11.7,53.1,0.0378,13.5,53.8,,27.2,209.0,0.475,,,,
2025-05-17 09:00:00+05:30,16.7,64.9,0.0482,16.5,46.5,,31.8,220.0,0.7,,,,
2025-05-17 10:00:00+05:30,7.73,41.6,0.0284,43.2,39.3,1.05,35.8,184.0,0.733,,,,
2025-05-17 11:00:00+05:30,3.65,17.7,0.0124,66.9,35.8,,37.8,220.0,0.925,,,,
2025-05-17 12:00:00+05:30,2.93,15.7,0.0107,76.9,34.8,,38.8,218.0,1.45,,,,
2025-05-17 13:00:00+05:30,3.2,14.8,0.0105,87.1,34.0,3.0,39.7,207.0,1.18,,,,
2025-05-17 14:00:00+05:30,2.35,17.6,0.0112,93.1,32.0,2.97,40.8,224.0,1.15,,,,
2025-05-17 15:00:00+05:30,2.4,19.0,0.012,89.9,32.0,2.0,40.5,209.0,1.27,,,,
2025-05-17 16:00:00+05:30,5.45,20.7,0.0155,60.4,36.8,,35.1,166.0,2.53,,,,
2025-05-17 17:00:00+05:30,2.33,32.6,0.0192,54.9,43.5,2.2,32.7,189.0,1.75,,,,
2025-05-17 18:00:00+05:30,5.27,34.3,0.0214,55.5,41.8,1.03,32.8,184.0,1.18,,,,
2025-05-17 19:00:00+05:30,3.3,32.4,0.0199,52.5,47.3,3.68,30.3,195.0,1.4,,,,
2025-05-17 20:00:00+05:30,5.03,35.9,0.0232,50.4,49.0,5.63,29.0,219.0,1.1,,,,
2025-05-17 21:00:00+05:30,5.03,39.6,0.0251,37.0,50.8,9.05,28.2,209.0,1.13,,,,
2025-05-17 22:00:00+05:30,2.43,24.7,0.0151,45.8,49.0,4.5,28.1,234.0,1.3,,,,
2025-05-17 23:00:00+05:30,3.18,28.6,0.0178,42.5,48.5,,28.1,172.0,0.9,,,,
2025-05-18 00:00:00+05:30,4.45,28.4,0.0188,41.6,50.0,0.2,27.8,139.0,0.85,,,,
2025-05-18 01:00:00+05:30,4.1,35.0,0.0195,34.0,51.5,,27.0,113.0,0.3,,,,
2025-05-18 02:00:00+05:30,5.85,26.7,0.019,35.4,52.5,0.2,26.4,252.0,0.3,,,,
2025-05-18 03:00:00+05:30,1.7,28.9,0.0167,27.2,55.0,5.4,25.6,303.0,0.3,,,,
2025-05-18 04:00:00+05:30,5.9,26.0,0.0187,26.0,54.3,8.8,25.5,199.0,0.3,,,,
2025-05-18 05:00:00+05:30,4.4,32.7,0.0209,25.0,52.8,5.3,25.6,262.0,0.35,,,,
2025-05-18 06:00:00+05:30,14.7,54.9,0.0412,8.57,55.7,5.0,25.1,169.0,0.333,,,,
2025-05-18 07:00:00+05:30,32.4,54.5,0.0554,9.23,58.3,3.8,26.0,114.0,0.875,,,,
2025-05-18 08:00:00+05:30,11.6,50.1,0.036,17.8,58.3,10.6,27.9,169.0,0.7,,,,
2025-05-18 09:00:00+05:30,5.3,54.4,0.0332,30.4,50.5,16.3,31.8,172.0,0.725,,,,
2025-05-18 10:00:00+05:30,4.1,41.7,0.0255,49.0,42.8,19.2,35.4,182.0,0.85,,,,
2025-05-18 11:00:00+05:30,4.93,13.7,0.0113,61.6,38.3,15.3,37.4,200.0,1.6,,,,
2025-05-18 12:00:00+05:30,6.0,12.4,0.00995,76.5,35.5,14.5,39.2,200.0,1.5,,,,
2025-05-18 13:00:00+05:30,4.1,13.6,0.0106,86.0,34.3,14.3,39.9,213.0,1.35,,,,
2025-05-18 14:00:00+05:30,4.87,13.0,0.00988,86.0,31.5,9.05,41.1,226.0,1.18,,,,
2025-05-18 15:00:00+05:30,1.98,12.7,0.0084,88.7,30.0,3.75,41.3,215.0,1.1,,,,
2025-05-18 16:00:00+05:30,4.13,27.2,0.0169,112.0,34.3,10.5,40.3,157.0,1.3,,,,
2025-05-18 17:00:00+05:30,4.25,30.4,0.0196,116.0,36.5,11.2,39.2,164.0,0.95,,,,
2025-05-18 18:00:00+05:30,2.98,45.9,0.0269,101.0,39.0,11.5,37.7,126.0,1.1,,,,
2025-05-18 19:00:00+05:30,3.1,58.8,0.0338,63.3,41.8,7.23,35.8,121.0,0.8,,,,
2025-05-18 20:00:00+05:30,3.78,61.2,0.0356,49.6,46.5,8.43,33.9,130.0,0.875,,,,
2025-05-18 21:00:00+05:30,1.78,57.2,0.0319,42.9,48.8,11.7,32.8,151.0,0.625,,,,
2025-05-18 22:00:00+05:30,3.0,56.7,0.0326,24.2,51.3,10.7,32.0,148.0,1.1,,,,
2025-05-18 23:00:00+05:30,3.03,35.2,0.0205,30.1,55.0,7.6,31.5,150.0,1.3,,,,
2025-05-19 00:00:00+05:30,4.3,27.7,0.0183,38.5,57.7,9.37,30.6,164.0,1.13,,,,
2025-05-19 01:00:00+05:30,1.9,24.7,0.0147,28.6,63.5,6.3,29.2,163.0,1.5,,,,
2025-05-19 02:00:00+05:30,4.15,19.6,0.0138,14.1,66.8,4.68,28.4,174.0,1.78,,,,
2025-05-19 03:00:00+05:30,4.1,16.3,0.0119,21.1,71.3,10.2,27.2,161.0,1.9,,,,
2025-05-19 04:00:00+05:30,1.83,19.0,0.0116,18.3,72.8,13.5,26.6,173.0,1.63,,,,
2025-05-19 05:00:00+05:30,3.7,16.3,0.0117,23.7,72.5,4.83,26.4,156.0,1.75,,,,
2025-05-19 06:00:00+05:30,3.825,17.25,0.0123,20.85,72.0,13.25,26.1,179.0,1.4500000000000002,,,,
2025-05-19 07:00:00+05:30,3.6,21.2,0.0142,11.2,71.8,3.63,26.3,171.0,1.6,,,,
2025-05-19 08:00:00+05:30,3.1,22.9,0.0147,16.0,70.0,4.55,27.0,172.0,1.88,,,,
2025-05-19 09:00:00+05:30,6.33,22.4,0.0171,18.8,66.0,5.35,28.6,170.0,1.98,,,,
2025-05-19 10:00:00+05:30,4.4,26.0,0.0174,24.5,59.3,7.8,31.2,164.0,1.7,,,,
2025-05-19 11:00:00+05:30,4.73,22.1,0.0156,45.4,52.8,6.95,33.7,195.0,1.33,,,,
2025-05-19 12:00:00+05:30,3.85,20.5,0.0141,41.9,47.5,4.4,36.0,203.0,1.18,,,,
2025-05-19 13:00:00+05:30,3.35,16.2,0.0114,7.8,44.5,,37.5,223.0,1.35,,,,
2025-05-19 14:00:00+05:30,5.25,23.3,0.0167,34.2,44.3,,37.9,141.0,1.15,,,,
2025-05-19 15:00:00+05:30,5.35,23.6,0.0147,100.0,43.0,5.75,38.1,209.0,0.925,,,,
2025-05-19 16:00:00+05:30,3.0,22.2,0.0137,99.4,42.0,4.65,38.7,195.0,0.6,,,,
2025-05-19 17:00:00+05:30,3.8,33.4,0.0209,98.3,43.5,2.7,37.7,147.0,1.15,,,,
2025-05-19 18:00:00+05:30,4.33,37.0,0.0232,39.8,47.0,3.37,36.2,170.0,0.9,,,,
2025-05-19 19:00:00+05:30,5.23,50.6,0.0311,,49.0,,34.9,118.0,0.85,,,,
2025-05-19 20:00:00+05:30,3.9,55.6,0.0328,21.4,51.3,3.93,33.6,113.0,0.6,,,,
2025-05-19 21:00:00+05:30,2.75,74.8,0.042,24.2,57.3,9.25,31.6,211.0,0.3,,,,
2025-05-19 22:00:00+05:30,5.75,83.6,0.0492,,60.0,6.2,30.8,151.0,0.45,,,,
2025-05-19 23:00:00+05:30,4.8,41.0,0.0257,26.4,58.3,9.67,31.2,119.0,1.07,,,,
2025-05-20 00:00:00+05:30,6.27,33.2,0.0227,21.2,59.7,14.5,30.8,103.0,0.9,,,,
2025-05-20 01:00:00+05:30,4.4,39.7,0.0247,17.8,64.0,8.65,29.4,215.0,0.3,,,,
2025-05-20 02:00:00+05:30,4.8,32.4,0.0211,7.6,63.5,8.93,29.4,156.0,0.525,,,,
2025-05-20 03:00:00+05:30,2.1,21.8,0.0134,,63.7,7.5,29.3,156.0,1.07,,,,
2025-05-20 04:00:00+05:30,3.75,18.0,0.0126,27.1,67.0,16.0,28.1,154.0,1.83,,,,
2025-05-20 05:00:00+05:30,3.18,12.6,0.0093,5.9,69.3,8.6,27.2,148.0,2.15,,,,
2025-05-20 06:00:00+05:30,2.27,17.2,0.011,26.6,71.0,5.9,26.4,160.0,1.87,,,,
2025-05-20 07:00:00+05:30,1.53,18.9,0.011,15.5,72.0,3.85,26.0,167.0,1.73,,,,
2025-05-20 08:00:00+05:30,3.53,21.8,0.0145,22.6,70.3,8.03,26.6,171.0,1.9,,,,
2025-05-20 09:00:00+05:30,4.65,21.8,0.0154,25.2,65.3,9.43,28.7,179.0,1.58,,,,
2025-05-20 10:00:00+05:30,4.48,20.2,0.0144,26.2,59.0,12.3,31.2,187.0,1.6,,,,
2025-05-20 11:00:00+05:30,2.0,17.2,0.0102,,54.3,3.43,33.4,190.0,1.4,,,,
2025-05-20 12:00:00+05:30,2.85,18.1,0.0119,31.4,48.3,5.17,36.4,174.0,1.18,,,,
2025-05-20 13:00:00+05:30,4.45,22.0,0.0153,31.5,46.0,1.78,37.8,183.0,1.15,,,,
2025-05-20 14:00:00+05:30,1.55,29.2,0.0161,,44.3,79.7,38.5,159.0,1.13,,,,
2025-05-20 15:00:00+05:30,3.43,21.5,0.0142,7.0,39.7,,39.7,200.0,0.967,,,,
2025-05-20 16:00:00+05:30,3.57,15.2,0.0103,11.5,36.5,20.3,40.5,219.0,0.65,,,,
2025-05-20 17:00:00+05:30,2.3,25.3,0.0153,21.4,37.0,14.6,39.8,180.0,0.95,,,,
2025-05-20 18:00:00+05:30,3.33,41.1,0.0246,24.7,44.3,17.4,37.8,140.0,0.95,,,,
2025-05-20 19:00:00+05:30,3.75,54.6,0.0321,10.7,48.3,12.3,35.8,117.0,0.625,,,,
2025-05-20 20:00:00+05:30,3.4,66.2,0.038,10.5,52.3,10.9,34.0,150.0,0.325,,,,
2025-05-20 22:00:00+05:30,6.8,46.5,0.0303,6.3,54.5,11.2,32.7,113.0,0.85,,,,
2025-05-20 23:00:00+05:30,4.03,38.4,0.0237,16.6,57.3,15.5,31.9,121.0,1.18,,,,
2025-05-21 00:00:00+05:30,2.47,25.4,0.0154,25.1,58.0,20.2,31.3,127.0,0.767,,,,
2025-05-21 01:00:00+05:30,3.55,28.5,0.0181,28.4,59.0,16.2,30.6,120.0,0.8,,,,
2025-05-21 02:00:00+05:30,3.55,24.8,0.0161,27.2,59.5,14.9,30.2,101.0,0.975,,,,
2025-05-21 03:00:00+05:30,5.5,21.9,0.0161,14.9,61.0,7.7,29.6,132.0,0.5,,,,
2025-05-21 04:00:00+05:30,5.43,29.9,0.0203,25.4,64.5,14.4,28.8,156.0,0.5,,,,
2025-05-21 05:00:00+05:30,3.7,25.8,0.0167,13.2,64.5,17.1,28.9,148.0,0.95,,,,
2025-05-21 06:00:00+05:30,2.68,24.5,0.0152,29.0,66.3,25.3,28.5,146.0,1.35,,,,
2025-05-21 07:00:00+05:30,2.6,26.3,0.0161,19.5,67.8,24.9,28.3,171.0,1.25,,,,
2025-05-21 08:00:00+05:30,3.33,26.3,0.0167,25.1,66.3,27.8,28.7,187.0,1.53,,,,
2025-05-21 09:00:00+05:30,3.0,26.0,0.0163,23.7,62.3,5.93,30.5,161.0,2.03,,,,
2025-05-21 10:00:00+05:30,4.63,24.1,0.0166,26.8,57.5,9.58,32.7,163.0,2.08,,,,
2025-05-21 11:00:00+05:30,7.1,19.0,0.0158,17.0,56.0,7.8,33.8,180.0,1.7,,,,
2025-05-21 12:00:00+05:30,3.3,18.2,0.0108,2.8,47.5,4.6,37.2,150.0,2.2,,,,
2025-05-21 13:00:00+05:30,3.43,17.0,0.0107,15.2,45.3,4.83,37.9,159.0,1.83,,,,
2025-05-21 14:00:00+05:30,5.15,16.1,0.0127,16.3,44.0,3.98,38.3,161.0,1.85,,,,
2025-05-21 15:00:00+05:30,5.28,17.5,0.0136,29.1,43.3,6.48,38.5,170.0,1.48,,,,
2025-05-21 16:00:00+05:30,3.87,23.7,0.0158,36.4,42.0,6.67,38.9,134.0,1.43,,,,
2025-05-21 17:00:00+05:30,1.2,33.0,0.0174,28.3,48.0,12.2,38.2,139.0,1.35,,,,
2025-05-21 18:00:00+05:30,4.18,31.4,0.0201,33.7,49.0,15.3,37.4,149.0,1.03,,,,
2025-05-21 19:00:00+05:30,4.4,31.0,0.0201,18.0,52.5,14.3,35.9,153.0,1.23,,,,
2025-05-21 20:00:00+05:30,2.53,27.2,0.0166,5.55,57.0,14.0,34.5,154.0,1.33,,,,
2025-05-21 21:00:00+05:30,,10.1,0.0047,40.6,46.0,14.1,29.8,201.0,4.8,,,,
2025-05-21 22:00:00+05:30,5.1,41.4,0.0262,27.5,82.0,14.2,19.5,146.0,2.1,,,,
2025-05-21 23:00:00+05:30,5.23,39.3,0.0237,25.9,76.5,11.6,20.2,159.0,1.68,,,,
2025-05-22 00:00:00+05:30,4.73,34.0,0.0219,27.4,68.7,12.8,21.6,139.0,1.47,,,,
2025-05-22 01:00:00+05:30,4.1,24.2,0.0163,27.4,67.5,11.9,21.7,148.0,0.85,,,,
2025-05-22 02:00:00+05:30,2.6,19.6,0.0125,27.6,70.0,12.3,21.1,181.0,0.875,,,,
2025-05-22 03:00:00+05:30,5.2,15.4,0.0124,25.6,69.3,14.9,21.0,162.0,0.925,,,,
2025-05-22 04:00:00+05:30,5.0,14.3,0.0116,28.7,70.8,15.1,21.0,158.0,1.08,,,,
2025-05-22 05:00:00+05:30,3.47,17.6,0.0114,28.4,73.8,15.9,20.6,154.0,1.3,,,,
2025-05-22 06:00:00+05:30,3.15,20.6,0.0135,27.2,76.0,14.5,20.1,148.0,1.6,,,,
2025-05-22 07:00:00+05:30,3.65,24.5,0.016,23.8,75.3,10.6,20.5,158.0,1.3,,,,
2025-05-22 08:00:00+05:30,3.83,21.4,0.0145,24.5,69.0,11.2,23.0,153.0,1.95,,,,
2025-05-22 09:00:00+05:30,4.85,25.0,0.0173,25.0,63.8,12.0,25.1,153.0,2.08,,,,
2025-05-22 10:00:00+05:30,4.75,22.3,0.0158,27.6,54.8,10.9,28.1,173.0,2.43,,,,
2025-05-22 11:00:00+05:30,3.3,20.3,0.0135,26.8,54.0,11.5,29.0,172.0,2.73,,,,
2025-05-22 12:00:00+05:30,4.83,16.2,0.0125,33.8,52.0,16.2,30.0,165.0,2.7,,,,
2025-05-22 13:00:00+05:30,4.63,16.7,0.0127,30.7,51.3,11.2,30.5,170.0,2.6,,,,
2025-05-22 14:00:00+05:30,2.85,16.5,0.0111,36.9,51.3,14.2,30.3,183.0,2.5,,,,
2025-05-22 15:00:00+05:30,3.87,18.6,0.0122,31.8,51.0,12.2,30.4,169.0,2.55,,,,
2025-05-22 16:00:00+05:30,4.7,17.0,0.0129,33.1,51.0,11.6,30.8,171.0,2.1,,,,
2025-05-22 17:00:00+05:30,2.75,18.4,0.012,33.8,51.5,10.4,30.4,170.0,2.6,,,,
2025-05-22 18:00:00+05:30,3.73,17.8,0.0125,20.1,51.3,5.03,30.1,166.0,2.2,,,,
2025-05-22 19:00:00+05:30,3.78,20.6,0.014,14.1,56.0,2.48,28.9,163.0,1.63,,,,
2025-05-22 20:00:00+05:30,2.18,34.2,0.0199,24.4,60.0,7.65,28.1,134.0,1.98,,,,
2025-05-22 21:00:00+05:30,8.05,64.6,0.0409,21.7,66.0,15.1,27.0,171.0,1.35,,,,
2025-05-22 22:00:00+05:30,5.88,56.3,0.0347,11.7,66.0,9.88,26.5,163.0,1.23,,,,
2025-05-22 23:00:00+05:30,14.8,65.5,0.0469,10.3,66.5,3.7,26.1,147.0,1.53,,,,
2025-05-23 00:00:00+05:30,13.6,56.1,0.0409,14.4,66.5,5.9,25.6,146.0,1.45,,,,
2025-05-23 01:00:00+05:30,2.4,23.6,0.0145,17.4,66.0,5.2,25.3,133.0,1.35,,,,
2025-05-23 02:00:00+05:30,5.3,25.6,0.018,18.0,66.5,5.85,24.9,158.0,1.4,,,,
2025-05-23 03:00:00+05:30,13.9,44.7,0.035,12.7,69.0,11.0,24.4,152.0,1.43,,,,
2025-05-23 04:00:00+05:30,13.8,47.3,0.0364,18.4,71.3,11.6,23.9,143.0,1.93,,,,
2025-05-23 05:00:00+05:30,14.2,49.7,0.038,17.7,74.0,13.2,23.5,151.0,1.68,,,,
2025-05-23 06:00:00+05:30,6.73,33.2,0.0231,17.3,76.5,11.5,23.2,163.0,1.6,,,,
2025-05-23 07:00:00+05:30,9.08,34.1,0.0255,9.75,76.0,5.1,23.8,153.0,2.1,,,,
2025-05-23 08:00:00+05:30,3.83,20.1,0.0138,12.1,73.0,5.98,25.5,148.0,2.68,,,,
2025-05-23 09:00:00+05:30,5.08,19.7,0.0146,14.0,66.8,5.68,27.5,158.0,2.8,,,,
2025-05-23 10:00:00+05:30,4.1,20.7,0.0143,15.1,62.3,3.65,29.2,156.0,2.98,,,,
2025-05-23 11:00:00+05:30,4.35,17.8,0.013,9.9,56.3,2.58,31.7,186.0,2.15,,,,
2025-05-23 12:00:00+05:30,3.63,17.3,0.0122,88.4,51.8,4.85,33.2,180.0,2.35,,,,
2025-05-23 13:00:00+05:30,4.05,15.0,0.0113,110.0,50.0,,33.5,167.0,2.4,,,,
2025-05-23 14:00:00+05:30,3.65,15.8,0.0115,96.9,49.5,1.57,33.7,170.0,2.35,,,,
2025-05-23 15:00:00+05:30,1.4,15.6,0.00823,99.7,49.3,2.9,33.8,186.0,2.05,,,,
2025-05-23 16:00:00+05:30,3.13,15.7,0.0109,110.0,49.8,4.65,33.8,162.0,1.88,,,,
2025-05-23 17:00:00+05:30,0.7,15.1,0.0086,110.0,49.5,4.35,33.3,150.0,2.0,,,,
2025-05-23 18:00:00+05:30,1.23,21.2,0.0119,113.0,50.3,3.15,32.9,163.0,1.85,,,,
2025-05-23 19:00:00+05:30,4.15,25.0,0.0167,116.0,51.5,0.8,31.7,157.0,1.38,,,,
2025-05-23 20:00:00+05:30,4.83,37.5,0.0239,65.6,53.0,6.4,31.0,126.0,1.48,,,,
2025-05-23 21:00:00+05:30,9.9,65.9,0.0431,79.3,57.5,7.9,30.3,139.0,1.85,,,,
2025-05-23 22:00:00+05:30,9.83,60.9,0.0404,53.5,58.0,7.2,29.7,134.0,1.45,,,,
2025-05-23 23:00:00+05:30,6.83,55.0,0.0348,48.0,58.5,8.88,29.1,141.0,0.85,,,,
2025-05-24 00:00:00+05:30,8.1,56.6,0.0367,46.2,59.7,11.1,28.6,139.0,0.933,,,,
2025-05-24 01:00:00+05:30,18.4,66.9,0.0506,44.0,59.0,11.1,28.1,114.0,1.5,,,,
2025-05-24 02:00:00+05:30,17.6,60.4,0.0464,62.8,60.5,10.2,27.7,121.0,1.48,,,,
2025-05-24 03:00:00+05:30,3.75,38.5,0.0235,46.1,61.5,15.7,27.5,160.0,1.08,,,,
2025-05-24 04:00:00+05:30,23.3,57.1,0.0493,37.0,63.5,20.4,27.1,140.0,1.63,,,,
2025-05-24 05:00:00+05:30,12.8,41.9,0.0326,60.9,64.0,15.9,26.9,136.0,2.18,,,,
2025-05-24 06:00:00+05:30,4.33,23.2,0.0159,51.5,66.0,16.1,26.6,138.0,2.08,,,,
2025-05-24 07:00:00+05:30,2.18,21.9,0.0134,56.1,67.3,15.5,26.7,149.0,1.78,,,,
2025-05-24 08:00:00+05:30,4.28,18.7,0.0134,64.1,65.3,16.2,28.1,151.0,2.3,,,,
2025-05-24 09:00:00+05:30,3.38,21.6,0.0142,73.0,60.0,16.0,30.3,151.0,2.15,,,,
2025-05-24 10:00:00+05:30,2.03,21.9,0.0126,88.4,51.8,12.1,33.1,163.0,2.38,,,,
2025-05-24 11:00:00+05:30,3.8,15.9,0.0115,105.0,48.3,13.9,34.7,164.0,2.9,,,,
2025-05-24 12:00:00+05:30,2.75,12.3,0.0088,87.6,47.8,15.2,35.4,161.0,3.08,,,,
2025-05-24 13:00:00+05:30,4.63,11.4,0.0099,112.0,48.7,14.2,35.6,189.0,2.63,,,,
2025-05-24 14:00:00+05:30,1.85,12.8,0.00833,91.2,48.0,14.0,35.2,153.0,3.33,,,,
2025-05-24 15:00:00+05:30,2.45,13.7,0.0093,94.7,47.8,14.5,35.4,182.0,2.75,,,,
2025-05-24 16:00:00+05:30,4.3,13.6,0.0107,102.0,48.5,14.9,35.0,157.0,2.65,,,,
2025-05-24 17:00:00+05:30,1.53,15.4,0.00945,98.9,48.5,15.0,34.8,158.0,2.28,,,,
2025-05-24 18:00:00+05:30,3.77,13.6,0.0103,107.0,50.0,14.3,33.8,146.0,2.5,,,,
2025-05-24 19:00:00+05:30,3.85,17.7,0.0126,97.3,50.5,12.7,33.1,139.0,1.98,,,,
2025-05-24 20:00:00+05:30,2.25,28.5,0.017,79.2,53.5,15.7,32.2,143.0,1.28,,,,
2025-05-24 21:00:00+05:30,5.1,30.2,0.0188,73.9,54.5,14.2,31.6,128.0,1.53,,,,
2025-05-24 22:00:00+05:30,3.0,30.5,0.0187,62.8,56.8,17.5,31.0,157.0,1.58,,,,
2025-05-24 23:00:00+05:30,4.28,22.2,0.0153,67.5,59.8,15.2,30.2,162.0,2.03,,,,
2025-05-25 00:00:00+05:30,4.9,26.6,0.0181,64.6,61.7,14.9,29.6,160.0,1.47,,,,
2025-05-25 01:00:00+05:30,3.3,21.5,0.0141,64.4,61.0,16.2,29.3,175.0,2.15,,,,
2025-05-25 02:00:00+05:30,4.98,9.25,0.009,72.0,73.5,13.3,22.4,212.0,3.0,,,,
2025-05-25 03:00:00+05:30,1.7,6.25,0.00465,56.2,93.3,12.7,16.3,209.0,2.85,,,,
2025-05-25 04:00:00+05:30,2.33,19.3,0.0116,47.1,95.0,11.7,16.1,203.0,1.05,,,,
2025-05-25 05:00:00+05:30,1.43,12.2,0.00773,47.7,95.0,13.2,16.8,136.0,0.767,,,,
2025-05-25 06:00:00+05:30,6.97,20.5,0.015,51.5,94.5,12.3,17.1,126.0,2.63,,,,
2025-05-25 07:00:00+05:30,5.07,26.6,0.0173,43.4,94.0,9.43,17.5,208.0,0.65,,,,
2025-05-25 08:00:00+05:30,3.03,22.8,0.0146,42.2,94.0,10.3,18.4,198.0,0.475,,,,
2025-05-25 09:00:00+05:30,3.03,27.7,0.0172,40.7,93.3,9.8,19.4,184.0,0.533,,,,
2025-05-25 10:00:00+05:30,4.18,27.5,0.018,57.4,88.8,9.38,21.8,140.0,1.53,,,,
2025-05-25 11:00:00+05:30,4.73,25.1,0.0172,57.7,73.0,9.25,24.9,155.0,1.33,,,,
2025-05-25 12:00:00+05:30,3.43,22.5,0.0147,70.0,65.8,13.0,26.3,129.0,2.25,,,,
2025-05-25 13:00:00+05:30,4.2,28.5,0.0186,70.5,64.3,14.7,26.1,134.0,1.48,,,,
2025-05-25 14:00:00+05:30,5.85,21.0,0.0159,89.7,67.8,8.58,25.6,153.0,1.25,,,,
2025-05-25 15:00:00+05:30,4.58,19.2,0.014,62.3,66.5,7.78,26.9,158.0,1.43,,,,
2025-05-25 16:00:00+05:30,5.53,16.4,0.0132,68.7,64.3,9.67,27.2,146.0,2.3,,,,
2025-05-25 17:00:00+05:30,2.37,21.6,0.0124,67.3,65.3,10.9,26.9,145.0,1.5,,,,
2025-05-25 18:00:00+05:30,5.85,21.8,0.0164,75.9,66.0,9.75,27.0,134.0,1.53,,,,
2025-05-25 19:00:00+05:30,1.8,22.9,0.0136,68.9,69.0,6.6,26.4,113.0,1.9,,,,
2025-05-25 20:00:00+05:30,2.4,34.1,0.0201,42.4,72.0,13.8,25.6,80.0,1.2,,,,
2025-05-26 19:00:00+05:30,3.7,25.2,0.0165,58.5,67.0,15.4,29.0,211.0,0.3,,,,
2025-05-26 21:00:00+05:30,3.1,71.8,0.0407,26.4,77.0,16.5,26.0,202.0,0.3,,,,
2025-05-26 22:00:00+05:30,3.3,65.6,0.0376,34.9,79.3,24.5,25.6,180.0,0.3,,,,
2025-05-26 23:00:00+05:30,12.6,69.4,0.0472,33.8,81.7,21.6,25.0,196.0,0.3,,,,
2025-05-27 00:00:00+05:30,14.2,59.5,0.0432,30.5,83.3,23.8,24.8,141.0,0.3,,,,
2025-05-27 01:00:00+05:30,13.5,56.7,0.0412,32.5,85.5,26.6,24.1,168.0,0.3,,,,
