Local Time,NO,NO2,NOX,PM25,RELATIVEHUMIDITY,SO2,TEMPERATURE,WIND_DIRECTION,WIND_SPEED,PM10,CO,O3,NH3
2025-07-12 19:00:00+05:30,24.4,19.9,0.0305,18.4,93.2,29.3,26.8,193.0,0.0,,,,
2025-07-12 20:00:00+05:30,23.9,21.9,0.0311,30.8,91.3,32.6,27.0,155.0,2.44,,,,
2025-07-12 21:00:00+05:30,25.7,18.5,0.0308,21.7,90.9,30.2,26.0,64.4,0.667,,,,
2025-07-12 22:00:00+05:30,26.3,17.3,0.0306,7.0,94.5,27.9,25.8,19.0,0.0,,,,
2025-07-12 23:00:00+05:30,24.9,18.9,0.0303,15.3,94.7,29.0,26.3,201.0,0.0625,,,,
2025-07-13 00:00:00+05:30,24.0,22.0,0.0311,22.0,95.6,32.0,26.4,322.0,0.0,,,,
2025-07-13 01:00:00+05:30,26.2,18.2,0.031,20.0,95.7,27.9,26.3,322.0,0.0,,,,
2025-07-13 02:00:00+05:30,25.6,17.8,0.0302,22.0,95.9,26.4,26.3,322.0,0.0,,,,
2025-07-13 03:00:00+05:30,23.9,20.0,0.03,30.0,96.1,28.7,26.2,322.0,0.0,,,,
2025-07-13 04:00:00+05:30,23.8,20.6,0.0303,27.0,95.9,31.0,26.3,322.0,0.0,,,,
2025-07-13 05:00:00+05:30,25.9,17.3,0.0302,28.5,95.2,27.6,26.3,304.0,0.125,,,,
2025-07-13 06:00:00+05:30,25.0,17.1,0.0293,31.3,93.6,26.8,26.4,188.0,0.375,,,,
2025-07-13 07:00:00+05:30,23.6,20.0,0.0298,24.3,91.4,29.2,26.8,34.9,0.75,,,,
2025-07-13 08:00:00+05:30,23.5,20.0,0.0298,21.5,86.1,31.5,28.4,18.8,0.688,,,,
2025-07-13 09:00:00+05:30,26.0,16.8,0.0301,22.5,81.0,27.3,29.9,43.4,1.25,,,,
2025-07-13 10:00:00+05:30,24.9,17.1,0.0294,21.0,74.0,27.2,31.7,97.9,1.56,,,,
2025-07-13 11:00:00+05:30,23.5,21.2,0.0304,21.0,73.1,31.1,32.1,113.0,0.5,,,,
2025-07-13 12:00:00+05:30,24.6,20.8,0.031,23.5,76.8,31.8,31.6,68.9,0.313,,,,
2025-07-13 13:00:00+05:30,25.6,19.2,0.031,28.3,66.3,27.5,34.9,26.1,0.25,,,,
2025-07-13 14:00:00+05:30,25.1,20.5,0.0313,19.5,67.7,27.4,33.5,137.0,0.688,,,,
2025-07-13 15:00:00+05:30,23.3,23.1,0.0312,19.8,66.7,31.8,34.0,140.0,0.75,,,,
2025-07-13 16:00:00+05:30,24.3,21.4,0.0312,25.0,68.5,33.4,34.0,81.4,0.833,,,,
2025-07-13 17:00:00+05:30,25.9,18.4,0.0308,18.0,68.4,27.1,33.4,153.0,1.75,,,,
2025-07-13 18:00:00+05:30,24.7,20.1,0.0307,14.0,69.6,28.0,32.9,137.0,1.19,,,,
2025-07-13 19:00:00+05:30,23.9,22.6,0.0314,17.8,72.3,32.9,32.3,53.6,0.313,,,,
2025-07-13 20:00:00+05:30,25.2,19.2,0.0308,17.3,76.2,30.6,29.0,100.0,1.83,,,,
2025-07-13 21:00:00+05:30,25.9,18.8,0.031,11.5,77.6,26.8,27.7,153.0,0.0,,,,
2025-07-13 22:00:00+05:30,24.2,21.0,0.0308,10.5,78.8,28.4,27.9,74.3,0.375,,,,
2025-07-13 23:00:00+05:30,23.9,22.4,0.0314,14.5,82.2,31.5,27.5,84.1,0.625,,,,
2025-07-14 00:00:00+05:30,25.1,19.0,0.0305,22.0,85.1,29.8,27.3,2.08,0.0,,,,
2025-07-14 01:00:00+05:30,24.9,17.6,0.0296,15.5,88.1,26.1,27.3,2.0,0.0,,,,
2025-07-14 02:00:00+05:30,24.4,19.5,0.0303,20.0,87.2,29.2,27.7,107.0,1.75,,,,
2025-07-14 03:00:00+05:30,24.6,20.6,0.031,19.0,82.2,31.3,27.9,196.0,2.38,,,,
2025-07-14 04:00:00+05:30,26.5,17.5,0.0309,14.5,81.6,27.7,27.4,136.0,1.56,,,,
2025-07-14 05:00:00+05:30,25.3,16.8,0.0295,11.0,82.8,26.7,27.0,103.0,2.25,,,,
2025-07-14 06:00:00+05:30,23.8,18.6,0.0293,16.3,85.3,29.5,26.8,114.0,2.38,,,,
2025-07-14 07:00:00+05:30,23.7,18.9,0.0294,22.0,86.3,31.0,27.3,110.0,2.44,,,,
2025-07-14 08:00:00+05:30,25.3,17.2,0.0298,17.5,87.5,26.8,27.5,162.0,3.94,,,,
2025-07-14 09:00:00+05:30,24.6,16.2,0.0286,14.8,86.7,25.9,27.9,174.0,2.69,,,,
2025-07-14 10:00:00+05:30,24.2,18.7,0.0296,21.5,81.9,28.6,29.1,237.0,3.63,,,,
2025-07-14 11:00:00+05:30,24.8,19.1,0.0303,25.3,80.0,29.4,29.5,170.0,2.94,,,,
2025-07-14 12:00:00+05:30,25.2,18.1,0.0301,25.8,76.5,26.2,30.8,168.0,3.63,,,,
2025-07-14 13:00:00+05:30,24.4,20.5,0.0307,32.8,73.4,27.2,31.6,147.0,3.5,,,,
2025-07-14 14:00:00+05:30,23.4,20.9,0.0302,27.8,70.8,29.7,32.6,190.0,3.25,,,,
2025-07-14 15:00:00+05:30,24.7,19.1,0.0302,23.8,69.6,27.5,32.8,179.0,3.31,,,,
2025-07-14 16:00:00+05:30,24.8,19.7,0.0307,22.0,68.0,26.0,33.3,159.0,3.94,,,,
2025-07-14 17:00:00+05:30,23.5,22.3,0.0309,19.8,68.6,28.0,33.1,181.0,3.63,,,,
2025-07-14 18:00:00+05:30,23.6,26.8,0.0333,23.5,70.8,32.3,32.1,198.0,2.56,,,,
2025-07-14 19:00:00+05:30,25.3,19.9,0.0312,25.0,82.5,30.3,29.4,155.0,3.13,,,,
2025-07-14 20:00:00+05:30,26.0,18.0,0.0307,12.0,94.0,26.8,25.9,164.0,1.25,,,,
2025-07-14 21:00:00+05:30,23.7,20.2,0.0299,2.0,93.1,28.1,26.1,170.0,1.0,,,,
2025-07-14 22:00:00+05:30,23.4,21.6,0.0306,9.75,93.1,31.1,26.3,157.0,0.25,,,,
2025-07-14 23:00:00+05:30,25.9,18.5,0.0309,13.0,91.8,26.6,26.5,173.0,0.625,,,,
2025-07-15 00:00:00+05:30,26.1,17.9,0.0307,7.0,91.4,26.2,26.5,154.0,1.5,,,,
2025-07-15 01:00:00+05:30,23.4,20.4,0.0299,11.0,91.3,28.8,26.5,125.0,1.25,,,,
2025-07-15 02:00:00+05:30,23.8,20.9,0.0305,15.3,91.0,30.2,26.6,166.0,1.31,,,,
2025-07-15 03:00:00+05:30,26.1,17.2,0.0304,14.3,90.5,27.4,26.6,167.0,1.5,,,,
2025-07-15 04:00:00+05:30,25.1,17.4,0.0296,8.75,90.1,26.5,26.5,171.0,1.5,,,,
2025-07-15 05:00:00+05:30,23.9,19.2,0.0296,10.3,90.4,28.6,26.4,155.0,1.81,,,,
2025-07-15 06:00:00+05:30,24.1,19.9,0.0302,15.5,90.5,30.6,26.4,173.0,1.5,,,,
2025-07-15 07:00:00+05:30,26.1,16.7,0.0301,10.0,89.2,27.4,26.7,141.0,1.69,,,,
2025-07-15 08:00:00+05:30,24.7,17.1,0.0292,6.75,86.3,27.7,27.7,140.0,1.44,,,,
2025-07-15 09:00:00+05:30,23.4,20.5,0.0299,10.0,81.0,29.4,29.3,166.0,2.88,,,,
2025-07-15 10:00:00+05:30,24.6,20.3,0.0308,22.8,79.6,30.0,29.9,144.0,2.86,,,,
2025-07-15 11:00:00+05:30,25.2,18.3,0.0302,22.0,0.0,26.5,0.0,0.0,0.0,,,,
2025-07-15 12:00:00+05:30,24.7,18.5,0.0299,12.8,70.2,26.5,32.9,198.0,2.5,,,,
2025-07-15 13:00:00+05:30,25.4,18.1,0.0303,14.0,68.5,26.2,33.4,194.0,3.5,,,,
2025-07-15 14:00:00+05:30,25.0,18.9,0.0304,18.8,66.7,26.7,34.0,185.0,3.0,,,,
2025-07-15 15:00:00+05:30,25.0,18.4,0.0301,14.5,64.2,25.8,34.5,128.0,3.5,,,,
2025-07-15 16:00:00+05:30,24.1,20.4,0.0304,15.0,67.1,27.7,34.1,129.0,2.38,,,,
2025-07-15 17:00:00+05:30,24.1,22.5,0.0315,21.8,74.9,31.3,31.2,114.0,1.69,,,,
2025-07-15 18:00:00+05:30,23.6,16.8,0.0282,19.8,74.7,30.0,30.8,134.0,0.645,,,,
2025-07-15 19:00:00+05:30,21.9,20.0,0.028,5.25,77.9,29.3,30.1,117.0,0.85,,,,
2025-07-15 20:00:00+05:30,24.2,21.9,0.0314,6.0,81.7,32.2,29.4,123.0,0.588,,,,
2025-07-15 21:00:00+05:30,25.5,19.2,0.0309,24.0,83.7,31.8,29.1,140.0,0.217,,,,
2025-07-15 22:00:00+05:30,25.5,18.6,0.0306,15.6,85.2,27.5,28.7,141.0,0.8,,,,
2025-07-15 23:00:00+05:30,23.8,21.4,0.0307,13.8,86.1,28.7,28.3,135.0,0.713,,,,
2025-07-16 00:00:00+05:30,24.0,22.1,0.0313,25.0,87.0,31.0,28.0,146.0,0.283,,,,
2025-07-16 01:00:00+05:30,26.8,17.8,0.0312,14.5,87.5,27.1,27.9,147.0,0.875,,,,
2025-07-16 02:00:00+05:30,26.1,17.7,0.0307,6.25,87.7,26.3,27.9,151.0,0.25,,,,
2025-07-16 03:00:00+05:30,23.5,19.5,0.0294,12.0,87.4,28.9,28.0,149.0,0.625,,,,
2025-07-16 04:00:00+05:30,23.2,20.3,0.0297,17.0,87.2,30.4,28.1,136.0,0.75,,,,
2025-07-16 05:00:00+05:30,25.6,16.8,0.0297,13.5,87.5,26.9,27.5,114.0,1.38,,,,
2025-07-16 06:00:00+05:30,24.9,17.6,0.0296,11.0,92.8,26.5,26.8,53.9,0.0,,,,
2025-07-16 07:00:00+05:30,24.1,19.0,0.0297,11.0,90.4,29.2,28.0,118.0,0.0,,,,
2025-07-16 08:00:00+05:30,24.7,19.2,0.0303,21.3,89.6,30.5,28.1,153.0,0.438,,,,
2025-07-16 09:00:00+05:30,25.8,17.7,0.0304,23.3,84.6,27.3,29.7,129.0,0.938,,,,
2025-07-16 10:00:00+05:30,24.9,18.1,0.0298,20.5,76.5,27.1,32.2,170.0,0.938,,,,
2025-07-16 11:00:00+05:30,22.5,22.0,0.0299,28.3,72.1,29.0,33.5,139.0,1.31,,,,
2025-07-16 12:00:00+05:30,24.5,20.8,0.031,26.0,69.7,22.1,33.9,129.0,1.52,,,,
2025-07-16 13:00:00+05:30,25.2,18.1,0.0302,19.0,64.3,0.0,36.0,129.0,1.09,,,,
2025-07-16 14:00:00+05:30,23.6,21.0,0.0304,26.0,76.1,46.7,31.7,139.0,1.63,,,,
2025-07-16 15:00:00+05:30,25.3,19.5,0.0309,14.5,71.5,20.8,33.3,141.0,1.06,,,,
2025-07-16 16:00:00+05:30,23.8,20.7,0.0304,6.5,69.5,20.8,35.1,124.0,1.21,,,,
2025-07-16 17:00:00+05:30,24.9,20.1,0.0309,26.0,73.5,51.3,33.2,150.0,0.557,,,,
2025-07-16 18:00:00+05:30,24.1,21.9,0.0313,26.3,77.5,38.7,31.5,138.0,0.417,,,,
2025-07-16 19:00:00+05:30,24.1,21.5,0.031,30.0,90.4,27.9,28.1,263.0,0.438,,,,
2025-07-16 20:00:00+05:30,24.9,17.5,0.0296,18.3,92.4,25.7,27.3,309.0,0.5,,,,
2025-07-16 21:00:00+05:30,25.0,16.8,0.0292,13.3,93.9,23.5,27.1,336.0,0.125,,,,
2025-07-16 22:00:00+05:30,24.3,19.1,0.03,24.3,94.0,25.8,27.1,237.0,0.0,,,,
2025-07-16 23:00:00+05:30,23.9,20.9,0.0306,27.8,95.0,28.8,26.9,179.0,0.0,,,,
2025-07-17 00:00:00+05:30,24.9,18.2,0.0299,27.0,94.8,25.4,26.7,99.4,0.0,,,,
2025-07-17 01:00:00+05:30,24.9,17.8,0.0297,18.0,92.8,23.9,27.0,186.0,0.0,,,,
2025-07-17 02:00:00+05:30,23.9,19.6,0.0298,20.3,92.6,26.2,26.9,156.0,0.0,,,,
2025-07-17 03:00:00+05:30,23.5,19.7,0.0296,18.3,90.9,28.8,27.4,119.0,0.125,,,,
2025-07-17 04:00:00+05:30,25.7,17.3,0.0301,18.5,90.7,25.4,27.5,158.0,0.125,,,,
2025-07-17 05:00:00+05:30,25.3,17.6,0.0299,16.0,86.9,24.3,27.4,150.0,1.81,,,,
2025-07-17 06:00:00+05:30,23.5,19.3,0.0293,12.3,88.6,27.2,26.8,140.0,0.25,,,,
2025-07-17 07:00:00+05:30,24.1,18.1,0.0292,13.0,86.2,28.3,27.7,185.0,0.5,,,,
2025-07-17 08:00:00+05:30,25.4,16.8,0.0296,19.3,80.8,24.3,28.3,132.0,1.0,,,,
2025-07-17 09:00:00+05:30,25.3,17.3,0.0298,11.8,80.6,25.0,28.6,146.0,0.563,,,,
2025-07-17 10:00:00+05:30,24.4,20.9,0.0309,15.8,77.8,27.7,29.8,136.0,0.25,,,,
2025-07-17 11:00:00+05:30,24.5,20.5,0.0309,20.5,74.9,27.1,30.9,120.0,1.69,,,,
2025-07-17 12:00:00+05:30,25.1,20.5,0.0312,19.3,74.0,23.1,31.4,183.0,1.06,,,,
2025-07-17 13:00:00+05:30,24.4,21.6,0.0314,22.8,71.5,24.1,32.6,130.0,0.188,,,,
2025-07-17 14:00:00+05:30,24.4,20.3,0.0306,28.5,52.8,23.3,24.5,105.0,0.168,,,,
2025-07-17 15:00:00+05:30,24.5,18.7,0.0298,21.0,68.4,23.3,33.5,143.0,1.5,,,,
2025-07-17 16:00:00+05:30,24.7,19.6,0.0305,23.8,67.5,22.0,33.6,151.0,1.75,,,,
2025-07-17 17:00:00+05:30,24.0,22.2,0.0313,33.5,66.5,23.7,33.6,145.0,2.0,,,,
2025-07-17 18:00:00+05:30,23.8,22.3,0.0312,33.5,71.1,27.7,32.0,135.0,2.19,,,,
2025-07-17 19:00:00+05:30,24.5,18.1,0.0296,18.5,73.7,24.6,31.4,75.3,1.0,,,,
2025-07-17 20:00:00+05:30,25.0,17.6,0.0297,14.3,77.5,22.3,30.5,15.1,0.0,,,,
2025-07-17 21:00:00+05:30,23.7,20.2,0.03,17.3,79.2,24.0,30.3,42.6,0.313,,,,
2025-07-17 22:00:00+05:30,24.5,21.6,0.0314,24.0,77.2,27.7,29.4,151.0,2.75,,,,
2025-07-17 23:00:00+05:30,9.56,7.96,0.012,10.8,70.6,20.6,18.8,255.0,0.0,,,,
2025-07-18 00:00:00+05:30,28.0,21.7,0.0343,0.0,95.2,27.8,25.3,339.0,0.0,,,,
2025-07-18 01:00:00+05:30,26.0,15.9,0.0297,9.5,95.7,26.8,25.5,48.0,0.25,,,,
2025-07-18 02:00:00+05:30,28.2,15.8,0.0313,9.75,94.5,22.2,25.6,76.2,0.25,,,,
2025-07-18 03:00:00+05:30,25.1,17.0,0.0294,6.75,93.5,21.6,25.7,204.0,0.375,,,,
2025-07-18 04:00:00+05:30,21.6,20.0,0.0281,10.3,93.0,26.1,26.0,69.6,1.17,,,,
2025-07-18 05:00:00+05:30,24.4,18.2,0.0295,13.0,92.1,24.5,26.1,165.0,0.563,,,,
2025-07-18 06:00:00+05:30,25.8,16.25,0.02965,11.75,90.1,21.4,26.700000000000003,60.0,1.94,,,,
2025-07-18 07:00:00+05:30,23.9,16.9,0.0284,10.5,88.2,23.0,27.3,129.0,2.31,,,,
2025-07-18 08:00:00+05:30,23.4,19.4,0.0293,19.3,80.8,25.3,29.0,82.6,5.25,,,,
2025-07-18 09:00:00+05:30,25.3,16.4,0.0293,20.0,75.8,24.1,30.3,135.0,5.75,,,,
2025-07-18 10:00:00+05:30,25.7,16.2,0.0294,11.3,69.9,21.5,32.0,137.0,6.81,,,,
2025-07-18 11:00:00+05:30,23.4,17.6,0.0284,14.5,68.6,23.7,32.4,190.0,6.13,,,,
2025-07-18 12:00:00+05:30,22.6,18.5,0.0283,23.3,67.8,26.6,32.6,156.0,8.13,,,,
2025-07-18 13:00:00+05:30,25.5,15.9,0.0292,24.0,66.4,24.3,33.5,160.0,7.06,,,,
2025-07-18 14:00:00+05:30,25.8,16.1,0.0295,17.8,65.2,22.0,33.6,64.1,8.38,,,,
2025-07-18 15:00:00+05:30,23.5,17.6,0.0285,25.0,65.1,25.5,33.8,184.0,8.13,,,,
2025-07-18 16:00:00+05:30,24.0,17.5,0.0288,23.3,67.4,28.9,33.0,152.0,7.81,,,,
2025-07-18 17:00:00+05:30,25.9,16.6,0.0299,24.5,84.5,24.3,29.0,191.0,2.75,,,,
2025-07-18 18:00:00+05:30,24.8,18.2,0.0299,16.8,88.5,23.6,27.6,180.0,5.25,,,,
2025-07-18 19:00:00+05:30,23.4,19.7,0.0295,16.3,85.4,25.2,28.2,195.0,3.81,,,,
2025-07-18 20:00:00+05:30,24.4,19.0,0.03,17.5,85.7,27.5,28.4,153.0,5.0,,,,
2025-07-18 21:00:00+05:30,26.7,16.3,0.0304,16.8,85.8,22.6,28.5,194.0,3.19,,,,
2025-07-18 22:00:00+05:30,24.9,16.9,0.0292,13.5,84.3,22.3,28.6,153.0,3.0,,,,
2025-07-18 23:00:00+05:30,22.9,18.8,0.0285,25.3,85.0,25.7,28.5,152.0,3.0,,,,
2025-07-19 00:00:00+05:30,25.2,19.0,0.0306,29.0,84.5,27.6,28.2,179.0,2.83,,,,
2025-07-19 01:00:00+05:30,25.8,17.1,0.0301,23.0,85.3,23.2,28.0,192.0,3.25,,,,
2025-07-19 02:00:00+05:30,24.3,17.0,0.0287,26.0,85.3,23.8,27.7,134.0,2.94,,,,
2025-07-19 03:00:00+05:30,23.5,18.9,0.0291,20.8,85.7,27.0,27.3,186.0,2.63,,,,
2025-07-19 04:00:00+05:30,25.4,17.3,0.0299,13.3,85.9,25.0,27.2,142.0,2.19,,,,
2025-07-19 05:00:00+05:30,25.6,15.9,0.0293,12.0,86.4,22.3,27.0,147.0,2.0,,,,
2025-07-19 06:00:00+05:30,24.7,16.7,0.0289,14.3,86.3,23.3,26.9,144.0,2.0,,,,
2025-07-19 07:00:00+05:30,23.4,18.7,0.029,14.3,84.8,26.5,27.2,114.0,1.06,,,,
2025-07-19 08:00:00+05:30,25.6,15.9,0.0293,18.5,79.9,24.1,28.9,188.0,1.56,,,,
2025-07-19 09:00:00+05:30,25.6,15.7,0.0292,10.0,78.3,21.7,29.4,162.0,2.25,,,,
2025-07-19 10:00:00+05:30,24.2,17.1,0.0288,10.3,75.7,23.4,30.4,130.0,1.25,,,,
2025-07-19 11:00:00+05:30,23.9,19.2,0.0296,18.8,70.4,27.1,32.3,125.0,1.69,,,,
2025-07-19 12:00:00+05:30,25.6,18.0,0.0304,13.8,64.6,25.1,34.3,153.0,2.02,,,,
2025-07-19 13:00:00+05:30,25.2,19.4,0.0308,22.6,65.5,22.3,34.4,167.0,1.82,,,,
2025-07-19 14:00:00+05:30,24.6,19.5,0.0304,51.1,69.1,21.8,34.0,128.0,1.48,,,,
2025-07-19 15:00:00+05:30,25.5,19.6,0.0311,23.9,67.0,22.3,35.2,154.0,1.76,,,,
2025-07-19 16:00:00+05:30,24.7,19.8,0.0306,18.6,68.2,22.0,34.6,177.0,0.758,,,,
2025-07-19 17:00:00+05:30,24.1,19.9,0.0302,13.8,66.9,22.1,34.8,122.0,0.713,,,,
2025-07-19 18:00:00+05:30,24.1,19.7,0.03,16.8,70.5,22.5,32.7,142.0,0.588,,,,
2025-07-19 19:00:00+05:30,24.7,19.7,0.0306,11.8,72.7,22.5,31.7,137.0,0.343,,,,
2025-07-19 20:00:00+05:30,26.9,19.0,0.0316,12.5,75.7,22.5,30.7,171.0,0.0875,,,,
2025-07-19 21:00:00+05:30,23.4,22.3,0.0308,9.56,78.5,24.7,30.1,174.0,0.0475,,,,
2025-07-19 22:00:00+05:30,24.4,21.8,0.0314,36.0,78.6,26.8,30.0,139.0,0.23,,,,
2025-07-19 23:00:00+05:30,26.0,19.0,0.0313,31.5,80.1,22.7,29.5,134.0,0.0275,,,,
2025-07-20 00:00:00+05:30,25.2,19.9,0.0311,21.0,80.8,21.3,29.2,132.0,0.0,,,,
2025-07-20 01:00:00+05:30,23.7,23.0,0.0315,25.9,82.3,27.5,29.1,109.0,0.03,,,,
2025-07-20 02:00:00+05:30,24.3,20.2,0.0306,30.7,84.7,27.1,28.5,94.8,0.0,,,,
2025-07-20 03:00:00+05:30,26.1,18.0,0.0308,21.8,82.9,22.5,28.4,199.0,0.045,,,,
2025-07-20 04:00:00+05:30,24.7,18.3,0.0298,5.94,86.7,23.4,27.3,202.0,0.0,,,,
2025-07-20 05:00:00+05:30,23.8,19.9,0.0299,9.5,87.3,26.5,27.2,202.0,0.0,,,,
2025-07-20 06:00:00+05:30,24.6,18.1,0.0297,9.95,88.7,26.3,26.9,202.0,0.0,,,,
2025-07-20 07:00:00+05:30,25.5,17.0,0.0298,8.5,83.5,22.7,28.2,217.0,0.225,,,,
2025-07-20 08:00:00+05:30,23.7,18.4,0.0291,12.7,79.5,24.8,29.8,202.0,0.385,,,,
2025-07-20 09:00:00+05:30,23.6,19.8,0.0297,22.2,75.4,28.6,31.1,200.0,0.508,,,,
2025-07-20 10:00:00+05:30,25.8,17.5,0.0303,21.2,67.9,26.6,33.4,209.0,1.0,,,,
2025-07-20 11:00:00+05:30,25.4,17.4,0.0299,13.4,64.7,23.1,34.8,160.0,0.968,,,,
2025-07-20 12:00:00+05:30,24.1,20.5,0.0305,14.4,67.6,25.1,35.0,160.0,0.268,,,,
2025-07-20 13:00:00+05:30,24.0,22.3,0.0314,25.3,69.4,29.9,34.3,150.0,0.458,,,,
2025-07-20 14:00:00+05:30,25.4,18.4,0.0305,23.1,66.0,27.3,35.4,149.0,0.475,,,,
2025-07-20 15:00:00+05:30,25.6,18.9,0.0308,17.0,69.7,22.7,34.7,99.9,0.0,,,,
2025-07-20 16:00:00+05:30,23.9,22.1,0.0312,22.0,70.1,26.3,34.4,181.0,0.2,,,,
2025-07-20 17:00:00+05:30,24.4,22.1,0.0316,28.5,71.4,31.8,33.7,15.5,0.04,,,,
2025-07-20 18:00:00+05:30,18.0,19.3,0.0225,22.5,74.6,29.8,32.2,18.6,0.0875,,,,
2025-07-20 19:00:00+05:30,26.4,22.7,0.0335,9.0,77.8,35.0,31.2,36.6,0.0,,,,
2025-07-20 20:00:00+05:30,23.7,20.6,0.0302,31.1,82.5,34.7,30.0,36.5,0.0,,,,
2025-07-20 21:00:00+05:30,26.1,17.6,0.0306,23.0,81.7,28.0,30.0,36.4,0.0,,,,
2025-07-20 22:00:00+05:30,25.3,18.7,0.0305,26.8,81.4,24.4,30.1,37.9,0.015,,,,
2025-07-20 23:00:00+05:30,23.5,23.1,0.0314,25.8,79.7,28.7,30.3,46.1,0.0,,,,
2025-07-21 00:00:00+05:30,24.0,21.5,0.031,34.0,80.5,29.8,29.9,128.0,0.0,,,,
2025-07-21 01:00:00+05:30,26.3,18.7,0.0313,25.5,82.0,22.6,29.1,108.0,0.0,,,,
2025-07-21 02:00:00+05:30,24.7,19.7,0.0306,19.3,83.1,23.1,28.7,131.0,0.015,,,,
2025-07-21 03:00:00+05:30,24.1,21.1,0.0308,28.2,83.7,28.4,28.5,98.0,0.0,,,,
2025-07-21 04:00:00+05:30,24.4,18.5,0.0297,28.3,83.6,27.0,28.5,109.0,0.0625,,,,
2025-07-21 05:00:00+05:30,25.8,17.0,0.03,16.3,83.0,22.6,28.5,124.0,0.0,,,,
2025-07-21 06:00:00+05:30,23.8,18.6,0.0292,16.8,85.3,23.5,28.0,78.8,0.0,,,,
2025-07-21 07:00:00+05:30,23.6,21.7,0.0307,23.8,83.9,28.4,28.7,33.5,0.0,,,,
2025-07-21 08:00:00+05:30,25.0,18.4,0.0301,22.7,81.7,26.3,29.6,55.7,0.045,,,,
2025-07-21 09:00:00+05:30,25.3,18.6,0.0305,22.3,76.7,22.2,31.3,135.0,0.0,,,,
2025-07-21 10:00:00+05:30,23.5,21.4,0.0304,24.9,76.4,24.7,31.3,145.0,0.0775,,,,
2025-07-21 11:00:00+05:30,24.2,22.7,0.0318,33.3,75.2,27.8,31.9,188.0,0.0725,,,,
2025-07-21 12:00:00+05:30,25.6,21.7,0.0323,27.0,78.5,25.8,31.2,65.9,0.0,,,,
2025-07-21 13:00:00+05:30,25.8,26.0,0.0348,0.0,82.4,34.1,30.4,158.0,1.75,,,,
2025-07-21 14:00:00+05:30,24.9,26.2,0.0343,18.5,81.8,19.7,31.0,159.0,1.52,,,,
2025-07-21 15:00:00+05:30,24.8,21.1,0.0314,55.5,83.0,19.3,30.3,127.0,2.31,,,,
2025-07-21 16:00:00+05:30,24.3,20.1,0.0304,0.0,90.3,19.2,28.4,190.0,1.59,,,,
2025-07-21 17:00:00+05:30,24.0,19.7,0.03,9.0,90.1,20.1,24.6,138.0,2.69,,,,
2025-07-21 18:00:00+05:30,23.2,18.6,0.0287,43.2,91.7,23.3,25.3,186.0,0.505,,,,
2025-07-21 19:00:00+05:30,24.3,19.1,0.0299,50.3,92.9,23.9,25.7,159.0,0.0175,,,,
2025-07-21 20:00:00+05:30,25.3,21.7,0.0321,3.0,95.1,22.1,25.7,153.0,0.0,,,,
2025-07-21 21:00:00+05:30,24.9,19.8,0.0308,15.8,96.1,20.5,25.8,153.0,0.0,,,,
2025-07-21 22:00:00+05:30,23.5,21.2,0.0304,28.8,96.6,23.3,25.9,153.0,0.0,,,,
2025-07-21 23:00:00+05:30,24.2,19.4,0.0301,34.2,96.8,23.5,25.9,153.0,0.0,,,,
2025-07-22 00:00:00+05:30,26.1,17.4,0.0305,37.0,97.0,20.7,25.8,153.0,0.0,,,,
2025-07-22 01:00:00+05:30,24.3,18.7,0.0296,32.5,97.3,21.7,26.1,153.0,0.0,,,,
2025-07-22 02:00:00+05:30,23.9,20.6,0.0304,35.5,97.4,23.6,26.2,153.0,0.0,,,,
2025-07-22 03:00:00+05:30,24.9,18.7,0.0302,35.0,97.6,22.1,26.4,153.0,0.0,,,,
2025-07-22 04:00:00+05:30,25.2,17.4,0.0298,30.8,97.7,19.7,26.8,153.0,0.0,,,,
2025-07-22 05:00:00+05:30,24.0,18.9,0.0295,26.8,97.8,21.0,26.8,153.0,0.0,,,,
2025-07-22 06:00:00+05:30,24.2,20.2,0.0304,25.6,97.8,24.1,27.0,153.0,0.0,,,,
2025-07-22 07:00:00+05:30,26.1,17.3,0.0304,23.8,97.8,21.8,27.8,148.0,0.0,,,,
2025-07-22 08:00:00+05:30,25.7,18.3,0.0306,18.5,91.2,19.8,29.8,91.0,0.03,,,,
2025-07-22 09:00:00+05:30,23.8,21.2,0.0306,25.9,80.0,22.1,32.2,68.6,0.09,,,,
2025-07-22 10:00:00+05:30,23.7,23.5,0.0318,34.7,77.2,24.3,32.7,182.0,0.03,,,,
2025-07-22 11:00:00+05:30,19.9,16.8,0.0238,24.8,78.3,23.7,32.1,227.0,0.428,,,,
2025-07-22 12:00:00+05:30,25.8,24.3,0.0339,6.09,94.5,25.7,26.4,115.0,0.818,,,,
2025-07-22 13:00:00+05:30,23.7,21.4,0.0308,20.5,96.0,26.5,26.6,164.0,0.0,,,,
2025-07-22 14:00:00+05:30,26.2,17.1,0.0304,11.3,94.2,21.8,27.3,121.0,0.565,,,,
2025-07-22 15:00:00+05:30,25.2,19.7,0.0309,9.7,90.8,21.1,28.1,26.0,0.245,,,,
2025-07-22 16:00:00+05:30,23.8,23.4,0.0318,24.0,90.4,24.0,28.7,68.9,0.0,,,,
2025-07-22 17:00:00+05:30,24.8,19.0,0.0303,31.8,86.3,23.5,30.0,190.0,0.0,,,,
2025-07-22 18:00:00+05:30,25.8,21.1,0.0322,23.8,85.3,20.3,30.3,185.0,0.0,,,,
