Local Time,CO,NO,NOX,PM10,PM25,RELATIVEHUMIDITY,SO2,TEMPERATURE,WIND_DIRECTION,WIND_SPEED,NO2,O3,NH3
2025-08-19 09:00:00+05:30,1.71,18.2,0.0424,67.9,18.2,71.4,11.1,30.0,254.0,1.07,,,
2025-08-19 10:00:00+05:30,1.69,17.9,0.0399,67.9,19.5,63.7,11.0,30.9,257.0,1.24,,,
2025-08-19 11:00:00+05:30,1.85,11.5,0.0298,62.9,19.9,61.4,10.6,30.8,280.0,2.04,,,
2025-08-19 12:00:00+05:30,1.75,11.8,0.0291,55.7,21.4,59.6,9.72,31.2,291.0,1.92,,,
2025-08-19 13:00:00+05:30,1.84,15.4,0.0373,55.1,20.1,56.8,8.79,31.6,276.0,1.89,,,
2025-08-19 14:00:00+05:30,1.71,17.3,0.0412,60.2,18.4,70.5,7.5,27.9,300.0,1.9,,,
2025-08-19 15:00:00+05:30,1.41,16.9,0.0417,55.2,20.0,72.4,6.97,28.2,175.0,0.713,,,
2025-08-19 16:00:00+05:30,1.76,15.2,0.0392,54.1,19.5,74.0,6.69,28.9,89.8,0.753,,,
2025-08-19 17:00:00+05:30,1.49,15.1,0.0383,65.5,21.2,76.5,6.61,28.1,131.0,1.44,,,
2025-08-19 18:00:00+05:30,1.37,16.9,0.0426,74.0,20.5,79.0,6.68,27.3,139.0,1.6,,,
2025-08-19 19:00:00+05:30,1.38,16.1,0.0398,67.7,18.5,81.0,6.96,27.2,141.0,1.51,,,
2025-08-19 20:00:00+05:30,1.05,14.5,0.0374,55.3,17.1,84.0,7.09,26.8,136.0,0.833,,,
2025-08-19 21:00:00+05:30,1.55,20.8,0.0482,48.3,19.8,87.3,6.95,26.5,142.0,0.685,,,
2025-08-19 22:00:00+05:30,1.89,17.9,0.0432,53.4,20.6,90.0,6.75,26.4,87.1,0.327,,,
2025-08-19 23:00:00+05:30,1.93,12.8,0.0313,55.0,19.6,91.6,7.07,26.4,88.3,0.683,,,
2025-08-20 00:00:00+05:30,2.01,14.2,0.0352,58.1,20.6,93.5,7.08,26.2,111.0,0.65,,,
2025-08-20 01:00:00+05:30,1.64,15.8,0.0392,63.5,20.4,93.6,7.89,26.5,113.0,0.715,,,
2025-08-20 02:00:00+05:30,1.52,15.9,0.0397,69.9,21.4,92.7,7.74,26.6,109.0,0.615,,,
2025-08-20 03:00:00+05:30,1.5,13.7,0.0361,66.4,28.4,87.4,8.96,26.8,241.0,0.64,,,
2025-08-20 04:00:00+05:30,1.49,16.3,0.0383,62.0,25.0,84.4,9.19,26.8,258.0,0.838,,,
2025-08-20 05:00:00+05:30,1.54,15.6,0.0398,57.8,20.3,84.4,9.46,26.7,265.0,0.908,,,
2025-08-20 06:00:00+05:30,1.55,15.1,0.0375,58.3,18.0,84.6,8.84,26.7,259.0,1.03,,,
2025-08-20 07:00:00+05:30,1.53,14.4,0.0359,52.9,16.6,83.6,7.89,27.1,258.0,0.93,,,
2025-08-20 08:00:00+05:30,1.35,16.2,0.0408,57.8,14.9,81.4,7.97,27.7,270.0,1.27,,,
2025-08-20 09:00:00+05:30,1.83,19.1,0.0446,56.7,16.3,75.0,8.5,28.8,265.0,1.25,,,
2025-08-20 10:00:00+05:30,1.8,16.6,0.0387,53.8,17.8,69.3,8.22,29.5,267.0,1.67,,,
2025-08-20 11:00:00+05:30,1.9,17.1,0.0403,51.4,18.7,62.5,7.96,30.7,262.0,1.55,,,
2025-08-20 12:00:00+05:30,2.03,16.8,0.0395,50.8,17.9,61.2,7.67,30.9,268.0,1.68,,,
2025-08-20 13:00:00+05:30,2.01,18.9,0.0442,51.8,19.3,60.6,7.48,31.0,247.0,0.895,,,
2025-08-20 14:00:00+05:30,1.97,16.0,0.0386,50.7,19.1,53.3,6.77,32.2,261.0,1.72,,,
2025-08-20 15:00:00+05:30,1.44,17.5,0.0409,53.3,18.5,51.4,6.3,32.4,251.0,1.23,,,
2025-08-20 16:00:00+05:30,1.32,18.9,0.0435,45.1,19.4,51.8,5.97,32.3,216.0,0.758,,,
2025-08-20 17:00:00+05:30,1.28,16.7,0.0366,42.3,20.4,53.8,5.76,31.8,185.0,0.575,,,
2025-08-20 18:00:00+05:30,1.15,17.7,0.041,39.9,20.1,56.8,5.27,31.2,167.0,0.655,,,
2025-08-20 19:00:00+05:30,1.3,15.7,0.0355,42.0,18.5,63.9,5.74,29.8,198.0,0.6,,,
2025-08-20 20:00:00+05:30,1.44,18.7,0.0427,44.9,25.0,64.0,5.92,29.5,275.0,1.43,,,
2025-08-20 21:00:00+05:30,1.89,17.3,0.0396,47.1,44.8,66.3,6.1,29.2,275.0,1.71,,,
2025-08-20 22:00:00+05:30,1.44,7.38,0.0207,53.7,33.0,68.7,6.3,28.9,273.0,1.11,,,
2025-08-20 23:00:00+05:30,1.36,14.8,0.0347,55.7,24.7,71.4,6.6,28.5,251.0,0.745,,,
2025-08-21 00:00:00+05:30,1.56,14.7,0.0361,54.1,19.7,72.6,7.1,28.5,244.0,0.59,,,
2025-08-21 01:00:00+05:30,1.32,16.4,0.038,64.1,21.1,75.7,6.34,28.1,273.0,0.92,,,
2025-08-21 02:00:00+05:30,1.19,15.9,0.0401,64.2,22.3,76.6,6.78,27.8,260.0,0.98,,,
2025-08-21 03:00:00+05:30,1.22,15.7,0.0388,58.6,30.2,79.0,7.04,27.4,243.0,0.658,,,
2025-08-21 04:00:00+05:30,1.17,14.0,0.0366,55.4,27.1,82.2,7.43,27.0,204.0,0.498,,,
2025-08-21 05:00:00+05:30,1.11,14.9,0.0398,54.2,25.0,86.3,7.84,26.6,126.0,0.39,,,
2025-08-21 06:00:00+05:30,1.09,15.4,0.0388,48.0,27.2,87.6,8.15,26.4,127.0,0.655,,,
2025-08-21 07:00:00+05:30,1.1,16.0,0.0381,46.7,33.5,86.6,7.6,26.6,176.0,0.25,,,
2025-08-21 08:00:00+05:30,1.29,16.9,0.041,46.1,33.3,78.6,7.65,28.0,197.0,0.62,,,
2025-08-21 09:00:00+05:30,1.46,14.6,0.0361,52.5,25.3,72.8,7.35,29.1,232.0,0.815,,,
2025-08-21 10:00:00+05:30,1.49,17.2,0.04,52.2,21.9,67.8,7.47,29.7,240.0,1.15,,,
2025-08-21 11:00:00+05:30,1.49,16.0,0.0416,50.2,16.7,64.7,7.45,30.5,257.0,1.38,,,
2025-08-21 12:00:00+05:30,1.44,10.5,0.0293,56.7,0.0,61.8,6.83,31.0,261.0,1.56,,,
2025-08-21 13:00:00+05:30,1.33,20.6,0.0461,32.2,0.0,57.5,10.7,31.5,256.0,1.41,,,
2025-08-21 14:00:00+05:30,1.04,10.8,0.0289,60.8,16.2,55.1,6.77,31.9,257.0,1.29,,,
2025-08-21 15:00:00+05:30,0.94,6.03,0.0199,53.3,24.2,56.7,30.4,31.6,252.0,1.47,,,
2025-08-21 16:00:00+05:30,2.04,6.85,0.02,49.3,23.5,60.1,9.05,31.2,281.0,1.75,,,
2025-08-21 17:00:00+05:30,0.765,3.4,0.0171,49.0,22.0,57.9,9.34,31.9,281.0,0.87,,,
2025-08-21 18:00:00+05:30,0.449,12.7,0.0295,49.9,23.6,60.5,7.95,30.7,209.0,0.433,,,
2025-08-21 19:00:00+05:30,0.801,14.3,0.031,54.3,23.9,63.5,8.35,29.6,211.0,0.453,,,
2025-08-21 20:00:00+05:30,0.62,15.4,0.0327,56.1,24.4,76.1,10.1,28.7,293.0,1.19,,,
2025-08-21 21:00:00+05:30,1.78,17.3,0.0355,65.5,27.9,80.9,11.4,27.8,165.0,0.57,,,
2025-08-21 22:00:00+05:30,2.17,11.3,0.0267,73.7,27.0,84.2,14.4,27.3,44.0,0.583,,,
2025-08-21 23:00:00+05:30,2.4,5.58,0.0167,71.3,25.3,86.7,12.6,26.9,141.0,0.583,,,
2025-08-22 00:00:00+05:30,2.23,8.47,0.024,60.7,26.2,87.3,13.8,26.9,122.0,0.27,,,
2025-08-22 01:00:00+05:30,1.78,9.3,0.0264,57.9,40.5,84.6,15.7,26.9,84.9,0.885,,,
2025-08-22 02:00:00+05:30,1.78,9.4,0.0258,56.6,35.2,88.0,16.4,26.6,34.9,0.723,,,
2025-08-22 03:00:00+05:30,1.26,11.0,0.0278,71.6,32.6,90.2,17.5,26.5,70.0,0.718,,,
2025-08-22 04:00:00+05:30,1.23,10.7,0.0285,70.4,39.0,91.9,17.2,26.2,54.2,0.717,,,
2025-08-22 05:00:00+05:30,1.14,8.87,0.0254,68.1,39.6,93.9,18.6,25.9,49.3,0.61,,,
2025-08-22 06:00:00+05:30,1.24,11.8,0.0298,68.6,33.1,94.1,20.3,26.1,154.0,0.605,,,
2025-08-22 07:00:00+05:30,1.08,15.9,0.0349,91.5,28.6,89.9,23.1,26.9,106.0,0.673,,,
2025-08-22 08:00:00+05:30,0.652,12.8,0.0298,128.0,31.1,77.1,25.6,28.9,131.0,0.87,,,
2025-08-22 09:00:00+05:30,1.03,14.8,0.0319,114.0,28.7,68.5,26.5,30.4,149.0,0.773,,,
2025-08-22 10:00:00+05:30,1.16,10.7,0.0266,91.4,28.7,67.3,26.0,30.6,154.0,0.317,,,
2025-08-22 11:00:00+05:30,1.26,14.1,0.0314,72.5,28.3,60.8,24.3,31.6,203.0,0.37,,,
2025-08-22 12:00:00+05:30,1.61,13.3,0.0289,66.6,27.0,70.5,22.0,29.1,295.0,1.75,,,
2025-08-22 13:00:00+05:30,1.52,13.1,0.0281,61.9,25.6,78.3,20.6,28.1,184.0,0.89,,,
2025-08-22 14:00:00+05:30,1.38,8.98,0.0234,69.9,26.1,75.3,18.4,28.9,323.0,0.63,,,
2025-08-22 15:00:00+05:30,0.995,13.5,0.0307,65.9,24.6,66.8,17.8,30.4,167.0,0.7,,,
2025-08-22 16:00:00+05:30,1.19,13.2,0.0288,57.0,22.9,70.1,18.7,30.5,180.0,0.7,,,
2025-08-22 18:00:00+05:30,1.44,17.2,0.0357,81.9,30.3,77.4,18.5,28.8,296.0,1.0,,,
2025-08-22 19:00:00+05:30,1.43,14.6,0.0305,82.8,28.5,79.6,19.0,28.3,246.0,0.875,,,
2025-08-22 20:00:00+05:30,1.55,13.0,0.0288,85.5,25.1,84.4,18.3,27.5,327.0,0.635,,,
2025-08-22 22:00:00+05:30,1.62,8.48,0.0246,84.5,53.0,88.0,20.6,26.9,314.0,0.35,,,
2025-08-22 23:00:00+05:30,1.73,14.7,0.0328,86.9,49.8,85.0,22.2,27.5,281.0,0.588,,,
2025-08-23 00:00:00+05:30,1.18,18.3,0.0352,93.7,39.7,84.4,23.4,27.7,261.0,0.51,,,
2025-08-23 01:00:00+05:30,0.821,10.6,0.0257,99.4,34.3,78.6,23.3,27.4,259.0,0.525,,,
2025-08-23 02:00:00+05:30,0.678,8.64,0.0223,94.1,38.4,81.5,25.3,27.4,272.0,0.903,,,
2025-08-23 03:00:00+05:30,1.3,9.13,0.0233,85.5,44.8,84.9,24.9,27.3,275.0,1.02,,,
2025-08-23 04:00:00+05:30,1.13,14.2,0.0319,75.7,36.5,84.4,24.4,26.9,271.0,1.19,,,
2025-08-23 05:00:00+05:30,1.15,9.74,0.0258,59.5,31.8,83.3,24.4,26.4,222.0,0.947,,,
2025-08-23 06:00:00+05:30,1.1,10.7,0.0258,54.4,26.8,88.5,23.3,25.9,71.9,0.483,,,
2025-08-23 07:00:00+05:30,1.17,11.5,0.0281,51.1,27.2,81.2,22.8,27.2,240.0,0.59,,,
2025-08-23 08:00:00+05:30,1.1,16.6,0.0343,49.9,30.5,78.4,21.2,27.7,155.0,0.458,,,
2025-08-23 09:00:00+05:30,1.14,12.6,0.0289,50.8,26.7,76.1,20.5,28.6,209.0,0.72,,,
2025-08-23 10:00:00+05:30,1.1,16.1,0.0315,54.3,25.4,68.6,19.9,29.5,268.0,1.16,,,
2025-08-23 11:00:00+05:30,1.17,16.0,0.0325,58.9,23.7,66.0,19.7,30.0,253.0,0.835,,,
2025-08-23 12:00:00+05:30,1.17,15.1,0.0313,60.0,26.7,65.2,18.5,30.4,227.0,0.638,,,
2025-08-23 13:00:00+05:30,1.33,12.1,0.0254,57.2,29.8,62.4,16.6,31.0,244.0,0.973,,,
2025-08-23 14:00:00+05:30,1.23,7.19,0.0179,58.1,26.5,59.5,15.3,31.4,261.0,1.38,,,
2025-08-23 15:00:00+05:30,1.21,17.6,0.0356,48.4,31.4,59.8,13.3,31.0,228.0,1.0,,,
2025-08-23 16:00:00+05:30,1.12,5.75,0.0179,54.5,29.0,65.7,12.0,29.8,166.0,0.443,,,
2025-08-23 17:00:00+05:30,1.13,6.99,0.0155,45.5,28.4,90.7,11.3,25.8,209.0,1.06,,,
2025-08-23 18:00:00+05:30,1.18,13.9,0.029,47.9,28.5,90.0,11.3,26.3,313.0,0.525,,,
2025-08-23 19:00:00+05:30,0.581,19.3,0.0393,39.3,29.1,93.6,13.4,24.8,245.0,0.963,,,
2025-08-23 20:00:00+05:30,0.58,25.2,0.0419,37.5,26.2,94.0,14.6,25.0,156.0,0.57,,,
2025-08-23 21:00:00+05:30,1.61,1.23,0.00834,32.9,24.1,94.7,14.9,24.1,136.0,1.11,,,
2025-08-23 22:00:00+05:30,1.65,6.88,0.0203,34.1,32.1,94.8,14.9,24.1,219.0,0.62,,,
2025-08-23 23:00:00+05:30,1.61,11.3,0.0248,32.2,37.0,94.8,15.2,24.2,127.0,0.73,,,
2025-08-24 00:00:00+05:30,1.38,6.45,0.021,,31.3,94.8,15.9,24.4,120.0,0.61,,,
2025-08-24 01:00:00+05:30,1.23,,0.0264,25.3,26.1,94.8,15.3,24.6,134.0,0.815,,,
2025-08-24 02:00:00+05:30,1.2,11.6,0.0257,25.5,26.5,94.8,15.9,24.7,127.0,0.793,,,
2025-08-24 03:00:00+05:30,1.01,13.9,0.0308,37.4,34.8,94.8,15.6,24.7,107.0,0.6,,,
2025-08-24 04:00:00+05:30,0.936,11.7,0.0282,45.1,46.5,94.8,15.8,24.6,219.0,0.5,,,
2025-08-24 05:00:00+05:30,0.941,11.3,0.0266,37.8,34.3,94.6,14.9,24.8,106.0,0.697,,,
2025-08-24 06:00:00+05:30,1.06,11.9,0.0263,34.0,28.8,94.5,15.0,24.8,100.0,0.537,,,
2025-08-24 07:00:00+05:30,1.17,15.9,0.035,29.7,27.0,94.5,16.1,25.4,143.0,0.503,,,
2025-08-24 08:00:00+05:30,1.25,11.3,0.0254,31.8,28.0,94.2,16.5,26.2,213.0,0.37,,,
2025-08-24 09:00:00+05:30,0.911,11.5,0.026,44.5,27.5,82.3,16.7,28.1,257.0,0.887,,,
2025-08-24 10:00:00+05:30,0.64,13.4,0.0321,43.9,26.4,74.0,17.1,28.8,265.0,1.33,,,
2025-08-24 11:00:00+05:30,0.754,9.08,0.0253,46.3,27.6,72.9,18.2,29.0,268.0,1.26,,,
2025-08-24 12:00:00+05:30,0.747,10.1,0.0237,43.0,28.2,68.3,17.8,29.6,268.0,1.51,,,
2025-08-24 13:00:00+05:30,0.796,14.8,0.0308,46.5,27.9,64.0,15.5,30.3,256.0,1.29,,,
2025-08-24 14:00:00+05:30,0.663,16.5,0.0348,43.5,27.5,63.4,13.9,30.4,249.0,1.23,,,
2025-08-24 15:00:00+05:30,1.22,10.9,0.0278,34.5,26.3,60.4,13.1,31.1,245.0,1.43,,,
2025-08-24 16:00:00+05:30,1.27,15.6,0.0304,33.7,25.1,64.7,12.7,29.5,279.0,2.19,,,
2025-08-24 17:00:00+05:30,1.27,13.0,0.0273,25.9,27.3,73.7,13.4,28.0,281.0,1.96,,,
2025-08-24 18:00:00+05:30,1.21,14.4,0.0288,27.7,27.5,72.2,13.2,28.2,280.0,1.74,,,
2025-08-24 19:00:00+05:30,1.21,15.1,0.0305,34.3,27.0,72.3,12.8,28.0,276.0,1.71,,,
2025-08-24 20:00:00+05:30,1.1,12.9,0.0271,31.5,26.6,77.5,13.1,27.4,231.0,0.63,,,
2025-08-24 21:00:00+05:30,1.41,10.8,0.026,32.3,25.5,80.9,14.7,27.0,206.0,0.288,,,
2025-08-24 22:00:00+05:30,1.14,11.7,0.0263,38.5,26.5,91.3,12.7,25.1,261.0,0.598,,,
2025-08-24 23:00:00+05:30,1.68,8.87,0.0228,31.0,24.7,93.6,12.6,25.5,275.0,0.358,,,
2025-08-25 00:00:00+05:30,1.54,11.1,0.0298,34.8,24.8,94.0,13.6,25.6,90.7,0.465,,,
2025-08-25 01:00:00+05:30,1.1,7.51,0.0238,43.8,30.8,91.7,14.0,25.5,220.0,0.67,,,
2025-08-25 02:00:00+05:30,1.03,10.1,0.0275,43.8,37.7,91.7,15.6,25.4,252.0,0.7,,,
2025-08-25 03:00:00+05:30,0.627,7.59,0.0223,36.1,33.5,90.5,18.8,25.6,239.0,0.597,,,
2025-08-25 18:00:00+05:30,1.06,12.3,0.0234,35.5,18.2,61.0,9.4,20.1,193.0,0.958,,,
2025-08-25 19:00:00+05:30,1.14,15.6,0.0306,46.8,23.2,86.4,12.3,26.2,265.0,1.41,,,
2025-08-25 20:00:00+05:30,0.998,27.0,0.0448,50.9,25.3,90.7,13.0,25.8,261.0,1.05,,,
2025-08-25 21:00:00+05:30,1.77,15.9,0.0303,36.6,25.5,92.0,14.0,25.9,243.0,0.693,,,
2025-08-25 22:00:00+05:30,1.49,13.4,0.0255,36.4,25.6,91.2,14.5,26.0,266.0,1.23,,,
2025-08-25 23:00:00+05:30,1.4,0.298,0.00553,37.7,27.6,92.2,15.8,25.8,276.0,1.92,,,
2025-08-26 00:00:00+05:30,1.26,1.64,0.00912,30.0,31.7,91.8,16.4,25.8,274.0,2.27,,,
2025-08-26 01:00:00+05:30,1.14,8.19,0.023,32.4,36.6,91.2,15.3,25.7,277.0,2.06,,,
2025-08-26 02:00:00+05:30,1.19,8.74,0.0259,25.3,38.5,94.7,14.5,25.2,271.0,1.82,,,
2025-08-26 03:00:00+05:30,0.772,10.3,0.0269,21.3,38.1,94.8,13.5,25.3,266.0,1.34,,,
2025-08-26 04:00:00+05:30,0.898,10.1,0.0271,23.4,34.3,94.8,12.2,25.4,268.0,1.81,,,
2025-08-26 05:00:00+05:30,0.889,8.86,0.0258,22.7,32.1,94.4,11.7,25.5,268.0,1.73,,,
2025-08-26 06:00:00+05:30,0.905,9.87,0.0239,20.0,36.7,94.3,11.3,25.4,265.0,1.13,,,
2025-08-26 07:00:00+05:30,0.333,17.9,0.0356,19.1,29.1,94.4,11.6,25.4,266.0,1.48,,,
2025-08-26 08:00:00+05:30,0.266,16.2,0.0348,22.8,25.8,92.2,12.6,25.8,271.0,1.83,,,
2025-08-26 09:00:00+05:30,1.01,14.6,0.0301,30.6,22.3,91.2,13.2,26.0,268.0,1.43,,,
2025-08-26 10:00:00+05:30,1.05,13.7,0.0295,32.0,20.5,88.5,14.0,26.4,268.0,1.46,,,
2025-08-26 11:00:00+05:30,1.27,5.61,0.0165,34.2,24.4,81.8,14.1,27.4,278.0,2.11,,,
2025-08-26 12:00:00+05:30,1.37,10.2,0.0245,33.9,25.4,75.0,13.7,28.5,276.0,2.08,,,
2025-08-26 13:00:00+05:30,1.4,13.5,0.03,32.2,26.9,71.1,13.2,29.2,262.0,1.88,,,
2025-08-26 14:00:00+05:30,1.36,12.6,0.0268,36.9,27.0,69.7,12.8,29.6,267.0,1.84,,,
2025-08-26 15:00:00+05:30,1.03,13.9,0.0271,39.9,25.5,72.3,11.6,29.1,268.0,1.6,,,
2025-08-26 16:00:00+05:30,0.879,13.0,0.0277,37.2,24.0,73.1,11.4,29.1,277.0,1.74,,,
2025-08-26 17:00:00+05:30,0.778,12.5,0.0296,31.3,22.7,89.6,12.1,26.6,300.0,1.34,,,
2025-08-26 18:00:00+05:30,0.977,14.8,0.0303,26.8,22.2,93.6,14.1,25.9,311.0,1.27,,,
2025-08-26 19:00:00+05:30,1.33,12.9,0.028,27.4,22.8,93.0,7.39,25.9,250.0,0.825,,,
2025-08-26 20:00:00+05:30,1.35,21.3,0.0389,31.1,25.8,94.5,8.01,25.8,88.1,0.713,,,
2025-08-26 21:00:00+05:30,2.35,16.0,0.0318,28.7,27.0,94.8,7.79,25.7,227.0,0.393,,,
2025-08-26 22:00:00+05:30,1.68,14.2,0.0266,31.1,26.0,94.8,7.74,25.7,122.0,0.537,,,
2025-08-26 23:00:00+05:30,2.1,4.12,0.0126,30.1,22.7,94.8,9.95,25.7,108.0,0.453,,,
2025-08-27 00:00:00+05:30,2.08,4.78,0.0184,35.7,22.0,94.8,10.4,25.7,70.8,0.16,,,
2025-08-27 01:00:00+05:30,1.55,12.0,0.0279,36.8,35.0,94.8,10.5,25.8,278.0,0.77,,,
2025-08-27 02:00:00+05:30,1.49,12.2,0.0284,39.5,32.1,94.8,11.0,25.6,300.0,0.93,,,
2025-08-27 04:00:00+05:30,0.852,12.2,0.0275,37.6,28.8,94.8,9.83,25.1,114.0,0.395,,,
2025-08-27 05:00:00+05:30,0.849,12.9,0.0299,33.1,30.0,94.8,9.66,25.2,209.0,0.385,,,
2025-08-27 06:00:00+05:30,0.897,12.4,0.0304,33.8,32.7,94.4,10.0,25.4,266.0,0.68,,,
2025-08-27 07:00:00+05:30,0.378,12.1,0.0274,44.0,30.4,94.2,9.79,25.4,271.0,1.2,,,
2025-08-27 08:00:00+05:30,0.52,14.5,0.0317,54.2,28.1,94.2,9.66,26.2,275.0,1.17,,,
2025-08-27 09:00:00+05:30,0.987,15.0,0.0313,57.7,27.9,94.0,9.69,26.1,284.0,0.798,,,
2025-08-27 10:00:00+05:30,0.899,15.6,0.0332,57.1,29.4,85.1,9.07,28.5,285.0,0.997,,,
2025-08-27 11:00:00+05:30,0.543,25.5,0.0405,56.7,33.3,75.8,12.6,29.4,282.0,1.55,,,
2025-08-27 12:00:00+05:30,4.1,19.6,0.0303,54.4,28.4,82.5,13.5,26.6,312.0,2.42,,,
2025-08-27 13:00:00+05:30,-9.04,14.9,0.0233,40.6,28.0,86.4,3.91,26.5,322.0,1.4,,,
2025-08-27 14:00:00+05:30,1.72,22.3,0.0325,31.8,28.0,78.7,10.7,27.9,302.0,2.23,,,
2025-08-27 15:00:00+05:30,0.733,12.8,0.0226,31.0,27.6,80.5,5.65,27.1,281.0,1.7,,,
2025-08-27 16:00:00+05:30,0.757,14.8,0.0252,35.1,24.6,82.3,5.57,27.2,213.0,0.708,,,
2025-08-27 17:00:00+05:30,0.823,17.6,0.0298,40.7,25.1,71.7,6.1,29.2,156.0,0.728,,,
2025-08-27 18:00:00+05:30,1.04,19.4,0.0316,55.5,25.1,69.9,6.76,29.5,101.0,0.773,,,
2025-08-27 19:00:00+05:30,1.93,16.7,0.0269,48.3,27.8,87.2,6.1,27.4,122.0,0.83,,,
2025-08-27 20:00:00+05:30,2.13,10.1,0.0208,47.8,26.3,93.8,7.87,26.3,61.9,0.72,,,
2025-08-27 21:00:00+05:30,1.88,10.8,0.0205,55.4,29.1,94.8,9.11,26.1,204.0,0.748,,,
2025-08-27 22:00:00+05:30,1.82,9.66,0.022,64.6,38.1,94.8,10.5,26.1,54.6,0.868,,,
2025-08-27 23:00:00+05:30,4.12,13.3,0.027,67.5,32.8,94.8,13.4,26.0,120.0,0.833,,,
2025-08-28 00:00:00+05:30,3.1,13.4,0.0284,67.6,27.3,94.8,16.2,25.9,53.1,0.82,,,
2025-08-28 01:00:00+05:30,2.86,12.4,0.0277,69.8,26.2,94.8,24.0,25.6,43.9,0.845,,,
2025-08-28 02:00:00+05:30,2.71,8.55,0.0195,75.9,23.9,94.8,25.9,25.7,61.0,0.663,,,
2025-08-28 03:00:00+05:30,1.99,8.51,0.0199,79.6,26.1,94.8,28.9,25.8,47.4,0.71,,,
2025-08-28 04:00:00+05:30,1.63,14.1,0.0291,78.0,33.7,94.8,34.8,25.7,58.8,0.638,,,
2025-08-28 05:00:00+05:30,1.4,14.6,0.0287,75.2,38.1,94.8,36.6,25.7,66.6,0.678,,,
2025-08-28 06:00:00+05:30,1.03,9.02,0.0217,72.1,46.1,94.8,38.3,25.7,95.2,0.458,,,
2025-08-28 07:00:00+05:30,0.965,12.7,0.0258,81.1,43.1,94.8,39.6,26.1,140.0,0.4,,,
2025-08-28 08:00:00+05:30,0.5,20.8,0.0367,78.7,39.9,92.2,37.9,27.0,257.0,0.723,,,
2025-08-28 09:00:00+05:30,0.594,13.8,0.0286,77.7,52.1,85.2,35.5,28.0,235.0,0.63,,,
2025-08-28 10:00:00+05:30,0.862,14.9,0.0301,83.6,40.1,81.1,31.9,28.3,226.0,0.765,,,
2025-08-28 11:00:00+05:30,0.572,16.4,0.0346,85.0,32.3,78.0,28.8,29.1,248.0,0.625,,,
2025-08-28 12:00:00+05:30,0.0,1.11,0.00163,89.8,30.6,69.8,4.0,30.6,252.0,1.23,,,
2025-08-28 13:00:00+05:30,1.88,3.62,0.0132,84.9,82.8,64.6,22.9,31.5,238.0,0.88,,,
2025-08-28 14:00:00+05:30,0.944,5.74,0.0205,80.0,50.6,58.9,23.6,32.1,275.0,1.17,,,
2025-08-28 15:00:00+05:30,-1.48,12.7,0.0299,71.3,35.2,62.7,14.9,31.6,205.0,0.595,,,
2025-08-28 16:00:00+05:30,0.762,14.4,0.0307,68.7,27.9,70.8,0.483,30.2,207.0,0.62,,,
2025-08-28 17:00:00+05:30,0.328,20.7,0.0388,72.3,23.4,69.1,0.275,29.9,268.0,1.57,,,
2025-08-28 18:00:00+05:30,0.922,17.1,0.034,71.0,22.0,71.8,1.17,29.2,279.0,1.71,,,
2025-08-28 19:00:00+05:30,1.25,17.3,0.0317,68.5,22.0,73.4,2.26,28.7,275.0,1.31,,,
2025-08-28 20:00:00+05:30,1.21,20.7,0.0364,76.0,23.1,76.7,1.38,28.2,277.0,1.53,,,
2025-08-28 21:00:00+05:30,1.26,21.3,0.0382,79.5,24.1,80.2,1.27,28.0,283.0,1.57,,,
2025-08-28 22:00:00+05:30,1.25,19.1,0.0342,85.9,23.5,82.2,0.51,27.8,276.0,1.81,,,
2025-08-28 23:00:00+05:30,1.1,17.4,0.0285,88.3,22.1,84.9,0.588,27.5,275.0,1.39,,,
2025-08-29 00:00:00+05:30,0.974,11.4,0.0194,88.4,21.3,85.6,1.02,27.4,280.0,1.59,,,
2025-08-29 01:00:00+05:30,1.66,10.6,0.0219,86.3,21.0,85.3,2.12,27.1,273.0,1.25,,,
2025-08-29 02:00:00+05:30,2.01,6.33,0.0163,89.7,20.6,86.1,1.18,26.9,273.0,1.46,,,
2025-08-29 03:00:00+05:30,1.97,7.5,0.0196,88.2,19.5,88.5,0.993,26.8,263.0,1.21,,,
2025-08-29 04:00:00+05:30,1.94,11.3,0.0263,86.4,19.2,90.0,0.253,26.7,259.0,0.988,,,
2025-08-29 05:00:00+05:30,1.95,8.28,0.0228,83.6,20.0,90.2,0.547,26.7,272.0,1.53,,,
2025-08-29 06:00:00+05:30,2.01,14.5,0.0323,80.7,20.0,90.0,0.515,26.7,268.0,1.29,,,
2025-08-29 07:00:00+05:30,1.88,13.3,0.029,70.1,14900.0,89.0,0.325,26.8,279.0,1.78,,,
2025-08-29 08:00:00+05:30,1.8,20.7,0.0382,66.9,26100.0,88.0,0.3,27.0,277.0,1.66,,,
2025-08-29 09:00:00+05:30,1.85,12.3,0.026,71.8,12600.0,87.3,0.168,26.8,269.0,1.82,,,
2025-08-29 10:00:00+05:30,0.938,25.1,0.0443,69.4,80.6,90.3,1.85,26.1,287.0,1.93,,,
2025-08-29 11:00:00+05:30,0.267,55.3,0.0797,57.9,51.3,94.8,6.71,25.5,285.0,1.11,,,
2025-08-29 12:00:00+05:30,-0.652,18.9,0.0237,35.7,0.0,94.8,-144.0,26.7,243.0,0.83,,,
2025-08-29 13:00:00+05:30,2.52,0.0333,0.00017,25.5,11.0,92.1,52.6,27.7,159.0,0.503,,,
