Local Time,CO,NO,NOX,O3,PM10,RELATIVEHUMIDITY,TEMPERATURE,WIND_DIRECTION,WIND_SPEED,PM25,NO2,SO2,NH3
2025-05-17 15:00:00+05:30,0.865,3.35,0.0109,90.0,178.0,39.8,35.8,184.0,1.83,,,,
2025-05-17 16:00:00+05:30,1.11,5.6,0.0227,27.4,162.0,64.0,29.0,123.0,1.5,,,,
2025-05-17 17:00:00+05:30,1.41,6.38,0.0312,19.1,125.0,55.0,32.5,102.0,1.4,,,,
2025-05-17 18:00:00+05:30,1.33,6.2,0.0399,25.9,158.0,49.0,33.1,142.0,1.43,,,,
2025-05-17 19:00:00+05:30,1.61,7.65,0.0521,19.8,202.0,49.8,31.8,154.0,2.83,,,,
2025-05-17 20:00:00+05:30,1.1,3.78,0.0272,48.7,216.0,48.5,30.4,162.0,2.53,,,,
2025-05-17 21:00:00+05:30,1.08,3.85,0.0233,55.9,141.0,47.3,30.2,171.0,2.53,,,,
2025-05-17 22:00:00+05:30,,4.1,0.0293,39.2,129.0,48.3,29.7,171.0,2.13,,,,
2025-05-17 23:00:00+05:30,,5.83,0.0383,28.7,136.0,49.0,29.4,153.0,1.65,,,,
2025-05-18 00:00:00+05:30,,3.15,0.0361,26.4,135.0,50.0,29.1,120.0,1.15,,,,
2025-05-18 01:00:00+05:30,,4.5,0.0346,25.2,139.0,51.0,28.5,177.0,1.8,,,,
2025-05-18 02:00:00+05:30,,5.53,0.0402,,132.0,51.0,28.4,172.0,2.0,,,,
2025-05-18 03:00:00+05:30,,,,25.3,124.0,49.3,28.7,171.0,2.03,,,,
2025-05-18 04:00:00+05:30,,,,25.6,115.0,48.8,28.9,174.0,1.83,,,,
2025-05-18 05:00:00+05:30,,,,15.5,121.0,49.5,28.2,136.0,1.45,,,,
2025-05-18 06:00:00+05:30,,,,5.63,134.0,55.0,27.3,91.8,1.35,,,,
2025-05-18 07:00:00+05:30,,,,7.33,196.0,59.5,26.8,89.5,1.23,,,,
2025-05-18 08:00:00+05:30,,,,11.3,264.0,58.8,27.9,98.8,1.15,,,,
2025-05-18 09:00:00+05:30,,,,12.4,250.0,54.8,29.9,108.0,1.3,,,,
2025-05-18 10:00:00+05:30,,,,24.7,216.0,48.5,32.6,170.0,1.4,,,,
2025-05-18 11:00:00+05:30,,,,34.7,187.0,41.5,34.7,251.0,1.9,,,,
2025-05-18 12:00:00+05:30,,,,62.9,182.0,39.0,36.6,228.0,2.4,,,,
2025-05-18 13:00:00+05:30,,,,73.1,198.0,35.0,38.7,233.0,2.08,,,,
2025-05-18 14:00:00+05:30,,,,102.0,205.0,34.0,28.8,234.0,2.1,,,,
2025-05-18 15:00:00+05:30,1.01,2.0,0.0201,129.0,214.0,35.0,40.0,198.0,2.05,,,,
2025-05-18 16:00:00+05:30,1.03,2.8,0.0165,142.0,221.0,36.3,39.0,112.0,1.78,,,,
2025-05-18 17:00:00+05:30,1.07,3.15,0.0146,137.0,231.0,38.8,37.9,73.3,1.65,,,,
2025-05-18 18:00:00+05:30,1.1,3.18,0.0151,125.0,236.0,40.3,36.6,63.8,1.58,,,,
2025-05-18 19:00:00+05:30,1.22,3.3,0.0179,104.0,241.0,43.0,35.3,62.8,1.38,,,,
2025-05-18 20:00:00+05:30,1.49,2.58,0.0269,69.1,262.0,45.3,34.3,47.8,1.3,,,,
2025-05-18 21:00:00+05:30,1.66,3.83,0.0334,36.1,311.0,48.5,33.5,67.5,1.25,,,,
2025-05-18 22:00:00+05:30,1.9,4.68,0.0372,18.4,340.0,52.5,32.5,116.0,1.33,,,,
2025-05-18 23:00:00+05:30,1.62,4.58,0.0337,13.7,340.0,55.8,31.7,121.0,1.18,,,,
2025-05-19 00:00:00+05:30,1.4,4.53,0.0276,15.3,272.0,56.0,31.3,109.0,1.23,,,,
2025-05-19 01:00:00+05:30,1.18,3.85,0.0175,15.9,222.0,60.0,30.1,105.0,1.35,,,,
2025-05-19 02:00:00+05:30,1.08,4.18,0.0174,,211.0,62.5,29.6,113.0,1.25,,,,
2025-05-19 03:00:00+05:30,0.73,2.7,0.0125,13.9,207.0,64.0,29.2,114.0,1.2,,,,
2025-05-19 04:00:00+05:30,0.968,3.58,0.0139,8.63,196.0,65.3,28.7,91.8,1.28,,,,
2025-05-19 05:00:00+05:30,0.978,4.88,0.0155,7.25,182.0,66.0,28.2,94.3,1.35,,,,
2025-05-19 06:00:00+05:30,0.9625,4.475,0.01365,7.275,170.5,67.0,27.5,85.75,1.4249999999999998,,,,
2025-05-19 07:00:00+05:30,0.96,3.9,0.0126,7.0,163.0,67.0,27.4,90.0,1.4,,,,
2025-05-19 08:00:00+05:30,1.13,3.55,0.0177,2.6,174.0,66.0,28.2,99.5,1.3,,,,
2025-05-19 09:00:00+05:30,1.09,4.38,0.0173,10.3,186.0,64.8,28.3,99.5,1.28,,,,
2025-05-19 10:00:00+05:30,1.08,7.88,0.0225,16.1,200.0,60.8,30.2,124.0,1.73,,,,
2025-05-19 11:00:00+05:30,1.18,5.73,0.0189,24.5,223.0,56.8,31.9,97.8,1.33,,,,
2025-05-19 12:00:00+05:30,1.18,9.75,0.0231,35.3,238.0,50.8,34.2,134.0,1.63,,,,
2025-05-19 13:00:00+05:30,1.08,4.0,0.0152,52.9,258.0,44.5,36.4,180.0,1.7,,,,
2025-05-19 14:00:00+05:30,0.965,3.78,0.0125,52.8,241.0,41.0,37.9,150.0,1.8,,,,
2025-05-19 15:00:00+05:30,0.945,3.6,0.0131,56.4,229.0,40.0,39.1,151.0,1.88,,,,
2025-05-19 16:00:00+05:30,1.0,5.88,0.0196,62.8,259.0,42.0,38.1,78.8,1.68,,,,
2025-05-19 17:00:00+05:30,1.02,4.65,0.0177,57.6,244.0,46.0,36.4,103.0,2.0,,,,
2025-05-19 18:00:00+05:30,1.01,3.27,0.0109,71.2,228.0,46.3,35.7,77.3,1.93,,,,
2025-05-19 19:00:00+05:30,1.1,3.58,0.0116,69.9,230.0,48.0,35.0,78.0,1.83,,,,
2025-05-19 20:00:00+05:30,1.35,3.23,0.0191,57.9,253.0,51.0,34.0,64.3,1.28,,,,
2025-05-19 21:00:00+05:30,1.73,3.23,0.0312,32.7,303.0,53.8,32.7,79.5,1.25,,,,
2025-05-19 22:00:00+05:30,2.11,4.68,0.0445,14.9,347.0,54.3,32.8,72.8,1.2,,,,
2025-05-19 23:00:00+05:30,2.12,5.9,0.0504,11.0,374.0,56.0,32.2,118.0,1.23,,,,
2025-05-20 00:00:00+05:30,1.5,5.3,0.039,14.1,382.0,55.7,32.1,126.0,1.43,,,,
2025-05-20 01:00:00+05:30,1.24,3.95,0.0259,19.3,262.0,56.5,31.5,143.0,1.4,,,,
2025-05-20 02:00:00+05:30,1.2,3.85,0.0279,,254.0,57.8,31.1,128.0,1.13,,,,
2025-05-20 03:00:00+05:30,,,,13.6,261.0,59.3,30.7,120.0,1.13,,,,
2025-05-20 04:00:00+05:30,1.21,3.65,0.0171,9.73,252.0,61.5,29.6,99.0,1.3,,,,
2025-05-20 05:00:00+05:30,1.07,3.15,0.0123,11.1,236.0,64.3,28.9,105.0,1.3,,,,
2025-05-20 06:00:00+05:30,1.06,3.87,0.015,10.6,211.0,66.0,28.1,88.3,1.43,,,,
2025-05-20 07:00:00+05:30,1.02,4.7,0.016,9.3,204.0,68.0,27.3,79.5,1.55,,,,
2025-05-20 08:00:00+05:30,1.02,4.13,0.015,10.1,177.0,66.0,27.9,105.0,1.33,,,,
2025-05-20 09:00:00+05:30,1.05,4.35,0.0157,11.8,176.0,63.3,28.8,111.0,1.23,,,,
2025-05-20 10:00:00+05:30,1.14,5.08,0.0197,14.2,188.0,61.0,29.9,127.0,1.68,,,,
2025-05-20 11:00:00+05:30,1.13,7.0,0.0238,23.0,204.0,56.3,32.0,98.8,1.48,,,,
2025-05-20 12:00:00+05:30,1.12,2.65,0.0154,41.1,211.0,50.3,34.0,119.0,1.55,,,,
2025-05-20 13:00:00+05:30,1.1,3.9,0.0141,54.6,221.0,45.0,36.2,149.0,1.78,,,,
2025-05-20 14:00:00+05:30,1.03,3.15,0.0121,69.1,246.0,41.5,38.4,145.0,1.78,,,,
2025-05-20 15:00:00+05:30,0.85,4.07,0.0114,57.2,275.0,35.0,39.7,192.0,1.8,,,,
2025-05-20 16:00:00+05:30,0.86,3.45,0.0117,85.1,309.0,36.8,40.4,175.0,2.3,,,,
2025-05-20 17:00:00+05:30,1.06,3.25,0.0112,109.0,307.0,43.5,37.6,64.5,1.8,,,,
2025-05-20 18:00:00+05:30,1.15,3.33,0.0131,101.0,286.0,45.8,36.8,64.0,1.43,,,,
2025-05-20 19:00:00+05:30,1.26,3.28,0.0165,78.2,291.0,48.5,35.6,52.0,1.35,,,,
2025-05-20 20:00:00+05:30,1.47,3.53,0.0228,52.8,296.0,50.5,34.7,54.8,1.23,,,,
2025-05-20 22:00:00+05:30,2.16,3.7,0.0435,14.5,374.0,52.5,33.5,81.0,1.1,,,,
2025-05-20 23:00:00+05:30,1.82,4.63,0.0408,12.8,383.0,54.3,32.9,101.0,1.28,,,,
2025-05-21 00:00:00+05:30,1.35,4.47,0.0357,12.7,338.0,55.0,32.5,103.0,1.47,,,,
2025-05-21 01:00:00+05:30,1.12,3.55,0.0241,21.0,240.0,55.0,32.2,127.0,1.6,,,,
2025-05-21 02:00:00+05:30,1.05,3.38,0.0257,,216.0,54.5,32.0,134.0,1.28,,,,
2025-05-21 03:00:00+05:30,0.87,0.8,0.0213,12.2,213.0,56.5,31.3,120.0,1.1,,,,
2025-05-21 04:00:00+05:30,1.09,4.6,0.0275,9.03,227.0,58.8,30.8,130.0,1.2,,,,
2025-05-21 05:00:00+05:30,1.06,5.45,0.0229,8.18,219.0,58.8,30.6,128.0,1.1,,,,
2025-05-21 06:00:00+05:30,1.18,5.53,0.0246,7.58,216.0,61.0,30.0,115.0,1.15,,,,
2025-05-21 07:00:00+05:30,1.15,4.88,0.0179,7.5,234.0,63.0,29.5,119.0,1.28,,,,
2025-05-21 08:00:00+05:30,1.09,5.28,0.0192,6.75,222.0,62.3,29.7,112.0,1.18,,,,
2025-05-21 09:00:00+05:30,1.11,6.18,0.0207,9.65,221.0,60.3,30.6,116.0,1.9,,,,
2025-05-21 10:00:00+05:30,1.08,4.45,0.0179,13.5,223.0,59.3,31.4,109.0,1.83,,,,
2025-05-21 11:00:00+05:30,1.08,5.4,0.0205,16.6,227.0,58.0,32.2,85.0,1.3,,,,
2025-05-21 12:00:00+05:30,1.13,3.75,0.0166,35.0,239.0,50.5,34.8,92.0,2.05,,,,
2025-05-21 13:00:00+05:30,1.09,3.75,0.0153,52.5,241.0,46.8,35.8,85.0,1.6,,,,
2025-05-21 14:00:00+05:30,1.06,3.4,0.0153,69.6,229.0,45.8,36.8,80.8,1.68,,,,
2025-05-21 15:00:00+05:30,1.04,3.15,0.0187,80.6,231.0,43.0,38.4,115.0,1.43,,,,
2025-05-21 16:00:00+05:30,1.01,5.47,0.0261,91.1,248.0,41.7,39.1,115.0,1.6,,,,
2025-05-21 17:00:00+05:30,1.03,4.45,0.0189,107.0,268.0,42.5,37.9,79.5,1.2,,,,
2025-05-21 18:00:00+05:30,1.05,2.6,0.0159,93.9,280.0,44.3,37.1,78.0,1.2,,,,
2025-05-21 19:00:00+05:30,1.09,3.13,0.0179,59.2,303.0,49.0,35.7,54.0,1.5,,,,
2025-05-21 20:00:00+05:30,1.09,2.6,0.0179,20.4,673.0,50.5,32.9,154.0,3.75,,,,
2025-05-21 21:00:00+05:30,0.65,3.0,0.0085,49.2,1750.0,65.0,22.8,316.0,5.6,,,,
2025-05-21 22:00:00+05:30,0.675,2.6,0.0111,38.6,86.0,70.5,22.6,110.0,1.45,,,,
2025-05-21 23:00:00+05:30,0.695,3.93,0.0212,33.5,38.8,64.5,23.8,119.0,1.4,,,,
2025-05-22 00:00:00+05:30,0.703,4.33,0.0268,31.0,38.0,61.7,24.6,128.0,1.6,,,,
2025-05-22 01:00:00+05:30,0.625,3.95,0.0201,37.3,51.0,59.0,25.0,153.0,1.75,,,,
2025-05-22 02:00:00+05:30,0.753,3.0,0.0172,,49.3,59.8,24.7,168.0,1.9,,,,
2025-05-22 03:00:00+05:30,0.56,4.2,0.0153,41.8,44.0,61.8,24.1,139.0,1.53,,,,
2025-05-22 04:00:00+05:30,0.695,3.25,0.0161,28.6,46.0,65.0,23.6,106.0,1.2,,,,
2025-05-22 05:00:00+05:30,0.75,4.03,0.0174,22.1,55.8,66.5,23.4,103.0,1.18,,,,
2025-05-22 06:00:00+05:30,0.788,4.1,0.0167,17.0,68.5,68.5,23.1,116.0,1.18,,,,
2025-05-22 07:00:00+05:30,0.823,4.3,0.0188,13.2,71.5,67.5,23.5,135.0,1.2,,,,
2025-05-22 08:00:00+05:30,0.87,4.75,0.0199,10.9,67.3,62.5,25.0,102.0,1.23,,,,
2025-05-22 09:00:00+05:30,0.935,6.03,0.0206,17.8,72.3,60.8,26.2,97.8,1.38,,,,
2025-05-22 10:00:00+05:30,0.933,6.23,0.0191,28.7,90.0,56.8,27.5,111.0,1.58,,,,
2025-05-22 11:00:00+05:30,0.88,6.4,0.0185,44.8,108.0,53.5,28.7,117.0,1.63,,,,
2025-05-22 12:00:00+05:30,0.903,5.43,0.0187,58.6,121.0,53.3,29.1,116.0,1.9,,,,
2025-05-22 13:00:00+05:30,0.885,4.4,0.0147,70.5,135.0,50.5,30.1,142.0,2.05,,,,
2025-05-22 14:00:00+05:30,0.615,4.4,0.0107,74.0,127.0,49.8,30.8,133.0,1.9,,,,
2025-05-22 15:00:00+05:30,0.627,5.85,0.0101,79.2,111.0,48.3,31.2,113.0,1.68,,,,
2025-05-22 16:00:00+05:30,0.65,5.73,0.0122,89.8,114.0,48.3,32.0,103.0,1.28,,,,
2025-05-22 17:00:00+05:30,0.705,5.2,0.0122,97.6,116.0,51.0,31.5,104.0,1.35,,,,
2025-05-22 18:00:00+05:30,0.75,5.65,0.0155,94.4,112.0,54.0,30.6,130.0,2.35,,,,
2025-05-22 19:00:00+05:30,0.838,4.73,0.0162,88.4,113.0,57.8,29.6,115.0,1.25,,,,
2025-05-22 20:00:00+05:30,0.765,4.6,0.0189,68.3,118.0,60.5,29.0,99.5,1.3,,,,
2025-05-22 21:00:00+05:30,0.895,5.65,0.0224,49.3,157.0,62.0,28.4,103.0,1.25,,,,
2025-05-22 22:00:00+05:30,0.938,5.05,0.0208,41.0,169.0,62.0,27.9,99.5,1.28,,,,
2025-05-22 23:00:00+05:30,0.885,4.58,0.0199,34.5,120.0,62.0,27.7,94.8,1.3,,,,
2025-05-23 00:00:00+05:30,0.867,4.33,0.0193,33.0,113.0,62.0,27.5,94.7,1.27,,,,
2025-05-23 01:00:00+05:30,0.805,5.8,0.0237,27.2,123.0,62.0,27.4,102.0,1.2,,,,
2025-05-23 02:00:00+05:30,0.695,5.78,0.0209,,117.0,62.3,27.1,94.3,1.2,,,,
2025-05-23 03:00:00+05:30,0.42,6.2,0.0147,36.2,101.0,62.3,26.9,94.8,1.23,,,,
2025-05-23 04:00:00+05:30,0.587,5.0,0.0118,32.7,98.0,64.0,26.6,100.0,1.28,,,,
2025-05-23 05:00:00+05:30,0.59,5.15,0.0113,38.0,92.3,65.8,26.2,92.8,1.33,,,,
2025-05-23 06:00:00+05:30,0.558,5.8,0.0114,31.4,81.0,67.3,25.9,92.0,1.38,,,,
2025-05-23 07:00:00+05:30,0.587,4.88,0.0133,22.2,77.5,68.3,26.1,91.8,1.33,,,,
2025-05-23 08:00:00+05:30,0.69,6.38,0.0154,17.2,97.3,67.5,26.8,82.3,1.4,,,,
2025-05-23 09:00:00+05:30,0.603,6.0,0.0115,26.6,107.0,64.5,27.9,105.0,1.53,,,,
2025-05-23 10:00:00+05:30,0.595,8.65,0.0148,36.6,115.0,61.5,28.8,118.0,1.45,,,,
2025-05-23 11:00:00+05:30,0.618,5.85,0.0116,52.4,136.0,57.0,30.2,124.0,1.95,,,,
2025-05-23 12:00:00+05:30,0.553,5.53,0.0112,71.2,140.0,53.3,31.3,118.0,1.7,,,,
2025-05-23 13:00:00+05:30,0.51,5.35,0.0106,88.0,143.0,50.0,32.4,82.0,1.6,,,,
2025-05-23 14:00:00+05:30,0.56,5.23,0.0103,87.1,127.0,48.8,33.7,106.0,1.68,,,,
2025-05-23 15:00:00+05:30,0.628,4.95,0.0123,81.7,124.0,45.8,34.9,131.0,1.98,,,,
2025-05-23 16:00:00+05:30,0.598,5.4,0.0139,83.8,129.0,44.8,35.3,145.0,1.98,,,,
2025-05-23 17:00:00+05:30,0.635,7.4,0.0221,79.2,135.0,46.5,34.4,110.0,1.6,,,,
2025-05-23 18:00:00+05:30,0.598,11.6,0.0303,75.9,148.0,49.0,33.4,109.0,1.28,,,,
2025-05-23 19:00:00+05:30,0.657,6.3,0.0139,83.3,148.0,51.5,32.2,104.0,1.2,,,,
2025-05-23 20:00:00+05:30,0.843,4.6,0.0185,65.5,156.0,53.0,31.7,105.0,1.23,,,,
2025-05-23 21:00:00+05:30,0.905,5.05,0.0188,50.7,177.0,56.0,30.7,99.5,1.25,,,,
2025-05-23 22:00:00+05:30,1.04,4.78,0.0261,38.5,189.0,55.3,30.5,119.0,1.13,,,,
2025-05-23 23:00:00+05:30,0.99,5.2,0.0282,26.4,189.0,55.3,30.1,130.0,1.1,,,,
2025-05-24 00:00:00+05:30,0.79,5.23,0.0237,30.9,156.0,56.0,29.8,128.0,1.17,,,,
2025-05-24 01:00:00+05:30,0.71,5.75,0.0194,29.9,147.0,56.0,29.8,125.0,1.15,,,,
2025-05-24 02:00:00+05:30,0.75,5.63,0.0227,,155.0,55.8,29.7,105.0,1.13,,,,
2025-05-24 03:00:00+05:30,0.55,6.4,0.0204,16.9,162.0,60.0,28.9,80.8,1.33,,,,
2025-05-24 04:00:00+05:30,0.798,6.73,0.0222,17.8,189.0,62.0,28.3,93.8,1.28,,,,
2025-05-24 05:00:00+05:30,0.72,6.33,0.016,23.9,157.0,61.8,28.2,83.5,1.38,,,,
2025-05-24 06:00:00+05:30,0.628,5.23,0.0148,22.1,129.0,62.3,27.8,75.3,1.45,,,,
2025-05-24 07:00:00+05:30,0.635,5.25,0.0135,26.2,128.0,63.8,27.9,102.0,1.35,,,,
2025-05-24 08:00:00+05:30,0.63,5.23,0.0106,31.1,131.0,62.0,28.8,114.0,1.4,,,,
2025-05-24 09:00:00+05:30,0.66,5.65,0.0117,36.3,147.0,58.8,30.2,132.0,1.45,,,,
2025-05-24 10:00:00+05:30,0.63,5.3,0.0101,52.4,179.0,53.3,31.8,109.0,1.73,,,,
2025-05-24 11:00:00+05:30,0.605,5.98,0.00963,72.2,200.0,49.8,32.9,89.5,1.63,,,,
2025-05-24 12:00:00+05:30,0.63,4.93,0.0102,79.9,212.0,49.7,33.6,93.7,1.7,,,,
2025-05-24 13:00:00+05:30,0.72,5.4,0.0138,81.4,220.0,50.0,34.0,79.5,2.05,,,,
2025-05-24 14:00:00+05:30,0.718,5.13,0.0155,74.8,227.0,,,,,,,,
2025-05-24 15:00:00+05:30,0.76,5.18,0.0191,63.0,236.0,,,,,,,,
2025-05-24 16:00:00+05:30,,0.0,0.0,2.0,228.0,,,,,,,,
2025-05-24 17:00:00+05:30,,4.65,0.0112,91.2,166.0,46.3,35.2,107.0,2.25,,,,
2025-05-24 18:00:00+05:30,,5.4,0.0112,92.1,161.0,48.0,34.3,101.0,1.43,,,,
2025-05-24 19:00:00+05:30,,2.47,0.0111,86.8,157.0,50.7,33.4,95.3,1.33,,,,
2025-05-24 20:00:00+05:30,,4.73,0.0157,76.7,167.0,52.0,32.8,88.8,1.33,,,,
2025-05-24 21:00:00+05:30,1.18,4.37,0.0211,50.1,169.0,55.3,32.1,107.0,1.28,,,,
2025-05-24 22:00:00+05:30,1.59,4.53,0.02,42.1,179.0,56.0,31.7,121.0,1.3,,,,
2025-05-24 23:00:00+05:30,1.79,3.93,0.0135,36.4,166.0,56.0,31.3,119.0,1.4,,,,
2025-05-25 00:00:00+05:30,1.07,4.33,0.0116,34.7,164.0,57.0,31.0,115.0,1.37,,,,
2025-05-25 01:00:00+05:30,1.09,2.75,0.005,37.2,271.0,59.0,27.0,263.0,2.85,,,,
2025-05-25 02:00:00+05:30,1.49,5.13,0.0029,,312.0,82.5,20.5,295.0,5.58,,,,
2025-05-25 03:00:00+05:30,,4.5,0.0038,40.8,87.3,94.0,19.1,245.0,3.05,,,,
2025-05-25 04:00:00+05:30,0.85,4.25,0.00228,42.3,19.3,95.0,19.1,265.0,1.58,,,,
2025-05-25 05:00:00+05:30,1.61,4.85,0.00445,41.8,18.5,98.8,19.3,138.0,2.33,,,,
2025-05-25 06:00:00+05:30,2.31,5.05,0.0059,42.6,13.8,98.5,19.1,65.3,2.63,,,,
2025-05-25 07:00:00+05:30,2.03,4.58,0.00588,39.3,14.0,94.0,20.1,100.0,1.63,,,,
2025-05-25 08:00:00+05:30,1.9,5.68,0.00578,33.4,20.0,90.3,20.9,154.0,2.35,,,,
2025-05-25 09:00:00+05:30,2.65,3.97,0.00443,32.2,29.0,88.0,21.7,281.0,2.97,,,,
2025-05-25 10:00:00+05:30,3.21,5.75,0.00775,32.4,31.5,82.0,23.3,75.5,1.95,,,,
2025-05-25 11:00:00+05:30,3.91,6.88,0.0103,40.6,39.5,74.3,24.9,63.3,1.7,,,,
2025-05-25 12:00:00+05:30,2.49,5.38,0.00895,52.0,48.8,67.8,26.2,65.8,2.05,,,,
2025-05-25 13:00:00+05:30,2.63,5.05,0.00913,57.8,47.8,63.0,27.5,84.8,1.4,,,,
2025-05-25 14:00:00+05:30,2.04,4.53,0.0086,59.5,58.8,63.8,27.4,77.8,2.0,,,,
2025-05-25 15:00:00+05:30,1.31,4.9,0.00823,51.6,66.0,65.3,27.7,82.3,1.58,,,,
2025-05-25 16:00:00+05:30,1.8,4.73,0.0115,49.1,63.0,63.3,28.2,96.7,1.37,,,,
2025-05-25 17:00:00+05:30,2.41,5.33,0.0141,49.4,78.0,61.0,28.6,84.0,1.55,,,,
2025-05-25 18:00:00+05:30,2.46,5.77,0.0123,48.5,69.0,62.0,28.4,98.0,1.37,,,,
2025-05-25 19:00:00+05:30,2.04,5.2,0.0119,41.4,59.0,67.0,27.6,66.0,1.4,,,,
2025-05-26 20:00:00+05:30,2.25,5.53,0.0214,39.4,137.0,65.3,29.5,75.7,1.43,,,,
2025-05-26 21:00:00+05:30,2.93,4.6,0.0242,24.6,180.0,68.7,29.1,88.0,1.1,,,,
2025-05-26 22:00:00+05:30,3.15,6.33,0.0275,15.9,212.0,70.0,28.6,106.0,1.05,,,,
2025-05-26 23:00:00+05:30,4.67,6.58,0.0328,8.53,221.0,73.3,27.9,125.0,1.1,,,,
2025-05-27 00:00:00+05:30,0.019,20.2,0.0563,2.4,218.0,75.0,27.4,123.0,1.17,,,,
2025-05-27 01:00:00+05:30,0.0156,10.6,0.0418,6.0,214.0,77.5,26.9,143.0,1.2,,,,
2025-05-27 02:00:00+05:30,6.11,7.85,0.0315,,166.0,77.3,26.9,126.0,1.13,,,,
2025-05-27 03:00:00+05:30,3.76,7.6,0.0211,11.1,119.0,76.3,26.5,120.0,1.15,,,,
2025-05-27 04:00:00+05:30,4.07,6.73,0.023,7.15,94.3,78.3,26.0,115.0,1.03,,,,
2025-05-27 05:00:00+05:30,2.26,14.6,0.0365,6.3,91.8,80.3,25.5,141.0,1.1,,,,
2025-05-27 06:00:00+05:30,7.51,7.95,0.0241,5.78,98.5,81.5,25.5,77.5,1.0,,,,
2025-05-27 07:00:00+05:30,4.16,14.3,0.0312,5.55,104.0,76.8,26.8,55.3,1.2,,,,
2025-05-27 08:00:00+05:30,2.15,10.4,0.0267,5.27,149.0,71.0,27.8,87.0,1.15,,,,
2025-05-27 09:00:00+05:30,5.52,8.35,0.026,5.58,170.0,64.5,29.0,123.0,1.1,,,,
2025-05-27 10:00:00+05:30,3.09,5.55,0.0119,15.0,109.0,60.8,29.9,109.0,1.63,,,,
2025-05-27 11:00:00+05:30,2.54,4.28,0.00945,26.5,96.8,57.3,31.2,115.0,1.53,,,,
2025-05-27 12:00:00+05:30,2.33,4.85,0.00918,44.5,99.0,52.3,32.7,115.0,1.38,,,,
2025-05-27 14:00:00+05:30,1.98,4.9,0.0116,69.0,138.0,47.0,34.5,98.0,1.6,,,,
2025-05-27 15:00:00+05:30,1.3,4.73,0.0094,88.6,123.0,45.3,34.6,153.0,1.47,,,,
2025-05-27 16:00:00+05:30,0.0,,,102.0,122.0,46.0,35.4,231.0,1.9,,,,
2025-05-27 17:00:00+05:30,1.23,9.6,0.0144,91.0,126.0,49.3,34.3,193.0,1.85,,,,
2025-05-27 18:00:00+05:30,1.19,4.6,0.00895,97.2,139.0,52.0,33.4,86.5,1.48,,,,
2025-05-27 19:00:00+05:30,1.55,5.1,0.0129,80.7,148.0,55.5,32.2,88.5,1.2,,,,
2025-05-27 20:00:00+05:30,1.28,5.35,0.0172,67.6,156.0,59.0,31.2,76.0,1.35,,,,
2025-05-27 21:00:00+05:30,1.53,5.03,0.0225,46.3,182.0,59.3,31.1,84.8,1.08,,,,
2025-05-27 22:00:00+05:30,2.24,5.83,0.0346,19.1,233.0,61.3,30.7,90.5,1.0,,,,
2025-05-27 23:00:00+05:30,2.54,8.55,0.0395,8.25,280.0,66.0,29.9,100.0,1.03,,,,
2025-05-28 00:00:00+05:30,2.35,9.3,0.0346,6.97,320.0,69.0,29.4,182.0,1.2,,,,
2025-05-28 01:00:00+05:30,1.98,8.95,0.0337,5.7,316.0,69.5,29.2,117.0,1.15,,,,
2025-05-28 02:00:00+05:30,2.42,26.7,0.0468,,304.0,74.5,28.3,159.0,1.18,,,,
2025-05-28 03:00:00+05:30,1.68,7.5,0.0264,6.45,276.0,73.5,28.2,160.0,1.55,,,,
2025-05-28 04:00:00+05:30,1.27,7.63,0.0293,5.33,203.0,70.8,28.3,153.0,1.33,,,,
2025-05-28 05:00:00+05:30,1.21,8.35,0.0374,5.68,147.0,70.8,28.1,138.0,1.15,,,,
2025-05-28 06:00:00+05:30,1.14,9.28,0.0377,5.38,155.0,72.3,27.8,138.0,1.1,,,,
2025-05-28 16:00:00+05:30,0.73,4.6,0.0092,70.0,123.0,45.0,36.7,294.0,1.8,,,,
2025-05-28 17:00:00+05:30,0.748,5.0,0.00885,86.7,145.0,47.0,35.9,256.0,1.78,,,,
2025-05-28 18:00:00+05:30,0.82,4.83,0.00935,87.5,181.0,49.8,34.8,275.0,1.65,,,,
2025-05-28 19:00:00+05:30,1.01,4.85,0.012,71.0,159.0,53.5,33.6,168.0,1.38,,,,
2025-05-28 20:00:00+05:30,1.44,5.1,0.0182,46.9,199.0,56.5,32.8,57.8,1.25,,,,
2025-05-28 21:00:00+05:30,1.56,5.4,0.024,27.2,239.0,58.8,31.9,111.0,1.13,,,,
2025-05-28 22:00:00+05:30,2.02,5.55,0.0345,16.9,216.0,60.0,31.4,138.0,1.1,,,,
2025-05-28 23:00:00+05:30,2.34,7.53,0.0404,9.13,236.0,61.5,31.0,117.0,1.45,,,,
2025-05-29 00:00:00+05:30,0.92,6.13,0.0148,11.5,239.0,62.3,29.7,81.3,1.33,,,,
2025-05-29 01:00:00+05:30,0.925,6.0,0.0207,16.7,163.0,60.5,29.1,138.0,1.25,,,,
2025-05-29 02:00:00+05:30,0.975,5.75,0.0223,,151.0,63.0,29.2,136.0,1.35,,,,
2025-05-29 03:00:00+05:30,1.01,7.1,0.0231,12.8,148.0,66.0,29.1,148.0,1.23,,,,
2025-05-29 04:00:00+05:30,0.973,5.18,0.017,10.4,153.0,68.0,29.0,136.0,1.15,,,,
2025-05-29 05:00:00+05:30,0.99,5.48,0.0166,9.1,141.0,69.0,28.8,135.0,1.2,,,,
