Local Time,NO,NO2,NOX,PM25,RELATIVEHUMIDITY,TEMPERATURE,WIND_DIRECTION,WIND_SPEED,PM10,SO2,CO,O3,NH3
2025-07-27 19:00:00+05:30,5.2,3.7,0.00505,22.0,59.3,31.7,66.8,1.5,,,,,
2025-07-27 20:00:00+05:30,6.1,4.45,0.0073,24.0,62.5,31.1,76.0,2.18,,,,,
2025-07-27 21:00:00+05:30,5.85,6.25,0.00805,17.0,66.0,30.6,75.8,1.7,,,,,
2025-07-27 22:00:00+05:30,5.23,5.95,0.00745,22.0,67.8,30.3,81.3,1.78,,,,,
2025-07-27 23:00:00+05:30,5.95,8.6,0.00948,22.0,69.3,30.1,79.8,1.88,,,,,
2025-07-28 00:00:00+05:30,9.07,13.4,0.0145,24.0,71.7,29.9,74.3,2.07,,,,,
2025-07-28 01:00:00+05:30,7.85,17.3,0.0156,36.0,75.5,29.5,34.5,1.15,,,,,
2025-07-28 02:00:00+05:30,7.65,15.4,0.0144,36.0,77.0,29.3,74.5,1.28,,,,,
2025-07-28 03:00:00+05:30,7.0,9.5,0.0108,66.0,79.0,29.0,87.3,0.55,,,,,
2025-07-28 04:00:00+05:30,6.53,9.6,0.0104,29.0,79.5,28.9,84.3,1.3,,,,,
2025-07-28 05:00:00+05:30,11.3,14.9,0.0171,31.0,80.0,28.9,67.0,0.833,,,,,
2025-07-28 06:00:00+05:30,17.7,13.6,0.0217,40.0,80.8,28.9,76.5,0.9,,,,,
2025-07-28 07:00:00+05:30,8.25,12.3,0.0133,27.0,80.5,29.1,73.8,1.45,,,,,
2025-07-28 08:00:00+05:30,11.1,12.8,0.0158,31.0,77.5,29.6,73.0,1.13,,,,,
2025-07-28 09:00:00+05:30,7.53,14.6,0.0139,34.0,75.8,30.0,33.5,0.5,,,,,
2025-07-28 10:00:00+05:30,7.1,15.6,0.0141,44.0,69.3,30.7,34.5,0.425,,,,,
2025-07-28 11:00:00+05:30,7.88,12.5,0.0131,39.0,64.8,31.3,41.0,0.625,,,,,
2025-07-28 12:00:00+05:30,7.2,9.08,0.0107,36.0,60.3,32.0,165.0,1.1,,,,,
2025-07-28 13:00:00+05:30,7.3,11.8,0.0123,40.0,54.3,33.6,161.0,0.825,,,,,
2025-07-28 14:00:00+05:30,6.3,9.5,0.0102,40.0,53.5,33.7,178.0,0.675,,,,,
2025-07-28 15:00:00+05:30,6.18,7.98,0.00925,36.0,55.5,33.1,70.5,0.925,,,,,
2025-07-28 16:00:00+05:30,6.6,9.28,0.0103,48.0,60.8,31.8,56.8,1.05,,,,,
2025-07-28 17:00:00+05:30,6.58,14.4,0.013,59.0,75.5,30.2,60.5,0.325,,,,,
2025-07-28 18:00:00+05:30,7.63,10.6,0.0118,58.0,75.3,30.6,60.5,0.425,,,,,
2025-07-28 19:00:00+05:30,6.85,14.2,0.0131,55.0,74.0,30.4,61.3,0.55,,,,,
2025-07-28 20:00:00+05:30,7.25,8.48,0.0104,57.0,75.8,29.8,74.0,1.83,,,,,
2025-07-28 21:00:00+05:30,7.55,12.3,0.0127,40.0,76.3,29.9,82.3,0.85,,,,,
2025-07-28 22:00:00+05:30,7.63,16.1,0.0148,46.0,76.8,29.9,61.5,0.45,,,,,
2025-07-28 23:00:00+05:30,7.4,12.9,0.0129,46.0,77.8,29.5,177.0,0.325,,,,,
2025-07-29 00:00:00+05:30,12.1,20.7,0.0208,35.0,80.3,29.2,177.0,0.3,,,,,
2025-07-29 01:00:00+05:30,6.95,23.6,0.0182,41.0,82.0,29.2,77.0,1.5,,,,,
2025-07-29 02:00:00+05:30,6.03,13.0,0.0119,56.0,81.5,29.0,46.5,1.25,,,,,
2025-07-29 03:00:00+05:30,10.7,13.5,0.0158,53.0,82.8,28.7,56.8,0.375,,,,,
2025-07-29 04:00:00+05:30,7.85,12.4,0.013,35.0,83.5,28.5,64.0,0.3,,,,,
2025-07-29 05:00:00+05:30,7.7,14.6,0.0141,38.0,84.5,28.3,64.0,0.3,,,,,
2025-07-29 06:00:00+05:30,23.5,14.0,0.0267,36.0,83.5,28.6,60.5,1.25,,,,,
2025-07-29 07:00:00+05:30,31.6,14.3,0.0332,39.0,84.0,28.5,67.3,0.875,,,,,
2025-07-29 08:00:00+05:30,9.75,11.8,0.0142,35.0,83.8,28.6,85.0,0.675,,,,,
2025-07-29 09:00:00+05:30,7.18,9.45,0.0109,41.0,84.5,28.7,215.0,0.325,,,,,
2025-07-29 10:00:00+05:30,8.03,10.4,0.012,41.0,85.3,28.4,192.0,0.35,,,,,
2025-07-29 11:00:00+05:30,11.2,26.5,0.0233,33.0,85.0,28.3,81.5,1.38,,,,,
2025-07-29 12:00:00+05:30,7.45,2.93,0.0076,8.0,82.0,27.9,183.0,2.85,,,,,
2025-07-29 13:00:00+05:30,7.03,4.3,0.008,7.0,79.8,27.9,182.0,2.6,,,,,
2025-07-29 14:00:00+05:30,8.7,12.2,0.0135,11.0,79.8,27.9,142.0,2.38,,,,,
2025-07-29 15:00:00+05:30,7.85,6.1,0.00965,8.0,79.8,28.2,235.0,1.75,,,,,
2025-07-29 16:00:00+05:30,9.05,6.83,0.011,7.0,78.5,28.6,264.0,1.23,,,,,
2025-07-29 17:00:00+05:30,8.45,8.9,0.0117,16.0,76.0,29.3,208.0,1.4,,,,,
2025-07-29 18:00:00+05:30,5.4,4.85,0.00695,16.0,76.5,29.1,209.0,1.35,,,,,
2025-07-29 19:00:00+05:30,5.9,5.23,0.00755,16.0,77.0,29.2,137.0,1.1,,,,,
2025-07-29 20:00:00+05:30,7.1,9.45,0.0108,14.0,79.8,28.8,324.0,0.45,,,,,
2025-07-29 21:00:00+05:30,7.2,11.0,0.0118,14.0,80.8,28.8,210.0,1.35,,,,,
2025-07-29 22:00:00+05:30,7.58,7.58,0.0102,36.0,79.5,28.7,86.5,2.0,,,,,
2025-07-29 23:00:00+05:30,6.93,6.03,0.00883,18.0,81.5,28.5,131.0,1.58,,,,,
2025-07-30 00:00:00+05:30,7.73,5.93,0.00947,20.0,82.0,28.3,146.0,2.2,,,,,
2025-07-30 01:00:00+05:30,6.1,7.1,0.0088,22.0,83.0,28.2,13.0,0.6,,,,,
2025-07-30 02:00:00+05:30,8.13,7.55,0.0106,27.0,83.0,28.2,112.0,1.6,,,,,
2025-07-30 03:00:00+05:30,12.5,15.3,0.0182,40.0,83.3,28.1,81.8,1.73,,,,,
2025-07-30 04:00:00+05:30,7.68,6.73,0.00975,24.0,84.0,27.9,32.8,1.25,,,,,
2025-07-30 05:00:00+05:30,7.2,5.4,0.00868,16.0,84.5,27.9,45.3,1.65,,,,,
2025-07-30 06:00:00+05:30,8.25,5.35,0.0096,19.0,85.0,27.9,92.8,2.18,,,,,
2025-07-30 07:00:00+05:30,7.55,7.35,0.0101,19.0,86.0,27.9,107.0,1.95,,,,,
2025-07-30 08:00:00+05:30,8.2,4.68,0.0092,29.0,84.5,28.3,120.0,2.03,,,,,
2025-07-30 09:00:00+05:30,8.38,3.2,0.0085,20.0,81.8,28.5,90.0,2.75,,,,,
2025-07-30 10:00:00+05:30,7.7,2.28,0.0075,19.0,79.8,28.6,99.0,3.1,,,,,
2025-07-30 11:00:00+05:30,6.28,4.18,0.00738,20.0,79.5,28.6,60.8,2.15,,,,,
2025-07-30 12:00:00+05:30,5.03,4.37,0.00637,19.0,74.7,29.6,111.0,2.53,,,,,
2025-07-30 13:00:00+05:30,6.0,5.63,0.00783,27.0,67.3,30.7,83.3,2.58,,,,,
2025-07-30 14:00:00+05:30,8.05,6.65,0.0101,14.0,63.0,31.5,84.3,2.8,,,,,
2025-07-30 15:00:00+05:30,7.25,4.3,0.00823,17.0,63.5,31.4,65.3,2.15,,,,,
2025-07-30 16:00:00+05:30,9.58,10.6,0.0135,20.0,64.8,31.0,71.8,2.23,,,,,
2025-07-30 17:00:00+05:30,8.27,7.77,0.0109,20.0,69.0,30.2,32.0,0.9,,,,,
2025-07-30 18:00:00+05:30,8.53,10.4,0.0124,24.0,75.3,29.0,91.0,1.2,,,,,
2025-07-30 19:00:00+05:30,6.9,13.1,0.0127,11.0,75.3,29.3,324.0,0.325,,,,,
2025-07-30 20:00:00+05:30,8.23,6.08,0.00993,18.0,74.5,29.1,64.3,2.5,,,,,
2025-07-30 21:00:00+05:30,6.98,8.5,0.0102,22.0,77.0,28.3,86.0,2.1,,,,,
2025-07-30 22:00:00+05:30,6.05,7.7,0.00888,20.0,80.0,28.0,49.8,1.45,,,,,
2025-07-30 23:00:00+05:30,8.3,15.1,0.0149,13.0,82.0,28.0,34.3,0.75,,,,,
2025-07-31 00:00:00+05:30,10.8,18.6,0.0187,24.0,85.0,27.8,36.7,0.367,,,,,
2025-07-31 01:00:00+05:30,7.9,15.1,0.0144,31.0,88.0,27.6,65.5,0.85,,,,,
2025-07-31 02:00:00+05:30,6.03,8.18,0.00923,17.0,88.0,27.4,43.5,0.85,,,,,
2025-07-31 03:00:00+05:30,7.6,,0.0062,23.0,88.8,27.4,45.5,0.35,,,,,
2025-07-31 04:00:00+05:30,6.65,5.83,0.00853,45.0,89.0,27.3,49.3,0.775,,,,,
2025-07-31 05:00:00+05:30,7.25,6.3,0.00925,17.0,89.0,27.4,54.5,0.95,,,,,
2025-07-31 06:00:00+05:30,5.9,7.55,0.0088,28.0,89.0,27.3,41.0,1.0,,,,,
2025-07-31 07:00:00+05:30,10.3,9.55,0.0134,22.0,89.0,27.3,36.8,1.2,,,,,
2025-07-31 08:00:00+05:30,8.88,7.75,0.0113,17.0,89.0,27.6,36.8,0.3,,,,,
2025-07-31 09:00:00+05:30,9.05,10.7,0.0131,16.0,88.0,27.9,49.5,0.7,,,,,
2025-07-31 10:00:00+05:30,10.9,13.6,0.0161,23.0,88.8,27.9,56.5,1.23,,,,,
2025-07-31 11:00:00+05:30,8.2,10.8,0.0124,44.0,88.8,27.7,67.5,0.875,,,,,
2025-07-31 12:00:00+05:30,8.35,9.03,0.0117,45.0,88.3,28.2,43.8,1.13,,,,,
2025-07-31 13:00:00+05:30,9.28,10.5,0.0131,56.0,83.5,29.2,133.0,1.58,,,,,
2025-07-31 14:00:00+05:30,6.95,5.4,0.0086,50.0,84.5,27.9,247.0,0.75,,,,,
2025-07-31 15:00:00+05:30,7.48,9.5,0.011,11.0,88.5,27.3,210.0,0.35,,,,,
2025-07-31 16:00:00+05:30,10.6,9.43,0.0136,11.0,88.7,27.7,193.0,0.3,,,,,
2025-07-31 17:00:00+05:30,6.5,7.58,0.0094,12.0,88.0,27.9,194.0,0.3,,,,,
2025-07-31 18:00:00+05:30,7.8,10.5,0.0119,13.0,88.0,27.8,193.0,0.3,,,,,
2025-07-31 19:00:00+05:30,9.0,11.3,0.0134,12.0,88.0,27.8,193.0,0.3,,,,,
2025-07-31 20:00:00+05:30,9.53,15.8,0.0162,20.0,88.8,27.7,193.0,0.3,,,,,
2025-07-31 21:00:00+05:30,8.0,11.2,0.0125,24.0,89.0,27.5,193.0,0.3,,,,,
2025-07-31 22:00:00+05:30,14.3,14.0,0.019,20.0,89.0,27.5,193.0,0.3,,,,,
2025-07-31 23:00:00+05:30,12.4,14.9,0.018,20.0,89.0,27.6,193.0,0.3,,,,,
2025-08-01 00:00:00+05:30,10.0,14.7,0.0159,24.0,89.0,27.5,193.0,0.3,,,,,
2025-08-01 01:00:00+05:30,12.3,18.3,0.0197,19.0,89.0,27.6,193.0,0.3,,,,,
2025-08-01 02:00:00+05:30,18.2,20.8,0.0259,35.0,89.0,27.7,160.0,0.3,,,,,
2025-08-01 03:00:00+05:30,44.0,62.0,0.0684,36.0,89.0,27.7,107.0,0.3,,,,,
2025-08-01 04:00:00+05:30,19.9,17.5,0.0255,39.0,89.0,27.5,151.0,0.3,,,,,
2025-08-01 05:00:00+05:30,8.08,6.63,0.0101,29.0,89.0,27.4,179.0,0.3,,,,,
2025-08-01 06:00:00+05:30,7.53,4.53,0.00853,16.0,89.0,27.2,149.0,0.3,,,,,
2025-08-01 07:00:00+05:30,7.68,6.48,0.00973,8.0,89.0,27.3,180.0,0.375,,,,,
2025-08-01 08:00:00+05:30,8.25,6.9,0.0104,9.0,88.0,27.6,185.0,0.35,,,,,
2025-08-01 09:00:00+05:30,8.27,9.2,0.0117,9.0,87.0,27.8,158.0,0.3,,,,,
2025-08-01 10:00:00+05:30,9.43,8.98,0.0125,14.0,84.8,28.1,181.0,0.4,,,,,
2025-08-01 11:00:00+05:30,7.0,5.63,0.0087,23.0,80.8,29.0,178.0,0.325,,,,,
2025-08-01 12:00:00+05:30,6.63,4.43,0.00773,28.0,76.0,29.8,191.0,0.3,,,,,
2025-08-01 13:00:00+05:30,6.7,6.8,0.00907,25.0,72.7,30.1,186.0,0.4,,,,,
2025-08-01 14:00:00+05:30,10.4,10.2,0.0139,27.0,66.0,31.2,174.0,0.6,,,,,
2025-08-01 15:00:00+05:30,8.3,8.2,0.0111,29.0,57.0,32.8,171.0,0.3,,,,,
2025-08-01 22:00:00+05:30,8.2,5.25,0.0096,12.0,80.0,28.2,167.0,0.45,,,,,
2025-08-01 23:00:00+05:30,8.88,15.2,0.0153,18.0,81.8,27.9,151.0,0.35,,,,,
2025-08-02 00:00:00+05:30,7.43,9.9,0.0113,23.0,82.0,27.7,216.0,0.3,,,,,
2025-08-02 01:00:00+05:30,7.6,4.55,0.0086,14.0,83.0,27.3,208.0,0.3,,,,,
2025-08-02 02:00:00+05:30,5.0,1.5,0.00455,19.0,82.3,27.4,207.0,0.3,,,,,
2025-08-02 03:00:00+05:30,6.2,4.7,0.0078,9.0,82.8,27.5,207.0,0.3,,,,,
2025-08-02 04:00:00+05:30,7.4,5.38,0.00883,18.0,83.0,27.3,207.0,0.3,,,,,
2025-08-02 05:00:00+05:30,5.5,5.18,0.00723,24.0,83.5,27.3,207.0,0.3,,,,,
2025-08-02 06:00:00+05:30,7.33,7.65,0.0101,22.0,84.8,27.4,197.0,0.35,,,,,
2025-08-02 07:00:00+05:30,8.2,8.23,0.0111,24.0,84.8,27.7,175.0,0.3,,,,,
2025-08-02 08:00:00+05:30,7.93,5.95,0.00965,24.0,81.8,28.3,184.0,0.5,,,,,
2025-08-02 09:00:00+05:30,6.6,1.7,0.006,25.0,73.0,29.6,192.0,0.575,,,,,
2025-08-02 10:00:00+05:30,6.58,0.45,0.00535,24.0,70.5,30.0,151.0,0.425,,,,,
2025-08-02 11:00:00+05:30,6.65,2.2,0.0066,27.0,66.8,30.8,144.0,0.375,,,,,
2025-08-02 12:00:00+05:30,6.95,1.2,0.0057,27.0,71.3,30.2,226.0,0.325,,,,,
2025-08-02 13:00:00+05:30,6.28,1.45,0.00548,27.0,67.5,31.2,64.3,0.35,,,,,
2025-08-02 14:00:00+05:30,6.15,1.17,0.0054,23.0,69.0,31.2,131.0,0.3,,,,,
2025-08-02 15:00:00+05:30,5.63,2.3,0.00443,20.0,63.5,32.0,121.0,0.475,,,,,
2025-08-02 16:00:00+05:30,6.55,1.15,0.0054,28.5,65.8,31.2,121.0,0.525,,,,,
2025-08-02 17:00:00+05:30,6.53,1.2,0.00575,27.0,66.0,31.1,214.0,0.375,,,,,
2025-08-02 18:00:00+05:30,6.43,1.05,0.00475,27.3,67.8,30.7,131.0,0.3,,,,,
2025-08-02 19:00:00+05:30,7.2,5.3,0.0087,26.5,70.5,29.9,132.0,0.3,,,,,
2025-08-02 20:00:00+05:30,6.78,8.63,0.0101,22.0,75.5,29.2,187.0,0.375,,,,,
2025-08-02 21:00:00+05:30,7.28,8.75,0.0106,20.8,77.3,28.6,246.0,0.3,,,,,
2025-08-02 22:00:00+05:30,5.73,6.4,0.00805,18.8,80.5,28.5,246.0,0.325,,,,,
2025-08-02 23:00:00+05:30,6.23,5.93,0.00823,23.5,82.0,28.3,252.0,0.325,,,,,
2025-08-03 00:00:00+05:30,7.3,6.13,0.0092,22.0,82.0,28.3,253.0,0.3,,,,,
2025-08-03 01:00:00+05:30,7.05,5.15,0.00845,26.0,83.0,28.1,261.0,0.55,,,,,
2025-08-03 02:00:00+05:30,5.08,3.63,0.0055,17.0,86.3,27.6,135.0,1.1,,,,,
2025-08-03 03:00:00+05:30,8.1,0.3,0.0065,11.3,87.8,27.4,64.8,0.925,,,,,
2025-08-03 04:00:00+05:30,5.78,3.15,0.00635,12.5,88.0,27.2,69.5,0.5,,,,,
2025-08-03 05:00:00+05:30,7.13,4.75,0.00835,13.5,88.0,27.2,75.3,0.325,,,,,
2025-08-03 06:00:00+05:30,6.93,6.83,0.00928,13.5,88.0,27.4,57.5,0.35,,,,,
2025-08-03 07:00:00+05:30,7.28,7.03,0.00965,18.5,88.0,27.6,52.0,0.425,,,,,
2025-08-03 08:00:00+05:30,8.18,4.88,0.00925,20.0,86.3,28.2,51.3,0.575,,,,,
2025-08-03 09:00:00+05:30,5.73,2.38,0.00595,24.0,82.5,28.6,106.0,0.825,,,,,
2025-08-03 10:00:00+05:30,6.23,4.7,0.00683,23.0,76.5,29.4,91.0,0.85,,,,,
2025-08-03 11:00:00+05:30,6.5,3.13,0.0063,16.0,72.8,30.2,129.0,0.525,,,,,
2025-08-03 12:00:00+05:30,6.87,2.0,0.00623,24.0,63.3,31.7,162.0,0.4,,,,,
2025-08-03 13:00:00+05:30,6.35,2.0,0.00618,30.0,63.5,31.4,147.0,0.3,,,,,
2025-08-03 14:00:00+05:30,6.8,2.7,0.00615,28.0,59.0,32.9,151.0,0.35,,,,,
2025-08-03 15:00:00+05:30,6.2,1.2,0.00523,35.0,60.8,32.3,164.0,0.3,,,,,
2025-08-03 16:00:00+05:30,5.63,1.3,0.00503,39.0,62.0,32.1,167.0,0.3,,,,,
2025-08-03 17:00:00+05:30,6.95,3.2,0.0073,36.0,66.3,31.2,143.0,0.3,,,,,
2025-08-03 18:00:00+05:30,5.53,1.18,0.00508,33.0,67.0,31.3,137.0,0.3,,,,,
2025-08-03 19:00:00+05:30,4.75,3.53,0.00573,40.0,68.3,30.9,81.8,0.3,,,,,
2025-08-03 20:00:00+05:30,6.48,8.98,0.0101,35.0,71.3,30.0,112.0,0.3,,,,,
2025-08-03 21:00:00+05:30,7.35,13.7,0.0133,47.0,74.5,29.6,286.0,0.3,,,,,
2025-08-03 22:00:00+05:30,9.05,19.5,0.0177,44.0,78.3,29.2,286.0,0.3,,,,,
2025-08-03 23:00:00+05:30,7.73,10.2,0.0117,35.0,80.3,29.1,286.0,0.3,,,,,
2025-08-04 00:00:00+05:30,9.5,10.2,0.0131,34.0,82.0,29.0,286.0,0.3,,,,,
2025-08-04 01:00:00+05:30,7.0,4.8,0.00825,34.0,81.5,29.2,286.0,0.3,,,,,
2025-08-04 02:00:00+05:30,7.73,4.95,0.00898,35.0,81.0,29.2,286.0,0.3,,,,,
2025-08-04 03:00:00+05:30,5.0,3.8,0.006,45.0,79.8,29.1,299.0,0.3,,,,,
2025-08-04 04:00:00+05:30,6.2,2.15,0.0053,41.0,76.5,28.9,131.0,0.4,,,,,
2025-08-04 05:00:00+05:30,5.5,0.925,0.005,24.0,73.8,28.8,113.0,0.525,,,,,
2025-08-04 06:00:00+05:30,6.4,0.567,0.00523,24.0,73.8,28.6,96.5,0.5,,,,,
2025-08-04 07:00:00+05:30,6.28,1.87,0.00575,23.0,74.5,28.4,64.8,0.45,,,,,
2025-08-04 08:00:00+05:30,7.93,6.3,0.00978,22.0,75.0,28.3,65.3,0.375,,,,,
2025-08-04 09:00:00+05:30,7.2,6.75,0.0095,19.3,74.8,28.5,95.0,0.4,,,,,
2025-08-04 10:00:00+05:30,8.1,5.8,0.00968,20.5,72.3,29.1,119.0,0.35,,,,,
2025-08-04 11:00:00+05:30,8.2,6.75,0.0103,22.0,67.0,30.3,128.0,0.325,,,,,
2025-08-04 12:00:00+05:30,6.05,6.35,0.00828,23.8,63.0,31.1,152.0,0.425,,,,,
2025-08-04 13:00:00+05:30,6.9,3.73,0.0075,28.8,61.8,31.2,177.0,0.35,,,,,
2025-08-04 14:00:00+05:30,6.3,1.4,0.0059,27.0,64.3,31.0,253.0,0.3,,,,,
2025-08-04 15:00:00+05:30,6.75,2.53,0.0069,23.5,67.0,30.6,250.0,0.3,,,,,
2025-08-04 16:00:00+05:30,5.6,7.58,0.00863,23.8,68.5,30.5,112.0,0.3,,,,,
2025-08-04 17:00:00+05:30,7.28,5.13,0.00863,28.0,69.8,30.4,82.5,0.3,,,,,
2025-08-04 18:00:00+05:30,6.48,10.1,0.0106,25.5,72.3,30.0,74.8,0.3,,,,,
2025-08-04 19:00:00+05:30,8.9,15.0,0.0151,29.0,75.5,29.6,75.0,0.3,,,,,
2025-08-04 20:00:00+05:30,8.45,21.8,0.0184,34.8,78.5,29.1,75.0,0.3,,,,,
2025-08-04 21:00:00+05:30,13.7,26.1,0.025,36.0,79.5,29.0,75.0,0.3,,,,,
2025-08-04 22:00:00+05:30,7.8,17.7,0.0158,43.0,79.5,29.0,93.3,0.325,,,,,
2025-08-04 23:00:00+05:30,8.0,15.6,0.0147,44.3,78.8,28.7,36.3,0.325,,,,,
2025-08-05 00:00:00+05:30,7.07,15.6,0.0141,39.0,81.7,28.2,32.0,0.3,,,,,
2025-08-05 01:00:00+05:30,7.75,17.3,0.0154,25.5,83.0,28.3,69.5,0.3,,,,,
2025-08-05 02:00:00+05:30,7.63,13.9,0.0136,30.3,80.8,28.4,78.0,0.3,,,,,
2025-08-05 03:00:00+05:30,8.1,16.1,0.0153,33.3,79.0,28.4,74.3,0.3,,,,,
2025-08-05 04:00:00+05:30,8.8,15.7,0.0156,32.3,78.3,28.3,84.5,0.325,,,,,
2025-08-05 05:00:00+05:30,7.5,8.75,0.0108,34.3,77.3,28.2,81.0,0.3,,,,,
2025-08-05 06:00:00+05:30,5.58,5.8,0.00765,27.5,78.0,28.0,58.8,0.35,,,,,
2025-08-05 07:00:00+05:30,4.88,6.23,0.0073,23.5,79.0,28.0,73.3,0.3,,,,,
2025-08-05 08:00:00+05:30,6.38,5.78,0.00825,25.0,78.3,28.3,80.8,0.325,,,,,
2025-08-05 09:00:00+05:30,5.28,7.93,0.0085,25.0,75.5,28.7,112.0,0.375,,,,,
2025-08-05 10:00:00+05:30,6.93,5.1,0.00833,27.8,74.5,29.1,75.5,0.375,,,,,
2025-08-05 11:00:00+05:30,5.93,5.03,0.00748,27.0,71.5,29.6,83.0,0.45,,,,,
2025-08-05 12:00:00+05:30,5.83,4.58,0.00713,18.5,67.0,30.5,199.0,0.35,,,,,
2025-08-05 13:00:00+05:30,6.28,6.13,0.00845,20.8,66.3,30.6,241.0,0.3,,,,,
2025-08-05 14:00:00+05:30,6.13,4.33,0.00723,23.0,67.7,30.5,183.0,0.3,,,,,
2025-08-05 16:00:00+05:30,5.9,7.9,0.009,28.0,69.0,30.5,251.0,0.3,,,,,
2025-08-05 17:00:00+05:30,6.3,6.75,0.00868,26.0,69.0,30.5,263.0,0.3,,,,,
2025-08-05 18:00:00+05:30,5.65,5.65,0.0076,19.5,68.5,30.3,275.0,0.3,,,,,
2025-08-05 19:00:00+05:30,6.58,12.0,0.0117,21.3,71.5,30.0,275.0,0.3,,,,,
2025-08-05 20:00:00+05:30,7.0,10.7,0.0114,28.3,75.8,29.3,275.0,0.3,,,,,
2025-08-05 21:00:00+05:30,7.45,21.4,0.0174,31.3,78.0,28.9,275.0,0.3,,,,,
2025-08-05 22:00:00+05:30,7.8,26.0,0.0202,35.5,77.3,28.7,275.0,0.3,,,,,
2025-08-05 23:00:00+05:30,11.5,27.5,0.0239,29.5,74.0,28.7,204.0,0.9,,,,,
2025-08-06 00:00:00+05:30,8.17,21.3,0.0179,31.0,75.0,28.5,193.0,0.367,,,,,
2025-08-06 01:00:00+05:30,6.2,8.4,0.0095,26.0,77.0,28.2,173.0,0.3,,,,,
2025-08-06 02:00:00+05:30,6.2,11.7,0.0114,23.0,78.3,28.0,172.0,0.3,,,,,
2025-08-06 03:00:00+05:30,6.6,6.8,0.0092,20.8,78.0,28.0,151.0,0.35,,,,,
2025-08-06 04:00:00+05:30,6.45,9.05,0.01,23.5,79.5,27.9,154.0,0.3,,,,,
2025-08-06 05:00:00+05:30,6.0,13.3,0.012,26.5,80.0,27.8,143.0,0.3,,,,,
2025-08-06 06:00:00+05:30,6.55,9.25,0.0103,30.8,79.8,27.8,141.0,0.35,,,,,
2025-08-06 07:00:00+05:30,4.9,10.6,0.0096,34.5,78.5,27.8,133.0,0.475,,,,,
2025-08-06 08:00:00+05:30,7.23,5.98,0.009,40.3,75.8,28.2,161.0,0.675,,,,,
2025-08-06 09:00:00+05:30,6.55,4.1,0.0075,17.5,72.5,28.8,190.0,0.4,,,,,
2025-08-06 10:00:00+05:30,5.77,4.77,0.0072,19.0,67.3,29.9,185.0,0.433,,,,,
2025-08-06 11:00:00+05:30,5.18,5.65,0.00723,19.8,62.3,31.0,226.0,0.375,,,,,
2025-08-06 12:00:00+05:30,5.8,2.5,0.00608,19.3,55.8,32.6,256.0,0.375,,,,,
2025-08-06 13:00:00+05:30,5.75,3.3,0.00648,21.0,56.0,32.4,169.0,0.3,,,,,
2025-08-06 14:00:00+05:30,4.78,3.67,0.0054,23.8,55.5,32.9,194.0,0.3,,,,,
2025-08-06 15:00:00+05:30,5.68,5.68,0.00758,23.0,56.0,32.6,293.0,0.3,,,,,
2025-08-06 16:00:00+05:30,6.28,5.35,0.00798,23.0,58.8,32.0,242.0,0.3,,,,,
2025-08-06 17:00:00+05:30,6.6,6.13,0.00865,23.3,60.0,31.5,240.0,0.325,,,,,
2025-08-06 18:00:00+05:30,5.6,9.5,0.0097,24.3,61.5,31.2,217.0,0.3,,,,,
2025-08-06 19:00:00+05:30,7.65,16.4,0.015,25.8,64.8,30.6,209.0,0.3,,,,,
2025-08-06 20:00:00+05:30,10.6,24.3,0.0214,28.0,71.0,29.5,209.0,0.3,,,,,
2025-08-06 21:00:00+05:30,9.98,31.7,0.0249,29.3,73.3,28.9,209.0,0.3,,,,,
2025-08-06 22:00:00+05:30,9.05,24.5,0.0204,36.0,75.5,28.5,209.0,0.3,,,,,
2025-08-06 23:00:00+05:30,10.9,25.1,0.0223,46.3,78.3,28.5,209.0,0.3,,,,,
2025-08-07 00:00:00+05:30,8.33,22.5,0.0187,50.0,79.7,28.5,209.0,0.3,,,,,
2025-08-07 01:00:00+05:30,7.95,14.2,0.014,45.5,81.5,28.5,209.0,0.3,,,,,
2025-08-07 02:00:00+05:30,10.4,20.1,0.019,52.3,82.0,28.3,209.0,0.3,,,,,
2025-08-07 03:00:00+05:30,7.5,9.2,0.0111,52.3,81.3,28.1,209.0,0.3,,,,,
2025-08-07 04:00:00+05:30,6.78,11.6,0.0117,58.3,80.5,28.0,209.0,0.3,,,,,
2025-08-07 05:00:00+05:30,6.6,7.1,0.00915,49.5,79.8,27.8,174.0,0.3,,,,,
2025-08-07 06:00:00+05:30,6.15,5.43,0.00788,25.3,79.5,27.6,158.0,0.3,,,,,
2025-08-07 07:00:00+05:30,7.18,9.55,0.0109,13.0,79.5,27.6,156.0,0.3,,,,,
2025-08-07 08:00:00+05:30,10.1,12.5,0.0149,21.8,75.5,28.5,244.0,0.45,,,,,
2025-08-07 09:00:00+05:30,5.1,7.4,0.00808,28.3,66.8,29.9,269.0,0.375,,,,,
2025-08-07 10:00:00+05:30,6.43,6.45,0.00865,22.0,58.8,31.5,267.0,0.35,,,,,
2025-08-07 11:00:00+05:30,6.48,4.65,0.00773,17.8,55.3,32.5,217.0,0.5,,,,,
2025-08-07 12:00:00+05:30,7.9,8.65,0.011,15.5,52.8,33.0,252.0,0.425,,,,,
2025-08-07 13:00:00+05:30,6.83,7.5,0.00955,22.8,51.0,33.6,259.0,0.375,,,,,
2025-08-07 14:00:00+05:30,5.28,2.83,0.00575,28.0,49.8,33.9,222.0,0.325,,,,,
