Local Time,CO,NO,NOX,O3,RELATIVEHUMIDITY,SO2,TEMPERATURE,WIND_DIRECTION,WIND_SPEED,PM25,PM10,NO2,NH3
2025-04-02 16:00:00+05:30,1.43,4.88,0.0273,131.0,29.0,21.2,31.1,282.0,3.23,,,,
2025-04-02 17:00:00+05:30,1.44,5.25,0.0275,127.0,29.8,21.0,30.5,287.0,3.83,,,,
2025-04-02 18:00:00+05:30,1.5,4.45,0.0356,115.0,30.5,19.7,29.9,274.0,3.4,,,,
2025-04-02 19:00:00+05:30,1.82,8.33,0.0699,67.8,32.5,21.1,28.8,248.0,1.98,,,,
2025-04-02 20:00:00+05:30,2.49,37.8,0.121,26.8,36.0,22.9,27.1,226.0,1.0,,,,
2025-04-02 21:00:00+05:30,3.09,104.0,0.181,4.85,39.0,27.4,26.0,148.0,0.525,,,,
2025-04-02 22:00:00+05:30,1.89,167.0,0.226,10.3,42.3,30.4,25.1,141.0,0.3,,,,
2025-04-02 23:00:00+05:30,1.96,177.0,0.231,16.4,44.0,32.1,24.6,141.0,0.3,,,,
2025-04-03 00:00:00+05:30,1.44,234.0,0.282,1.3,44.7,35.8,24.3,164.0,0.4,,,,
2025-04-03 01:00:00+05:30,0.25,22.3,0.0943,14.6,42.0,34.8,24.6,225.0,0.65,,,,
2025-04-03 02:00:00+05:30,0.245,12.3,0.0797,12.2,43.3,38.3,24.1,272.0,0.55,,,,
2025-04-03 03:00:00+05:30,,28.4,0.104,7.28,44.8,39.7,23.6,312.0,0.35,,,,
2025-04-03 04:00:00+05:30,1.5,24.6,0.0957,4.13,46.8,34.3,23.0,320.0,0.3,,,,
2025-04-03 05:00:00+05:30,1.46,31.6,0.0979,2.7,47.5,36.7,22.6,319.0,0.3,,,,
2025-04-03 06:00:00+05:30,1.68,90.8,0.145,14.3,48.8,39.5,22.4,317.0,0.525,,,,
2025-04-03 07:00:00+05:30,1.86,79.7,0.138,29.5,48.5,34.9,23.1,314.0,0.75,,,,
2025-04-03 08:00:00+05:30,2.22,115.0,0.189,44.7,45.0,32.5,24.7,319.0,1.13,,,,
2025-04-03 09:00:00+05:30,1.91,29.5,0.112,54.0,38.5,29.7,26.9,315.0,1.53,,,,
2025-04-03 10:00:00+05:30,1.27,20.7,0.1,86.6,34.0,28.4,29.5,313.0,1.95,,,,
2025-04-03 11:00:00+05:30,1.08,10.2,0.0625,146.0,32.0,25.8,31.2,299.0,2.98,,,,
2025-04-03 12:00:00+05:30,0.783,12.2,0.0508,178.0,28.5,22.2,32.8,273.0,2.35,,,,
2025-04-03 13:00:00+05:30,0.607,6.1,0.0341,166.0,26.8,16.7,33.6,272.0,2.95,,,,
2025-04-03 14:00:00+05:30,1.41,4.7,0.0269,155.0,25.7,15.0,33.8,267.0,2.8,,,,
2025-04-03 15:00:00+05:30,1.39,5.53,0.0261,173.0,25.3,16.4,33.6,274.0,2.65,,,,
2025-04-03 16:00:00+05:30,1.5,8.18,0.031,169.0,26.0,15.4,32.4,300.0,2.55,,,,
2025-04-03 17:00:00+05:30,1.41,2.73,0.02,155.0,25.7,13.9,31.8,291.0,2.17,,,,
2025-04-03 18:00:00+05:30,1.83,7.8,0.0712,95.7,28.0,15.3,30.3,316.0,1.13,,,,
2025-04-03 19:00:00+05:30,2.68,52.5,0.144,24.6,30.8,17.7,28.7,320.0,0.375,,,,
2025-04-03 20:00:00+05:30,4.32,190.0,0.273,,35.0,21.3,27.3,320.0,0.3,,,,
2025-04-03 21:00:00+05:30,5.25,250.0,0.321,,36.8,30.3,27.0,300.0,1.13,,,,
2025-04-03 22:00:00+05:30,0.18,17.3,0.0839,40.6,33.3,25.1,27.8,264.0,1.68,,,,
2025-04-03 23:00:00+05:30,1.57,59.0,0.135,10.1,36.7,15.3,26.2,273.0,0.733,,,,
2025-04-04 00:00:00+05:30,1.62,122.0,0.186,5.75,38.0,19.7,25.7,300.0,0.633,,,,
2025-04-04 01:00:00+05:30,1.64,61.4,0.122,7.15,41.5,22.8,25.0,319.0,0.3,,,,
2025-04-04 02:00:00+05:30,1.79,143.0,0.191,,42.3,24.7,24.9,308.0,0.85,,,,
2025-04-04 03:00:00+05:30,,87.0,0.148,,40.8,33.5,25.4,300.0,1.05,,,,
2025-04-04 04:00:00+05:30,1.5,62.1,0.125,,43.3,31.0,24.6,246.0,0.775,,,,
2025-04-04 05:00:00+05:30,1.59,104.0,0.162,6.83,43.5,31.8,24.7,251.0,1.2,,,,
2025-04-04 06:00:00+05:30,1.71,145.0,0.194,16.1,45.8,32.1,24.0,182.0,0.675,,,,
2025-04-04 07:00:00+05:30,1.93,192.0,0.227,35.2,48.0,29.1,23.7,129.0,0.55,,,,
2025-04-04 08:00:00+05:30,1.88,104.0,0.164,36.6,44.5,28.0,25.2,160.0,0.575,,,,
2025-04-04 09:00:00+05:30,1.65,25.1,0.0973,65.7,38.8,37.7,27.3,272.0,1.13,,,,
2025-04-04 10:00:00+05:30,1.31,10.8,0.0671,106.0,32.8,34.9,30.1,270.0,1.65,,,,
2025-04-04 11:00:00+05:30,1.05,10.9,0.0536,139.0,29.8,27.9,31.9,253.0,1.93,,,,
2025-04-04 12:00:00+05:30,1.32,7.18,0.039,164.0,29.5,34.7,32.3,254.0,2.2,,,,
2025-04-04 13:00:00+05:30,1.31,5.6,0.0275,180.0,28.0,27.6,32.9,270.0,2.63,,,,
2025-04-04 14:00:00+05:30,1.26,11.7,0.0332,168.0,28.0,22.6,33.1,276.0,2.6,,,,
2025-04-04 15:00:00+05:30,1.33,7.25,0.0369,135.0,27.8,21.5,33.1,269.0,3.15,,,,
2025-04-04 16:00:00+05:30,1.54,5.7,0.031,148.0,28.3,18.2,31.8,284.0,4.18,,,,
2025-04-04 17:00:00+05:30,1.59,6.18,0.0353,143.0,29.5,17.4,31.2,265.0,3.95,,,,
2025-04-04 18:00:00+05:30,1.64,6.63,0.0411,116.0,30.0,17.0,30.6,261.0,3.45,,,,
2025-04-04 19:00:00+05:30,1.91,6.88,0.0702,82.2,32.0,17.0,29.5,225.0,2.05,,,,
2025-04-04 20:00:00+05:30,2.3,21.4,0.119,39.3,34.0,22.1,28.7,213.0,1.93,,,,
2025-04-04 21:00:00+05:30,2.31,16.2,0.1,27.2,,32.0,,204.0,1.9,,,,
2025-04-04 22:00:00+05:30,1.4,6.87,0.0628,72.1,,37.6,,,,,,,
2025-04-04 23:00:00+05:30,1.44,6.55,0.0603,64.0,38.0,26.8,26.7,244.0,1.7,,,,
2025-04-05 00:00:00+05:30,1.42,7.37,0.0597,77.3,40.0,23.4,26.0,226.0,1.87,,,,
2025-04-05 01:00:00+05:30,1.46,2.15,0.0409,69.1,41.0,21.1,25.5,268.0,2.3,,,,
2025-04-05 02:00:00+05:30,1.46,4.83,0.0387,55.7,41.5,23.5,25.4,260.0,1.78,,,,
2025-04-05 03:00:00+05:30,,1.8,0.0315,60.9,43.5,24.8,24.7,229.0,1.75,,,,
2025-04-05 04:00:00+05:30,1.51,2.75,0.0329,67.7,45.5,25.0,24.3,238.0,1.78,,,,
2025-04-05 05:00:00+05:30,1.52,3.78,0.0315,70.5,46.3,24.5,24.3,241.0,2.18,,,,
2025-04-05 06:00:00+05:30,1.63,5.48,0.0541,43.7,48.3,30.8,23.7,171.0,0.7,,,,
2025-04-05 07:00:00+05:30,1.68,7.18,0.0499,49.0,48.5,38.8,23.7,160.0,1.0,,,,
2025-04-05 08:00:00+05:30,1.81,9.5,0.052,55.7,46.0,52.4,24.8,162.0,1.68,,,,
2025-04-05 09:00:00+05:30,1.77,8.58,0.0447,72.8,43.3,55.7,26.1,193.0,1.88,,,,
2025-04-05 10:00:00+05:30,1.32,7.18,0.0346,117.0,40.8,53.8,27.6,219.0,2.45,,,,
2025-04-05 11:00:00+05:30,1.36,6.05,0.0323,132.0,37.5,43.6,29.7,285.0,2.53,,,,
2025-04-05 12:00:00+05:30,1.23,4.28,0.027,155.0,34.3,31.3,30.8,269.0,2.83,,,,
2025-04-05 13:00:00+05:30,1.15,6.33,0.0295,149.0,32.8,28.3,31.6,262.0,3.25,,,,
2025-04-05 14:00:00+05:30,1.12,6.45,0.0315,143.0,32.0,25.9,,253.0,3.2,,,,
2025-04-05 15:00:00+05:30,1.13,7.25,0.0303,140.0,31.5,22.2,31.8,253.0,3.55,,,,
2025-04-05 16:00:00+05:30,1.49,6.13,0.0282,130.0,32.5,19.3,30.8,268.0,3.88,,,,
2025-04-05 17:00:00+05:30,1.51,3.78,0.0309,124.0,32.5,19.2,30.4,258.0,4.03,,,,
2025-04-05 18:00:00+05:30,1.56,3.23,0.037,126.0,33.3,19.7,30.0,250.0,3.15,,,,
2025-04-05 19:00:00+05:30,1.71,4.43,0.0679,91.2,34.3,23.2,29.1,281.0,1.38,,,,
2025-04-05 20:00:00+05:30,1.82,17.5,0.119,41.1,35.5,28.6,28.5,309.0,1.4,,,,
2025-04-05 21:00:00+05:30,1.95,60.9,0.164,5.13,,30.5,,,,,,,
2025-04-05 22:00:00+05:30,1.4,71.1,0.169,8.95,,43.4,,,,,,,
2025-04-05 23:00:00+05:30,1.19,46.6,0.141,12.3,40.7,44.1,26.1,308.0,1.27,,,,
2025-04-06 00:00:00+05:30,1.32,36.4,0.125,32.5,41.0,41.1,25.9,312.0,0.967,,,,
2025-04-06 01:00:00+05:30,0.995,7.2,0.0712,60.6,41.5,50.9,25.7,289.0,1.35,,,,
2025-04-06 02:00:00+05:30,0.895,6.48,0.0679,36.8,42.8,48.9,25.2,288.0,0.8,,,,
2025-04-06 03:00:00+05:30,,8.4,0.0756,47.3,45.5,45.4,24.6,288.0,0.475,,,,
2025-04-06 04:00:00+05:30,1.55,7.83,0.0727,19.8,46.5,62.4,24.3,291.0,0.6,,,,
2025-04-06 05:00:00+05:30,1.51,9.73,0.0797,29.2,45.8,67.9,24.7,285.0,1.25,,,,
2025-04-06 06:00:00+05:30,1.7,27.8,0.0995,27.8,48.0,75.9,24.0,287.0,0.925,,,,
2025-04-06 07:00:00+05:30,1.82,36.4,0.106,22.9,48.0,85.4,24.0,288.0,1.05,,,,
2025-04-06 08:00:00+05:30,1.4,12.7,0.062,45.7,43.5,76.5,25.5,281.0,1.65,,,,
2025-04-06 09:00:00+05:30,1.33,12.1,0.0628,70.4,40.3,67.5,27.2,261.0,2.03,,,,
2025-04-06 10:00:00+05:30,1.35,3.98,0.0325,147.0,36.8,65.7,29.3,254.0,2.0,,,,
2025-04-06 11:00:00+05:30,1.19,3.97,0.0333,176.0,34.3,47.7,30.9,253.0,2.18,,,,
2025-04-06 12:00:00+05:30,1.47,5.03,0.0321,230.0,33.3,41.1,31.6,250.0,2.83,,,,
2025-04-06 13:00:00+05:30,1.38,4.3,0.029,186.0,31.5,32.7,33.0,273.0,2.18,,,,
2025-04-06 14:00:00+05:30,1.28,4.33,0.0289,165.0,30.0,24.6,33.6,265.0,3.5,,,,
2025-04-06 15:00:00+05:30,1.29,4.55,0.0256,169.0,30.0,23.6,32.8,272.0,3.25,,,,
2025-04-06 16:00:00+05:30,1.48,6.0,0.027,139.0,30.5,23.5,32.4,269.0,2.98,,,,
2025-04-06 17:00:00+05:30,1.51,4.88,0.0307,152.0,31.3,22.8,31.7,278.0,3.08,,,,
2025-04-06 18:00:00+05:30,1.56,3.1,0.0362,147.0,31.8,21.3,31.4,289.0,2.8,,,,
2025-04-06 19:00:00+05:30,1.85,4.38,0.0772,83.0,35.0,21.4,30.0,299.0,0.9,,,,
2025-04-06 20:00:00+05:30,3.07,112.0,0.209,28.7,37.0,22.0,28.7,319.0,0.3,,,,
2025-04-06 21:00:00+05:30,4.06,203.0,0.294,12.8,,25.8,,,,,,,
2025-04-06 22:00:00+05:30,1.72,244.0,0.325,3.93,,30.2,,,,,,,
2025-04-06 23:00:00+05:30,2.33,272.0,0.321,20.3,47.3,34.7,26.3,198.0,0.3,,,,
2025-04-07 00:00:00+05:30,1.61,190.0,0.244,21.7,49.0,42.1,26.1,199.0,0.3,,,,
2025-04-07 01:00:00+05:30,1.84,202.0,0.239,0.8,52.0,41.9,25.6,201.0,0.3,,,,
2025-04-07 02:00:00+05:30,2.18,248.0,0.278,1.1,53.0,45.7,25.4,202.0,0.3,,,,
2025-04-07 03:00:00+05:30,,198.0,0.258,11.7,53.3,49.0,25.1,208.0,0.4,,,,
2025-04-07 04:00:00+05:30,1.55,215.0,0.264,27.4,52.8,49.9,25.2,268.0,0.325,,,,
2025-04-07 05:00:00+05:30,1.72,266.0,0.298,8.05,55.0,38.4,24.8,253.0,0.3,,,,
2025-04-07 06:00:00+05:30,1.48,314.0,0.337,13.0,55.5,33.8,24.6,253.0,0.3,,,,
2025-04-07 07:00:00+05:30,0.897,195.0,0.248,11.1,52.7,32.1,25.1,303.0,0.933,,,,
2025-04-07 08:00:00+05:30,0.65,82.8,0.176,,45.3,38.1,26.7,305.0,1.55,,,,
2025-04-07 09:00:00+05:30,1.18,16.4,0.0866,36.3,39.8,40.4,28.4,288.0,2.55,,,,
2025-04-07 10:00:00+05:30,1.33,7.45,0.0628,114.0,36.0,40.9,30.4,263.0,2.53,,,,
2025-04-07 11:00:00+05:30,1.06,7.4,0.0498,149.0,33.0,41.4,32.3,257.0,2.83,,,,
2025-04-07 12:00:00+05:30,1.48,4.8,0.044,220.0,31.8,39.1,33.5,273.0,2.73,,,,
2025-04-07 13:00:00+05:30,1.27,5.58,0.0459,220.0,31.0,35.7,33.8,273.0,2.4,,,,
2025-04-07 14:00:00+05:30,1.16,4.0,0.0353,258.0,,29.1,,,,,,,
2025-04-07 15:00:00+05:30,1.2,4.98,0.0409,282.0,,29.0,,,,,,,
2025-04-07 16:00:00+05:30,1.4,5.23,0.0443,296.0,,29.1,,,,,,,
2025-04-07 17:00:00+05:30,1.31,3.78,0.0376,247.0,,51.8,,,,,,,
2025-04-07 18:00:00+05:30,1.52,4.95,0.039,215.0,,29.7,,,,,,,
2025-04-07 19:00:00+05:30,1.81,5.45,0.0712,133.0,40.5,25.1,32.9,303.0,1.5,,,,
2025-04-07 20:00:00+05:30,2.3,7.6,0.109,65.6,42.8,27.8,32.0,298.0,1.15,,,,
2025-04-07 21:00:00+05:30,2.78,40.4,0.146,42.3,43.8,45.7,31.4,239.0,1.25,,,,
2025-04-07 22:00:00+05:30,1.16,13.1,0.0999,27.0,45.5,59.7,31.0,267.0,1.43,,,,
2025-04-07 23:00:00+05:30,1.07,9.73,0.0847,44.5,47.0,51.5,30.9,282.0,1.15,,,,
2025-04-08 00:00:00+05:30,1.02,10.8,0.0917,32.5,49.7,40.5,30.3,249.0,0.633,,,,
2025-04-08 01:00:00+05:30,0.76,17.3,0.109,20.5,50.5,58.2,29.4,196.0,0.45,,,,
2025-04-08 02:00:00+05:30,0.595,7.2,0.0965,27.8,50.3,43.2,29.4,276.0,0.6,,,,
2025-04-08 03:00:00+05:30,,4.6,0.0875,34.3,50.0,17.0,29.4,338.0,0.925,,,,
2025-04-08 04:00:00+05:30,1.54,9.1,0.0896,26.5,49.8,21.5,29.0,307.0,1.23,,,,
2025-04-08 05:00:00+05:30,1.33,5.03,0.0551,59.0,49.8,23.3,29.5,253.0,2.1,,,,
2025-04-08 06:00:00+05:30,1.24,9.15,0.0432,94.4,48.5,22.9,29.1,278.0,2.68,,,,
2025-04-08 07:00:00+05:30,1.24,5.78,0.0373,105.0,49.8,21.3,29.5,276.0,3.0,,,,
2025-04-08 08:00:00+05:30,1.46,10.3,0.0641,71.3,50.8,19.1,30.3,280.0,2.33,,,,
2025-04-08 09:00:00+05:30,1.42,10.2,0.0552,90.4,47.0,28.0,30.4,263.0,3.58,,,,
2025-04-08 10:00:00+05:30,1.43,8.7,0.0381,120.0,46.3,31.3,32.0,280.0,4.45,,,,
2025-04-08 11:00:00+05:30,1.53,11.9,0.0446,139.0,43.5,30.7,33.5,254.0,4.05,,,,
2025-04-08 12:00:00+05:30,1.48,7.03,0.0385,175.0,42.3,28.5,34.3,269.0,3.78,,,,
2025-04-08 13:00:00+05:30,1.41,8.23,0.0334,219.0,40.0,24.8,35.6,272.0,3.4,,,,
2025-04-08 14:00:00+05:30,1.34,4.75,0.0321,214.0,39.0,27.1,36.2,248.0,3.25,,,,
2025-04-08 16:00:00+05:30,1.55,4.63,0.0298,228.0,39.0,32.3,36.1,272.0,2.7,,,,
2025-04-08 17:00:00+05:30,1.5,3.3,0.0392,211.0,39.3,31.6,35.3,304.0,2.2,,,,
2025-04-08 18:00:00+05:30,1.67,4.78,0.035,190.0,44.3,34.2,34.5,283.0,2.73,,,,
2025-04-08 19:00:00+05:30,1.92,5.38,0.0544,131.0,47.8,36.0,33.5,254.0,1.98,,,,
2025-04-08 20:00:00+05:30,2.42,12.7,0.096,67.0,50.0,38.4,32.9,241.0,2.03,,,,
2025-04-08 21:00:00+05:30,2.59,15.3,0.105,40.5,52.5,36.6,32.7,262.0,2.35,,,,
2025-04-08 22:00:00+05:30,1.68,8.93,0.0761,43.4,54.5,31.9,32.2,308.0,1.73,,,,
2025-04-08 23:00:00+05:30,1.65,6.88,0.0715,36.5,55.0,29.1,31.1,277.0,1.95,,,,
2025-04-09 00:00:00+05:30,1.34,7.73,0.0561,51.2,55.0,30.7,31.0,267.0,2.03,,,,
2025-04-09 01:00:00+05:30,1.13,7.5,0.0559,52.3,56.5,33.5,30.9,288.0,1.8,,,,
2025-04-09 02:00:00+05:30,1.05,5.33,0.0606,38.8,57.5,31.4,30.8,293.0,1.88,,,,
2025-04-09 03:00:00+05:30,,4.5,0.0274,76.9,56.0,27.5,30.9,271.0,2.6,,,,
2025-04-09 04:00:00+05:30,1.55,5.25,0.0374,62.3,56.5,24.8,30.7,273.0,2.5,,,,
2025-04-09 05:00:00+05:30,1.54,6.1,0.0348,61.2,57.3,22.9,30.5,277.0,2.28,,,,
2025-04-09 06:00:00+05:30,1.56,5.93,0.0403,51.8,57.0,24.8,29.9,271.0,2.08,,,,
2025-04-09 07:00:00+05:30,1.59,5.0,0.0429,49.5,57.0,25.5,29.6,268.0,1.8,,,,
2025-04-11 20:00:00+05:30,0.84,3.7,0.0159,29.4,74.0,,25.1,290.0,3.8,,,,
2025-04-11 21:00:00+05:30,0.967,4.13,0.0188,11.0,74.8,5.3,25.1,272.0,2.55,,,,
2025-04-11 22:00:00+05:30,1.13,4.2,0.0261,10.9,67.8,7.7,25.9,270.0,2.7,,,,
2025-04-11 23:00:00+05:30,1.08,5.2,0.0299,12.0,65.0,7.35,26.3,336.0,2.6,,,,
2025-04-12 00:00:00+05:30,1.06,4.53,0.0295,19.7,64.3,6.8,26.4,300.0,2.23,,,,
2025-04-12 01:00:00+05:30,1.31,12.3,0.0471,0.7,66.5,7.95,25.8,278.0,4.55,,,,
2025-04-12 02:00:00+05:30,0.978,4.45,0.0188,31.3,68.8,7.27,25.2,265.0,3.23,,,,
2025-04-12 03:00:00+05:30,,5.5,0.0187,39.3,71.0,6.7,24.8,312.0,1.93,,,,
2025-04-12 04:00:00+05:30,1.14,4.15,0.0175,29.1,70.8,6.78,24.7,329.0,1.95,,,,
2025-04-12 05:00:00+05:30,1.3,5.43,0.0209,19.3,71.8,7.68,24.6,300.0,2.15,,,,
2025-04-12 06:00:00+05:30,1.34,5.13,0.0238,16.0,70.3,9.35,24.8,264.0,1.9,,,,
2025-04-12 07:00:00+05:30,1.52,7.3,0.0292,2.3,68.0,10.2,25.3,305.0,1.93,,,,
2025-04-12 08:00:00+05:30,1.49,8.23,0.0318,11.0,64.5,9.93,26.2,317.0,2.5,,,,
2025-04-12 09:00:00+05:30,1.39,9.88,0.031,17.4,59.5,8.9,27.3,299.0,2.53,,,,
2025-04-12 10:00:00+05:30,1.25,10.5,0.033,38.6,54.5,9.3,29.0,301.0,2.9,,,,
2025-04-12 11:00:00+05:30,1.31,7.35,0.0284,70.3,50.0,8.98,30.7,296.0,2.6,,,,
2025-04-12 12:00:00+05:30,1.22,4.93,0.024,106.0,47.0,6.53,31.7,295.0,2.78,,,,
2025-04-12 13:00:00+05:30,1.19,5.5,0.0258,139.0,44.5,6.38,32.6,303.0,2.65,,,,
2025-04-12 14:00:00+05:30,1.07,5.28,0.0241,156.0,42.5,11.1,33.4,299.0,2.6,,,,
2025-04-12 15:00:00+05:30,0.997,5.07,0.0221,180.0,42.0,14.5,33.4,289.0,3.0,,,,
2025-04-12 16:00:00+05:30,1.01,,0.0246,186.0,42.7,14.0,32.5,317.0,2.53,,,,
2025-04-12 17:00:00+05:30,0.89,7.03,0.0298,,43.5,19.1,32.1,295.0,2.33,,,,
2025-04-12 18:00:00+05:30,1.01,3.7,0.0331,176.0,44.7,19.0,31.6,270.0,2.0,,,,
2025-04-12 19:00:00+05:30,1.2,4.83,0.0436,114.0,48.0,17.6,30.8,300.0,2.53,,,,
2025-04-12 20:00:00+05:30,1.46,4.45,0.0486,70.1,51.0,17.9,29.8,307.0,2.38,,,,
2025-04-12 21:00:00+05:30,1.96,5.5,0.0671,28.6,52.8,20.2,29.2,286.0,1.85,,,,
2025-04-12 22:00:00+05:30,0.248,4.68,0.0293,42.1,51.3,17.9,28.6,300.0,4.15,,,,
2025-04-12 23:00:00+05:30,0.0725,5.23,0.0362,32.2,51.5,7.78,27.8,285.0,3.13,,,,
2025-04-13 00:00:00+05:30,0.137,8.4,0.0466,30.2,52.0,3.4,27.4,308.0,2.33,,,,
2025-04-13 01:00:00+05:30,0.14,6.6,0.0393,44.9,52.0,8.0,27.7,241.0,1.7,,,,
2025-04-13 02:00:00+05:30,0.345,11.0,0.0502,13.2,54.0,7.6,27.3,246.0,1.15,,,,
2025-04-13 03:00:00+05:30,,15.5,0.0712,20.7,55.8,24.2,27.1,237.0,0.95,,,,
2025-04-13 04:00:00+05:30,0.95,7.23,0.054,16.5,54.5,20.8,27.1,296.0,1.25,,,,
2025-04-13 05:00:00+05:30,0.87,5.08,0.0476,21.7,56.0,23.4,26.6,257.0,0.875,,,,
2025-04-13 06:00:00+05:30,0.94,18.4,0.0706,5.45,57.0,27.6,26.4,254.0,0.825,,,,
2025-04-13 07:00:00+05:30,0.985,10.7,0.0544,16.8,56.0,32.4,26.5,283.0,1.05,,,,
2025-04-13 08:00:00+05:30,1.34,22.9,0.0675,20.7,54.8,33.2,27.4,253.0,0.95,,,,
2025-04-13 09:00:00+05:30,1.47,13.5,0.0551,50.4,52.3,21.9,29.2,299.0,1.2,,,,
2025-04-13 10:00:00+05:30,1.2,7.08,0.0452,94.6,48.5,17.0,31.3,287.0,1.7,,,,
2025-04-13 11:00:00+05:30,1.22,6.2,0.0397,155.0,45.0,20.1,33.0,292.0,2.35,,,,
2025-04-13 12:00:00+05:30,0.89,5.57,0.0286,216.0,43.3,19.5,33.9,290.0,1.98,,,,
2025-04-13 13:00:00+05:30,0.823,4.43,0.0267,252.0,42.3,18.3,34.0,312.0,2.8,,,,
2025-04-13 14:00:00+05:30,0.62,6.4,0.0234,233.0,40.8,14.7,34.3,288.0,2.63,,,,
2025-04-13 15:00:00+05:30,0.483,3.2,0.017,213.0,40.0,13.6,34.2,286.0,2.78,,,,
2025-04-13 16:00:00+05:30,0.845,3.3,0.0173,221.0,41.0,12.6,33.4,290.0,2.38,,,,
2025-04-13 17:00:00+05:30,0.913,4.98,0.0244,200.0,42.0,12.6,32.7,344.0,2.1,,,,
2025-04-13 18:00:00+05:30,0.985,3.13,0.0346,184.0,42.5,12.3,32.3,339.0,1.88,,,,
2025-04-13 19:00:00+05:30,1.38,5.05,0.057,127.0,44.8,12.2,31.5,306.0,1.33,,,,
2025-04-13 20:00:00+05:30,1.79,5.13,0.0595,82.2,47.3,16.9,30.5,303.0,1.03,,,,
2025-04-13 21:00:00+05:30,2.58,17.9,0.0976,40.2,49.8,20.3,29.8,332.0,0.525,,,,
2025-04-13 22:00:00+05:30,1.71,26.1,0.115,17.3,52.0,27.8,29.1,355.0,0.3,,,,
2025-04-13 23:00:00+05:30,2.34,78.5,0.158,14.2,53.8,26.1,28.8,243.0,0.4,,,,
2025-04-14 00:00:00+05:30,2.03,93.7,0.168,28.0,54.7,22.8,28.5,188.0,0.333,,,,
2025-04-14 01:00:00+05:30,1.72,86.8,0.155,37.5,56.0,18.1,28.0,191.0,0.3,,,,
2025-04-14 02:00:00+05:30,1.14,61.8,0.131,46.0,57.8,17.5,27.8,192.0,0.3,,,,
2025-04-14 03:00:00+05:30,,31.0,0.102,41.3,59.0,9.1,27.6,191.0,0.3,,,,
2025-04-14 04:00:00+05:30,0.71,10.6,0.069,45.3,58.8,9.78,27.7,234.0,0.675,,,,
2025-04-14 05:00:00+05:30,0.39,4.25,0.0496,44.5,58.5,7.78,27.7,355.0,0.45,,,,
2025-04-14 06:00:00+05:30,0.525,9.23,0.0605,21.2,57.0,9.7,27.8,312.0,1.55,,,,
2025-04-14 07:00:00+05:30,0.668,20.1,0.078,47.0,58.0,10.2,27.7,241.0,1.23,,,,
2025-04-14 08:00:00+05:30,0.588,15.0,0.0607,58.6,56.0,10.2,28.6,274.0,2.6,,,,
2025-04-14 09:00:00+05:30,0.153,7.8,0.031,68.7,56.8,15.5,29.2,273.0,3.58,,,,
2025-04-14 10:00:00+05:30,1.15,7.23,0.0305,107.0,53.3,16.6,30.5,272.0,3.78,,,,
2025-04-14 11:00:00+05:30,1.2,8.23,0.0327,116.0,49.5,17.3,32.2,291.0,3.18,,,,
2025-04-14 12:00:00+05:30,1.16,5.68,0.0323,151.0,46.8,19.1,33.6,269.0,3.03,,,,
2025-04-14 13:00:00+05:30,1.01,5.35,0.0293,185.0,44.3,19.9,34.5,318.0,3.58,,,,
2025-04-14 14:00:00+05:30,0.81,6.3,0.0244,180.0,42.0,18.9,34.7,303.0,3.5,,,,
2025-04-15 04:00:00+05:30,0.98,3.7,0.0407,43.4,57.0,9.6,29.1,251.0,0.8,,,,
2025-04-15 05:00:00+05:30,1.06,4.45,0.0474,24.4,58.0,10.8,28.8,300.0,1.13,,,,
2025-04-15 06:00:00+05:30,0.993,7.43,0.0529,30.0,57.0,10.5,28.7,293.0,1.43,,,,
2025-04-15 07:00:00+05:30,1.01,12.4,0.048,58.1,56.0,11.8,28.5,291.0,1.73,,,,
2025-04-15 08:00:00+05:30,1.24,10.8,0.0571,51.0,54.5,13.2,29.2,292.0,2.3,,,,
2025-04-15 09:00:00+05:30,1.23,6.8,0.0432,77.4,52.0,14.7,30.2,293.0,2.88,,,,
2025-04-15 10:00:00+05:30,1.07,17.3,0.0485,98.2,48.8,15.7,31.3,285.0,3.6,,,,
2025-04-15 11:00:00+05:30,0.96,6.75,0.0336,128.0,46.0,17.2,32.6,270.0,3.83,,,,
2025-04-15 12:00:00+05:30,0.753,16.9,0.0433,162.0,43.8,22.1,33.4,262.0,4.03,,,,
2025-04-15 13:00:00+05:30,0.683,22.9,0.0383,196.0,41.5,18.5,34.1,281.0,3.78,,,,
2025-04-15 14:00:00+05:30,0.698,6.45,0.0214,199.0,40.3,15.4,34.4,287.0,3.48,,,,
2025-04-15 15:00:00+05:30,0.873,11.2,0.0289,211.0,40.5,13.9,34.7,300.0,2.75,,,,
2025-04-15 16:00:00+05:30,1.13,13.5,0.0371,196.0,41.8,13.6,33.9,295.0,2.48,,,,
2025-04-15 17:00:00+05:30,1.19,6.95,0.0255,192.0,43.0,12.5,33.3,288.0,2.45,,,,
2025-04-15 18:00:00+05:30,1.42,4.8,0.0323,170.0,43.8,12.7,32.8,287.0,2.33,,,,
2025-04-15 19:00:00+05:30,1.98,6.55,0.0464,132.0,45.0,13.3,32.4,263.0,1.63,,,,
2025-04-16 10:00:00+05:30,1.07,6.87,0.0259,103.0,47.0,19.1,32.2,282.0,3.33,,,,
2025-04-16 11:00:00+05:30,1.01,4.2,0.021,126.0,44.5,17.3,33.4,297.0,3.63,,,,
