Local Time,CO,NO,NO2,NOX,O3,PM10,RELATIVEHUMIDITY,TEMPERATURE,WIND_DIRECTION,WIND_SPEED,PM25,SO2
2025-05-06 22:00:00+05:30,2.29,1.53,38.1,0.0215,,79.0,52.0,37.3,260.0,1.75,,
2025-05-06 23:00:00+05:30,2.38,1.63,32.9,0.0189,,70.0,59.8,35.8,265.0,1.3,,
2025-05-07 00:00:00+05:30,2.27,1.5,30.8,0.0176,,61.0,65.0,34.4,272.0,0.7,,
2025-05-07 01:00:00+05:30,1.2,2.0,33.7,0.0196,,62.0,69.5,33.1,270.0,0.45,,
2025-05-07 02:00:00+05:30,,1.78,33.2,0.0191,,61.5,70.5,32.6,267.0,0.325,,
2025-05-07 03:00:00+05:30,2.78,1.63,30.5,0.0176,,61.5,68.8,32.3,272.0,0.6,,
2025-05-07 04:00:00+05:30,9.17,2.0,27.7,0.0164,,53.0,62.5,32.3,257.0,0.825,,
2025-05-07 05:00:00+05:30,9.09,2.2,26.9,0.0161,,45.0,64.5,32.1,258.0,0.7,,
2025-05-07 06:00:00+05:30,9.13,2.1,28.4,0.0168,,50.5,67.8,31.9,250.0,0.55,,
2025-05-07 07:00:00+05:30,9.12,2.18,28.9,0.0171,,60.0,67.0,32.5,261.0,0.825,,
2025-05-07 08:00:00+05:30,9.29,1.95,29.3,0.0172,,62.5,61.8,33.9,256.0,1.08,,
2025-05-07 09:00:00+05:30,9.15,2.43,29.8,0.0178,,60.5,56.8,36.5,233.0,2.0,,
2025-05-07 10:00:00+05:30,9.32,4.6,65.2,0.0387,,62.5,50.8,39.8,249.0,2.38,,
2025-05-07 11:00:00+05:30,8.79,2.05,33.9,0.0197,,68.0,46.8,41.6,212.0,3.3,,
2025-05-07 12:00:00+05:30,,,,,4.8,66.7,43.0,44.0,254.0,2.4,,
2025-05-07 15:00:00+05:30,3.4,4.6,53.6,0.0323,1.1,68.0,57.0,37.4,196.0,0.3,,
2025-05-07 16:00:00+05:30,2.75,3.8,45.4,0.0273,115.0,52.5,50.5,40.4,195.0,0.3,,
2025-05-07 17:00:00+05:30,3.4,3.0,36.9,0.022,35.0,41.3,43.3,43.9,252.0,0.333,,
2025-05-07 18:00:00+05:30,2.51,3.27,28.4,0.0178,13.5,66.0,58.0,35.0,229.0,3.83,,
2025-05-07 19:00:00+05:30,9.14,2.33,23.5,0.0144,11.5,39.3,70.7,30.3,190.0,1.97,,
2025-05-07 20:00:00+05:30,,2.2,35.1,0.0204,6.0,21.0,68.0,31.9,122.0,0.3,,
2025-05-07 21:00:00+05:30,,3.1,47.3,0.0277,4.47,20.3,70.3,32.5,232.0,0.3,,
2025-05-07 22:00:00+05:30,,3.43,50.8,0.0299,3.98,28.0,74.3,32.0,219.0,0.3,,
2025-05-07 23:00:00+05:30,2.86,2.0,48.3,0.0273,2.43,43.0,74.5,32.0,241.0,0.3,,
2025-05-08 00:00:00+05:30,0.24,2.33,49.9,0.0284,3.63,51.3,76.0,31.9,216.0,0.3,,
2025-05-08 01:00:00+05:30,0.48,1.3,46.4,0.0257,7.0,56.0,74.5,31.6,215.0,0.3,,
2025-05-08 02:00:00+05:30,2.94,1.3,52.2,0.0277,7.0,54.0,75.0,31.1,200.0,0.3,,
2025-05-08 03:00:00+05:30,3.09,4.07,61.2,0.0359,8.97,52.0,75.7,30.6,203.0,0.3,,
2025-05-08 04:00:00+05:30,3.7,2.7,37.5,0.0221,10.9,56.7,72.7,30.9,261.0,0.3,,
2025-05-08 05:00:00+05:30,3.45,2.23,29.3,0.0174,12.6,65.5,72.0,31.1,255.0,0.3,,
2025-05-08 06:00:00+05:30,2.98,2.33,35.0,0.0205,12.8,68.0,74.3,30.5,180.0,0.3,,
2025-05-08 07:00:00+05:30,4.71,2.3,34.7,0.0203,13.1,66.0,74.0,30.6,187.0,0.3,,
2025-05-08 08:00:00+05:30,0.61,3.73,33.8,0.021,12.2,72.7,67.0,33.6,224.0,0.3,,
2025-05-08 09:00:00+05:30,3.13,3.8,32.5,0.0204,5.5,73.5,60.3,36.5,263.0,0.325,,
2025-05-08 10:00:00+05:30,1.39,6.0,54.0,0.034,11.9,71.0,54.0,38.6,260.0,0.475,,
2025-05-08 11:00:00+05:30,1.39,2.83,31.8,0.0192,18.8,63.0,44.8,42.6,232.0,1.73,,
2025-05-08 12:00:00+05:30,3.51,2.75,25.5,0.0158,21.3,53.5,42.8,44.4,216.0,1.7,,
2025-05-08 13:00:00+05:30,3.94,2.63,25.7,0.0158,24.0,58.5,42.5,45.1,246.0,2.45,,
2025-05-08 14:00:00+05:30,3.93,2.33,23.2,0.0143,25.5,65.5,43.3,43.8,98.0,2.8,,
2025-05-08 15:00:00+05:30,3.92,2.28,19.7,0.0124,30.1,55.5,37.5,45.2,62.0,2.88,,
2025-05-08 16:00:00+05:30,3.59,2.38,19.9,0.0125,30.9,45.0,36.3,46.9,62.0,1.63,,
2025-05-08 17:00:00+05:30,3.96,2.35,21.3,0.0133,27.3,54.5,41.5,44.0,251.0,1.63,,
2025-05-08 18:00:00+05:30,4.47,2.45,22.6,0.0141,23.7,58.0,45.3,41.2,173.0,0.3,,
2025-05-08 19:00:00+05:30,4.64,2.03,39.1,0.0225,19.3,66.0,48.0,39.7,255.0,0.3,,
2025-05-08 20:00:00+05:30,4.66,3.1,35.9,0.0216,17.4,78.3,49.0,38.8,259.0,0.3,,
2025-05-08 21:00:00+05:30,3.54,2.1,50.9,0.0288,8.95,88.0,59.5,36.5,273.0,0.3,,
2025-05-08 22:00:00+05:30,4.12,2.45,55.8,0.0317,9.78,99.5,56.5,36.9,261.0,0.3,,
2025-05-08 23:00:00+05:30,2.99,2.03,49.7,0.0281,10.1,104.0,55.8,36.8,245.0,0.5,,
2025-05-09 00:00:00+05:30,4.3,1.4,36.3,0.0204,8.87,88.0,59.7,34.9,240.0,0.633,,
2025-05-09 01:00:00+05:30,,2.05,25.8,0.0154,10.7,59.0,60.5,33.7,254.0,0.45,,
2025-05-09 02:00:00+05:30,4.37,2.45,25.8,0.0158,11.0,58.0,61.0,33.4,250.0,0.3,,
2025-05-09 03:00:00+05:30,4.51,1.75,26.9,0.0157,10.1,59.5,62.0,33.4,248.0,0.3,,
2025-05-09 04:00:00+05:30,5.17,2.63,39.3,0.0231,6.55,73.0,64.5,33.2,250.0,0.3,,
2025-05-09 05:00:00+05:30,0.85,2.75,41.7,0.0245,4.93,87.0,65.5,33.2,277.0,0.3,,
2025-05-09 06:00:00+05:30,5.99,4.38,61.9,0.0365,4.13,96.0,67.5,32.8,273.0,0.3,,
2025-05-09 07:00:00+05:30,2.58,2.83,41.3,0.0242,3.6,99.5,65.5,33.9,257.0,0.3,,
2025-05-09 08:00:00+05:30,3.23,4.1,47.7,0.0287,1.7,106.0,64.0,34.9,201.0,0.3,,
2025-05-09 09:00:00+05:30,3.28,4.3,40.6,0.0251,,113.0,61.5,36.2,284.0,0.4,,
2025-05-09 10:00:00+05:30,2.24,5.9,49.1,0.0311,3.17,98.0,52.5,39.7,273.0,1.05,,
2025-05-09 11:00:00+05:30,3.67,2.73,26.6,0.0163,9.08,76.5,48.0,40.8,272.0,1.18,,
2025-05-09 12:00:00+05:30,3.35,2.85,24.6,0.0154,12.3,54.5,42.5,44.1,291.0,0.425,,
2025-05-09 13:00:00+05:30,3.19,2.78,22.6,0.0143,14.5,42.0,39.8,45.7,245.0,1.38,,
2025-05-09 14:00:00+05:30,3.04,2.75,18.8,0.0122,15.2,37.0,38.8,45.8,270.0,3.08,,
2025-05-09 15:00:00+05:30,3.06,2.65,17.4,0.0114,16.1,29.0,37.8,46.3,91.3,3.05,,
2025-05-09 16:00:00+05:30,3.16,2.2,16.2,0.0104,16.6,29.0,37.8,46.4,62.0,2.23,,
2025-05-09 17:00:00+05:30,3.25,2.58,15.6,0.0104,16.0,30.5,38.0,46.2,133.0,1.53,,
2025-05-09 18:00:00+05:30,3.58,2.43,17.1,0.0111,15.6,32.0,40.3,44.5,62.0,0.7,,
2025-05-09 19:00:00+05:30,3.82,2.65,26.7,0.0163,8.93,36.5,44.5,42.6,303.0,0.3,,
2025-05-09 20:00:00+05:30,3.47,3.03,40.0,0.0237,5.73,48.0,48.5,40.4,342.0,0.3,,
2025-05-09 21:00:00+05:30,3.49,2.45,47.7,0.0274,4.23,57.0,50.5,38.9,333.0,0.3,,
2025-05-09 22:00:00+05:30,3.61,1.6,51.7,0.0288,2.45,59.0,52.0,38.2,313.0,0.3,,
2025-05-09 23:00:00+05:30,3.3,7.68,95.8,0.0572,2.6,67.0,55.5,37.2,305.0,0.3,,
2025-05-10 00:00:00+05:30,3.52,8.67,81.9,0.0506,0.4,74.0,58.3,36.7,271.0,0.3,,
2025-05-10 01:00:00+05:30,,1.55,72.0,0.0396,,78.0,58.5,36.3,271.0,0.3,,
2025-05-10 02:00:00+05:30,3.43,24.7,82.7,0.064,,82.0,64.5,35.0,301.0,0.3,,
2025-05-10 03:00:00+05:30,2.87,109.0,100.0,0.142,,84.0,66.8,34.0,119.0,0.3,,
2025-05-10 04:00:00+05:30,4.33,83.9,90.2,0.116,,81.0,68.5,33.6,60.8,0.3,,
2025-05-10 05:00:00+05:30,4.35,60.0,75.6,0.0889,,76.5,70.5,33.2,61.3,0.3,,
2025-05-10 06:00:00+05:30,4.37,33.3,91.4,0.0757,,84.0,69.0,33.3,98.3,0.35,,
2025-05-10 07:00:00+05:30,4.52,25.4,75.0,0.0606,,95.5,63.5,35.6,275.0,0.3,,
2025-05-10 08:00:00+05:30,4.96,10.8,62.8,0.0421,,98.0,57.0,37.9,309.0,0.425,,
2025-05-10 09:00:00+05:30,4.89,4.8,34.4,0.0222,,89.0,50.0,41.1,309.0,0.65,,
2025-05-10 10:00:00+05:30,4.12,9.8,40.9,0.0302,,66.0,43.8,44.2,298.0,0.725,,
2025-05-10 11:00:00+05:30,4.48,3.83,20.0,0.0137,3.0,47.0,39.5,46.4,195.0,1.13,,
2025-05-10 12:00:00+05:30,4.33,2.65,16.5,0.011,4.43,36.5,38.8,46.1,231.0,1.63,,
2025-05-10 13:00:00+05:30,4.26,2.45,16.2,0.0106,4.83,32.0,37.3,47.4,154.0,1.55,,
2025-05-10 14:00:00+05:30,4.37,2.4,16.3,0.00983,3.65,29.5,37.3,46.8,62.8,3.98,,
2025-05-10 15:00:00+05:30,4.46,2.48,19.3,0.0122,1.1,41.5,41.3,44.4,62.0,5.13,,
2025-05-10 16:00:00+05:30,4.56,2.0,20.0,0.0123,1.75,55.0,40.5,44.8,87.5,2.8,,
2025-05-11 10:00:00+05:30,0.0,0.0,0.0,0.0,22.3,,47.0,41.4,156.0,2.1,,
2025-05-11 11:00:00+05:30,0.06,2.7,32.0,0.0192,21.3,57.0,44.3,42.3,163.0,2.5,,
2025-05-11 12:00:00+05:30,0.05,2.53,22.7,0.0141,19.3,47.5,40.0,44.6,168.0,1.93,,
2025-05-11 13:00:00+05:30,0.17,1.6,19.2,0.0115,19.6,35.0,37.8,46.3,61.0,1.63,,
2025-05-11 14:00:00+05:30,0.173,2.33,19.3,0.0122,21.0,34.0,36.3,48.0,61.5,0.975,,
2025-05-11 15:00:00+05:30,0.253,2.65,18.4,0.012,20.9,35.0,35.0,48.5,114.0,2.3,,
2025-05-11 16:00:00+05:30,0.298,2.73,17.6,0.0116,20.6,32.0,35.0,48.2,163.0,4.05,,
2025-05-11 17:00:00+05:30,0.595,2.55,17.1,0.0112,19.6,30.0,33.8,48.4,161.0,3.23,,
2025-05-11 18:00:00+05:30,0.553,2.3,17.7,0.0113,18.8,32.0,34.0,47.7,155.0,1.25,,
2025-05-11 19:00:00+05:30,0.408,3.2,27.0,0.017,14.4,37.0,37.3,44.7,145.0,0.325,,
2025-05-11 20:00:00+05:30,0.51,3.1,45.7,0.0268,9.98,50.0,39.8,42.5,150.0,0.3,,
2025-05-11 21:00:00+05:30,0.55,2.93,41.9,0.0247,10.2,140.0,40.8,39.8,138.0,4.58,,
2025-05-11 22:00:00+05:30,0.563,1.83,20.2,0.0122,11.1,208.0,41.0,37.6,124.0,2.73,,
2025-05-11 23:00:00+05:30,0.595,2.1,19.4,0.012,10.8,142.0,41.3,36.9,119.0,2.18,,
2025-05-12 00:00:00+05:30,0.645,2.73,31.7,0.0191,9.33,74.0,41.7,36.7,87.3,1.13,,
2025-05-12 01:00:00+05:30,0.21,1.55,18.7,0.0112,10.6,59.0,41.5,37.6,133.0,2.65,,
2025-05-12 02:00:00+05:30,0.193,2.0,19.1,0.0118,8.1,52.5,46.8,35.1,157.0,1.95,,
2025-05-12 03:00:00+05:30,0.245,2.6,23.0,0.0144,6.9,48.0,49.3,34.5,173.0,0.325,,
2025-05-12 04:00:00+05:30,0.268,2.58,40.6,0.0237,5.68,48.0,52.0,33.6,286.0,0.3,,
2025-05-12 05:00:00+05:30,0.31,2.2,38.0,0.022,6.43,48.5,52.5,32.8,96.3,0.4,,
2025-05-12 06:00:00+05:30,0.32,1.88,43.5,0.0246,5.13,67.0,53.3,32.1,61.5,0.3,,
2025-05-12 07:00:00+05:30,0.313,4.23,55.1,0.0328,4.73,94.5,52.5,33.3,64.8,0.3,,
2025-05-12 08:00:00+05:30,0.36,5.0,58.0,0.0349,4.1,110.0,49.8,36.0,59.8,0.625,,
2025-05-12 09:00:00+05:30,0.423,3.98,46.7,0.0281,2.5,98.0,43.3,39.4,59.3,2.35,,
2025-05-12 10:00:00+05:30,0.72,9.4,48.7,0.0342,1.47,74.0,39.5,41.7,59.8,2.3,,
2025-05-12 11:00:00+05:30,0.478,3.23,29.8,0.0185,2.85,61.0,37.0,43.9,60.0,4.05,,
2025-05-12 12:00:00+05:30,0.483,2.73,26.2,0.0162,2.5,54.0,33.8,45.9,60.0,4.28,,
2025-05-12 13:00:00+05:30,0.485,2.9,24.4,0.0154,1.55,52.0,32.0,47.3,60.0,4.95,,
2025-05-12 14:00:00+05:30,0.498,2.23,23.0,0.0141,1.98,52.5,30.8,48.4,61.0,5.6,,
2025-05-12 15:00:00+05:30,0.51,1.63,23.1,0.0136,1.6,56.3,31.0,48.9,61.0,4.3,,
2025-05-12 16:00:00+05:30,0.558,2.53,24.7,0.0152,1.63,54.0,30.3,49.2,61.0,4.48,,
2025-05-12 17:00:00+05:30,0.59,1.53,24.7,0.0144,,48.7,30.7,48.7,61.0,3.23,,
2025-05-12 18:00:00+05:30,0.607,2.47,28.8,0.0173,,49.3,31.7,47.3,61.0,2.77,,
2025-05-12 19:00:00+05:30,0.655,2.45,42.6,0.0247,,59.0,34.0,45.1,61.0,0.3,,
2025-05-12 20:00:00+05:30,0.653,1.8,58.0,0.0324,,66.0,36.7,42.9,61.0,0.3,,
2025-05-12 21:00:00+05:30,0.608,3.43,118.0,0.0654,0.1,78.5,41.5,40.3,61.0,0.3,,
2025-05-12 22:00:00+05:30,0.7,8.95,152.0,0.0881,1.35,84.0,42.8,39.2,45.0,0.3,,
2025-05-12 23:00:00+05:30,0.693,7.4,121.0,0.0705,0.433,108.0,46.0,37.5,41.8,0.325,,
2025-05-13 00:00:00+05:30,0.76,2.75,83.1,0.0465,0.4,140.0,45.0,37.2,61.5,0.55,,
2025-05-13 01:00:00+05:30,,3.05,41.0,0.0243,,108.0,40.5,38.0,62.0,0.95,,
2025-05-13 02:00:00+05:30,,3.2,39.3,0.0235,,100.0,43.8,36.4,62.0,0.375,,
2025-05-13 03:00:00+05:30,,2.3,57.8,0.0326,,89.0,47.5,34.5,62.0,0.95,,
2025-05-13 04:00:00+05:30,,2.55,56.0,0.0319,,82.0,44.3,35.3,62.0,1.2,,
2025-05-13 05:00:00+05:30,,2.4,59.2,0.0334,0.0,74.0,44.3,35.4,61.3,0.3,,
2025-05-13 06:00:00+05:30,,2.28,53.6,0.0304,,74.0,45.5,34.9,61.3,0.35,,
2025-05-13 07:00:00+05:30,,3.08,46.1,0.027,,78.0,46.0,35.3,61.5,0.8,,
2025-05-13 08:00:00+05:30,,4.05,44.1,0.0268,,91.0,45.3,37.0,60.8,1.33,,
2025-05-13 09:00:00+05:30,,3.9,37.4,0.0231,,94.0,41.3,40.0,61.0,2.78,,
2025-05-13 10:00:00+05:30,0.01,7.6,54.1,0.0354,,71.0,38.3,43.1,61.0,3.73,,
2025-05-13 11:00:00+05:30,,1.9,30.8,0.0179,,64.0,37.7,44.9,61.0,5.27,,
2025-05-13 12:00:00+05:30,,2.8,29.5,0.0179,,69.0,37.0,46.8,61.0,5.3,,
2025-05-13 13:00:00+05:30,,2.63,30.1,0.0182,,70.7,36.0,47.7,61.0,4.57,,
2025-05-13 14:00:00+05:30,0.385,2.73,31.1,0.0187,,78.0,34.3,49.3,61.3,3.27,,
2025-05-13 15:00:00+05:30,0.423,2.98,31.4,0.0191,,79.5,34.0,38.9,61.0,2.55,,
2025-05-13 16:00:00+05:30,0.498,2.18,30.3,0.0179,,82.5,34.8,45.1,61.0,2.15,,
2025-05-13 17:00:00+05:30,0.573,2.48,25.8,0.0158,,85.0,32.0,47.9,61.3,1.55,,
2025-05-13 18:00:00+05:30,0.523,1.93,26.2,0.0155,,206.0,43.3,38.8,77.8,9.05,,
2025-05-13 19:00:00+05:30,0.358,2.3,30.7,0.0182,,199.0,46.8,36.0,103.0,8.73,,
2025-05-13 20:00:00+05:30,0.233,2.83,22.8,0.0144,,76.0,40.0,38.2,104.0,12.5,,
2025-05-13 21:00:00+05:30,0.25,1.88,24.8,0.0147,,108.0,38.8,39.0,95.0,10.6,,
2025-05-13 22:00:00+05:30,0.255,1.4,26.8,0.0154,,83.5,40.3,37.6,87.3,5.98,,
2025-05-13 23:00:00+05:30,0.265,1.98,28.6,0.0168,,35.0,43.3,36.4,88.8,1.28,,
2025-05-14 00:00:00+05:30,0.36,2.53,45.5,0.0262,,42.7,44.7,35.8,99.7,0.4,,
2025-05-14 01:00:00+05:30,0.13,3.9,51.4,0.0305,,58.0,44.5,35.8,232.0,0.4,,
2025-05-14 02:00:00+05:30,0.18,2.63,39.8,0.0233,,55.5,46.8,34.7,212.0,0.325,,
2025-05-14 03:00:00+05:30,0.185,1.53,33.4,0.019,,51.5,50.5,33.2,185.0,0.325,,
2025-05-14 04:00:00+05:30,0.117,2.3,32.3,0.0191,,49.3,51.3,32.9,198.0,0.3,,
2025-05-14 05:00:00+05:30,0.1,3.0,44.0,0.0258,,54.0,55.5,31.5,171.0,0.3,,
2025-05-14 06:00:00+05:30,0.095,3.63,51.4,0.0303,0.2,59.5,56.0,31.5,172.0,0.3,,
2025-05-14 07:00:00+05:30,0.15,7.3,57.8,0.0367,,72.5,54.5,32.7,120.0,0.3,,
2025-05-14 08:00:00+05:30,0.628,4.95,43.4,0.0271,,83.0,47.0,36.7,140.0,0.325,,
2025-05-14 09:00:00+05:30,1.08,3.43,32.7,0.0202,,82.0,41.3,40.3,137.0,1.03,,
2025-05-14 10:00:00+05:30,1.18,7.4,45.6,0.0306,,79.0,38.8,42.4,151.0,2.8,,
2025-05-14 11:00:00+05:30,1.13,3.1,24.3,0.0154,,85.0,37.0,44.5,134.0,2.6,,
2025-05-14 12:00:00+05:30,1.12,2.78,23.7,0.0149,,95.0,36.3,45.9,133.0,3.18,,
2025-05-14 13:00:00+05:30,1.12,2.55,23.8,0.0148,,104.0,34.5,47.3,147.0,3.85,,
2025-05-14 14:00:00+05:30,1.17,2.23,23.3,0.0142,,115.0,34.0,48.2,156.0,4.9,,
2025-05-14 15:00:00+05:30,1.19,2.15,22.9,0.0139,,120.0,34.0,49.2,166.0,4.5,,
2025-05-14 16:00:00+05:30,1.23,2.53,22.7,0.0142,,106.0,33.7,49.7,189.0,3.07,,
2025-05-14 17:00:00+05:30,1.28,2.15,23.7,0.0143,,99.0,34.3,49.4,189.0,2.13,,
2025-05-14 18:00:00+05:30,1.34,2.28,25.5,0.0154,,100.0,35.3,48.7,201.0,0.475,,
2025-05-14 19:00:00+05:30,1.38,2.13,40.0,0.023,,108.0,39.5,46.4,196.0,0.3,,
2025-05-14 20:00:00+05:30,1.4,2.03,81.0,0.0447,,120.0,43.8,43.4,151.0,0.3,,
2025-05-14 21:00:00+05:30,1.4,2.18,89.2,0.0492,,127.0,47.3,41.7,146.0,0.3,,
2025-05-14 22:00:00+05:30,1.4,11.4,133.0,0.0799,,122.0,50.3,40.5,143.0,0.3,,
2025-05-14 23:00:00+05:30,1.42,15.8,125.0,0.0791,,130.0,51.5,39.1,134.0,0.3,,
2025-05-15 00:00:00+05:30,1.54,11.5,98.0,0.0615,1.85,216.0,44.3,39.7,130.0,1.73,,
2025-05-15 01:00:00+05:30,0.49,2.1,33.7,0.0196,,964.0,38.0,39.2,151.0,1.3,,
2025-05-15 02:00:00+05:30,0.413,2.2,32.0,0.0188,,1230.0,39.3,38.1,159.0,0.875,,
2025-05-15 03:00:00+05:30,0.368,2.18,26.6,0.0159,,1540.0,39.5,37.2,167.0,0.975,,
2025-05-15 04:00:00+05:30,0.363,1.73,28.4,0.0165,,1560.0,42.0,35.7,139.0,0.967,,
2025-05-15 05:00:00+05:30,0.378,2.48,30.3,0.0181,,1480.0,42.8,34.9,163.0,0.375,,
2025-05-15 06:00:00+05:30,0.375,2.88,36.9,0.022,,1320.0,44.5,34.6,172.0,0.3,,
2025-05-15 07:00:00+05:30,0.443,11.6,63.2,0.0431,,1180.0,46.0,34.2,165.0,0.3,,
2025-05-15 08:00:00+05:30,0.498,6.48,55.3,0.0347,,1110.0,42.3,37.5,118.0,0.65,,
2025-05-15 09:00:00+05:30,0.557,3.27,37.5,0.0226,,1010.0,38.7,40.2,131.0,2.7,,
2025-05-15 10:00:00+05:30,0.53,5.8,46.2,0.0297,,643.0,35.8,43.0,124.0,2.93,,
2025-05-15 11:00:00+05:30,0.317,2.63,31.8,0.0191,,409.0,33.8,45.6,135.0,2.95,,
2025-05-15 12:00:00+05:30,,,,,,365.0,32.3,47.5,150.0,4.2,,
2025-05-15 13:00:00+05:30,,,,,,362.0,31.5,48.8,134.0,4.45,,
2025-05-15 14:00:00+05:30,0.46,,16.7,0.0083,,360.0,31.0,36.2,128.0,3.6,,
2025-05-15 15:00:00+05:30,2.46,,9.78,0.00443,,331.0,30.0,31.9,106.0,3.7,,
2025-05-15 16:00:00+05:30,2.26,2.78,25.4,0.0157,,254.0,29.5,34.4,130.0,2.15,,
2025-05-15 17:00:00+05:30,2.43,3.58,31.8,0.0198,,184.0,29.5,35.8,130.0,0.825,,
2025-05-15 18:00:00+05:30,2.5,3.13,48.2,0.0282,,155.0,31.3,39.3,104.0,0.325,,
2025-05-15 19:00:00+05:30,2.55,3.55,80.9,0.0459,,163.0,35.5,47.4,47.8,0.3,,
2025-05-15 20:00:00+05:30,2.57,3.18,99.1,0.0553,,186.0,38.3,44.7,3.5,0.3,,
2025-05-15 21:00:00+05:30,2.6,3.05,108.0,0.0601,,203.0,40.5,43.1,3.75,0.3,,
2025-05-15 22:00:00+05:30,2.64,3.7,119.0,0.0662,2.37,214.0,42.0,41.8,270.0,0.3,,
2025-05-15 23:00:00+05:30,2.69,4.23,110.0,0.0621,1.0,219.0,43.5,40.6,344.0,0.3,,
2025-05-16 00:00:00+05:30,2.7,3.53,104.0,0.0583,2.5,213.0,45.3,39.3,149.0,0.3,,
2025-05-16 01:00:00+05:30,,3.7,103.0,0.058,2.25,188.0,46.0,38.6,262.0,0.3,,
2025-05-16 02:00:00+05:30,0.045,3.35,85.2,0.048,1.63,190.0,47.8,38.0,267.0,0.3,,
2025-05-16 03:00:00+05:30,,4.45,82.6,0.0476,3.5,194.0,49.5,36.9,242.0,0.675,,
2025-05-16 04:00:00+05:30,0.01,2.67,28.8,0.0175,,166.0,42.3,37.6,287.0,0.833,,
2025-05-16 05:00:00+05:30,0.0575,2.8,32.6,0.0196,,113.0,43.5,36.5,320.0,0.375,,
2025-05-16 06:00:00+05:30,0.085,3.4,36.6,0.0223,,83.0,45.8,35.8,306.0,0.3,,
2025-05-16 07:00:00+05:30,0.108,3.55,38.2,0.0232,,95.0,44.5,37.2,308.0,0.35,,
2025-05-16 08:00:00+05:30,0.125,4.2,40.9,0.0252,,117.0,44.0,39.0,314.0,1.03,,
2025-05-16 09:00:00+05:30,0.118,1.48,38.5,0.0217,,149.0,40.8,43.3,289.0,0.5,,
2025-05-16 10:00:00+05:30,0.71,,62.9,0.0291,,174.0,38.3,46.5,299.0,0.725,,
2025-05-16 11:00:00+05:30,0.09,2.53,38.0,0.0215,,189.0,36.0,49.2,284.0,1.0,,
2025-05-16 12:00:00+05:30,0.04,1.9,34.6,0.0199,,189.0,33.8,45.9,286.0,2.05,,
2025-05-16 13:00:00+05:30,0.05,2.08,30.2,0.0177,,171.0,32.3,34.7,285.0,2.05,,
2025-05-16 14:00:00+05:30,0.0267,1.95,31.6,0.0184,,155.0,34.0,38.9,269.0,2.63,,
2025-05-16 15:00:00+05:30,0.07,2.33,29.6,0.0177,,127.0,33.0,49.9,282.0,2.37,,
2025-05-16 16:00:00+05:30,0.0575,4.63,25.3,0.0173,,102.0,33.0,35.9,273.0,1.08,,
2025-05-16 17:00:00+05:30,0.0675,2.93,31.5,0.0191,,96.5,33.5,45.3,270.0,0.775,,
2025-05-16 18:00:00+05:30,,2.63,38.4,0.0226,,101.0,36.0,46.1,218.0,3.93,,
2025-05-16 19:00:00+05:30,0.14,2.93,32.1,0.0187,,167.0,34.8,42.9,187.0,4.35,,
2025-05-16 20:00:00+05:30,0.203,2.78,40.5,0.0238,,154.0,40.0,40.0,73.8,1.4,,
2025-05-16 21:00:00+05:30,0.188,3.2,44.3,0.0262,,93.5,44.0,37.7,244.0,0.3,,
2025-05-16 22:00:00+05:30,0.137,2.2,49.9,0.0283,,108.0,46.0,37.0,217.0,0.3,,
2025-05-16 23:00:00+05:30,0.13,2.58,50.4,0.0289,,85.5,46.5,36.5,256.0,0.3,,
2025-05-17 00:00:00+05:30,,3.23,72.3,0.0411,0.7,68.3,47.7,36.0,216.0,0.3,,
2025-05-17 01:00:00+05:30,0.24,2.25,52.4,0.0297,,46.0,49.0,35.1,274.0,0.3,,
2025-05-17 02:00:00+05:30,0.135,2.93,42.6,0.025,,49.0,48.5,35.0,198.0,0.3,,
2025-05-17 03:00:00+05:30,0.045,2.35,45.1,0.0259,1.0,57.0,50.3,34.5,301.0,0.3,,
2025-05-17 04:00:00+05:30,,2.13,71.0,0.0395,4.2,67.3,51.0,34.4,293.0,0.3,,
2025-05-17 05:00:00+05:30,0.153,2.65,73.5,0.0413,4.28,71.0,51.3,33.9,297.0,0.3,,
2025-05-17 06:00:00+05:30,0.13,2.48,53.2,0.0303,,72.0,51.5,33.5,290.0,0.375,,
2025-05-17 07:00:00+05:30,,2.17,46.6,0.0265,,80.0,48.7,36.0,262.0,0.6,,
2025-05-17 08:00:00+05:30,,2.28,49.7,0.0283,,89.5,50.0,36.0,208.0,0.875,,
2025-05-17 09:00:00+05:30,,2.18,38.1,0.022,,99.5,41.8,39.5,110.0,6.25,,
2025-05-17 10:00:00+05:30,0.56,2.4,68.1,0.0382,,73.0,47.8,36.1,180.0,2.43,,
2025-05-17 11:00:00+05:30,0.04,3.15,36.3,0.0218,,39.0,43.8,41.0,171.0,5.15,,
2025-05-17 12:00:00+05:30,0.28,2.68,28.1,0.0171,,40.5,33.8,47.6,159.0,1.58,,
2025-05-17 13:00:00+05:30,0.385,2.78,31.7,0.0191,,58.5,32.8,49.5,83.0,2.75,,
2025-05-17 14:00:00+05:30,0.12,3.48,28.7,0.0181,,82.0,30.8,33.9,135.0,2.93,,
2025-05-17 15:00:00+05:30,0.238,1.53,30.4,0.0174,,93.0,30.0,34.9,172.0,2.48,,
2025-05-17 16:00:00+05:30,0.335,2.23,33.5,0.0187,,117.0,32.0,42.0,114.0,3.48,,
