Local Time,CO,NO,NOX,O3,PM10,RELATIVEHUMIDITY,SO2,TEMPERATURE,WIND_DIRECTION,WIND_SPEED,PM25,NO2,NH3
2025-07-30 16:00:00+05:30,0.348,2.15,0.0134,38.8,42.5,78.0,3.13,30.1,134.0,0.9,,,
2025-07-30 17:00:00+05:30,0.327,1.4,0.0103,37.4,29.7,79.0,2.97,29.9,155.0,0.533,,,
2025-07-30 18:00:00+05:30,0.333,1.93,0.0111,38.1,22.7,76.0,2.93,30.5,196.0,0.633,,,
2025-07-30 19:00:00+05:30,0.303,2.03,0.0109,32.1,28.0,87.3,1.48,28.4,232.0,0.4,,,
2025-07-30 20:00:00+05:30,0.25,2.25,0.0103,28.4,21.0,90.3,1.98,28.1,252.0,0.275,,,
2025-07-30 21:00:00+05:30,0.278,2.98,0.0096,23.7,18.3,92.0,1.78,28.1,239.0,0.3,,,
2025-07-30 22:00:00+05:30,0.318,1.63,0.0112,19.6,17.5,92.0,1.7,28.2,231.0,0.4,,,
2025-07-30 23:00:00+05:30,0.393,2.33,0.0129,17.4,18.0,92.0,2.35,28.3,236.0,0.35,,,
2025-07-31 00:00:00+05:30,0.467,2.13,0.0143,14.8,33.0,92.0,1.9,28.3,184.0,0.367,,,
2025-07-31 01:00:00+05:30,0.555,1.85,0.0137,11.9,29.0,92.0,1.5,28.2,187.0,0.5,,,
2025-07-31 02:00:00+05:30,0.625,3.88,0.0179,11.5,32.8,92.0,2.05,28.1,221.0,0.5,,,
2025-07-31 03:00:00+05:30,0.56,2.6,0.0188,12.1,38.3,92.0,3.1,28.0,208.0,0.6,,,
2025-07-31 04:00:00+05:30,0.56,2.58,0.0164,12.7,28.5,92.0,1.58,28.0,209.0,0.475,,,
2025-07-31 05:00:00+05:30,0.548,3.88,0.0166,12.7,22.8,92.0,0.825,28.0,209.0,0.475,,,
2025-07-31 06:00:00+05:30,0.548,3.2,0.0166,12.7,19.0,92.0,1.43,28.1,251.0,0.325,,,
2025-07-31 07:00:00+05:30,0.518,4.2,0.0163,14.2,20.5,92.0,0.7,28.1,248.0,0.475,,,
2025-07-31 08:00:00+05:30,0.44,2.23,0.0123,18.6,25.8,92.0,0.875,27.9,266.0,0.375,,,
2025-07-31 09:00:00+05:30,0.398,2.03,0.0106,18.9,25.0,92.0,0.4,27.8,258.0,0.375,,,
2025-07-31 10:00:00+05:30,0.34,2.53,0.00985,16.5,15.5,92.0,,27.8,244.0,0.325,,,
2025-07-31 11:00:00+05:30,0.323,3.23,0.0103,18.3,12.5,92.3,,27.8,228.0,0.3,,,
2025-07-31 12:00:00+05:30,0.32,1.9,0.00873,18.2,10.5,93.0,,27.6,198.0,0.375,,,
2025-07-31 13:00:00+05:30,0.31,1.68,0.00858,20.5,15.0,93.0,,27.5,158.0,0.425,,,
2025-07-31 14:00:00+05:30,0.323,2.4,0.0095,20.8,6.0,93.0,,27.5,180.0,0.3,,,
2025-07-31 15:00:00+05:30,0.33,1.73,0.00945,18.5,5.75,93.0,,27.8,254.0,0.3,,,
2025-07-31 16:00:00+05:30,0.34,2.07,0.00817,21.4,6.0,92.0,,28.3,237.0,0.3,,,
2025-07-31 17:00:00+05:30,0.34,1.98,0.00873,21.0,7.5,92.0,,28.5,284.0,0.3,,,
2025-07-31 18:00:00+05:30,0.34,1.35,0.00853,19.5,6.25,92.8,2.58,28.1,293.0,0.3,,,
2025-07-31 19:00:00+05:30,0.383,2.5,0.0108,18.2,6.5,93.0,3.25,28.1,257.0,0.325,,,
2025-07-31 20:00:00+05:30,0.4,2.03,0.00925,16.9,16.8,93.0,3.18,27.8,240.0,0.225,,,
2025-07-31 21:00:00+05:30,0.415,3.9,0.0103,13.1,22.5,93.0,4.05,27.8,301.0,0.2,,,
2025-07-31 22:00:00+05:30,0.423,2.83,0.00973,12.4,23.8,93.0,2.43,27.8,214.0,0.3,,,
2025-07-31 23:00:00+05:30,0.468,2.78,0.0116,12.9,26.0,93.0,2.55,27.9,218.0,0.525,,,
2025-08-01 00:00:00+05:30,0.53,3.9,0.0142,12.2,26.0,93.0,1.9,27.9,211.0,0.5,,,
2025-08-01 01:00:00+05:30,0.975,14.1,0.0327,10.5,46.5,93.0,2.75,27.9,308.0,0.3,,,
2025-08-01 02:00:00+05:30,0.653,6.15,0.0188,20.3,48.0,93.0,2.5,27.6,246.0,0.375,,,
2025-08-01 03:00:00+05:30,0.27,2.1,0.009,21.2,23.0,93.0,2.1,27.4,230.0,0.55,,,
2025-08-01 04:00:00+05:30,0.273,1.33,0.0078,25.2,18.3,93.0,1.58,27.2,236.0,0.55,,,
2025-08-01 05:00:00+05:30,0.26,2.28,0.00913,26.9,13.8,93.0,1.48,27.2,220.0,0.475,,,
2025-08-01 06:00:00+05:30,0.253,0.7,0.00833,24.3,16.0,93.0,1.45,27.3,280.0,0.25,,,
2025-08-01 07:00:00+05:30,0.3,2.45,0.0115,19.3,16.5,93.0,1.1,27.5,282.0,0.25,,,
2025-08-01 08:00:00+05:30,0.335,4.18,0.0146,16.9,26.0,93.0,0.55,27.9,305.0,0.425,,,
2025-08-01 09:00:00+05:30,0.36,2.55,0.0125,17.1,54.0,92.8,0.35,28.0,304.0,0.425,,,
2025-08-01 10:00:00+05:30,0.345,2.7,0.011,20.9,65.8,90.5,0.475,28.5,297.0,0.35,,,
2025-08-01 11:00:00+05:30,0.325,3.6,0.0104,24.5,62.5,87.0,0.475,29.0,267.0,0.3,,,
2025-08-01 12:00:00+05:30,0.31,1.77,0.00897,28.2,55.0,82.7,0.567,29.9,269.0,0.333,,,
2025-08-01 13:00:00+05:30,0.313,1.93,0.00963,29.4,55.0,72.3,0.55,32.0,262.0,0.367,,,
2025-08-01 14:00:00+05:30,0.31,1.7,0.0099,35.6,56.0,68.5,1.15,32.9,272.0,0.4,,,
2025-08-01 22:00:00+05:30,0.33,0.8,0.0075,29.9,59.0,82.0,,28.6,266.0,0.3,,,
2025-08-01 23:00:00+05:30,0.348,1.05,0.0095,24.7,60.0,84.0,0.3,28.4,279.0,0.3,,,
2025-08-02 00:00:00+05:30,0.36,1.6,0.0106,15.7,63.0,86.7,,28.1,277.0,0.267,,,
2025-08-02 01:00:00+05:30,0.325,2.4,0.0077,18.2,59.0,86.0,,28.2,287.0,0.25,,,
2025-08-02 02:00:00+05:30,0.32,2.53,0.00968,15.9,58.5,86.3,,28.2,295.0,0.225,,,
2025-08-02 03:00:00+05:30,0.31,3.8,0.0128,16.1,57.8,87.0,,28.1,286.0,0.25,,,
2025-08-02 04:00:00+05:30,0.328,4.23,0.0128,14.2,58.5,88.5,,27.8,260.0,0.3,,,
2025-08-02 05:00:00+05:30,0.338,2.5,0.0107,16.6,53.0,87.5,,27.9,250.0,0.325,,,
2025-08-02 06:00:00+05:30,0.355,3.38,0.0153,15.5,52.8,87.0,,27.9,243.0,0.3,,,
2025-08-02 07:00:00+05:30,0.41,3.75,0.0159,13.1,62.5,86.8,,28.1,227.0,0.325,,,
2025-08-02 08:00:00+05:30,0.4,4.28,0.0135,17.5,69.5,84.0,,28.8,287.0,0.325,,,
2025-08-02 09:00:00+05:30,0.378,2.98,0.0116,19.3,79.8,80.0,,29.7,284.0,0.3,,,
2025-08-02 10:00:00+05:30,0.35,2.2,0.0122,21.9,88.3,76.8,,30.2,279.0,0.35,,,
2025-08-02 11:00:00+05:30,0.318,3.38,0.0127,23.6,87.5,77.3,,30.2,268.0,0.325,,,
2025-08-02 12:00:00+05:30,0.293,1.35,0.00855,27.2,79.8,74.0,3.25,30.9,245.0,0.4,,,
2025-08-02 13:00:00+05:30,0.285,2.68,0.0107,28.8,70.0,70.0,3.83,31.9,235.0,0.525,,,
2025-08-02 14:00:00+05:30,,,,31.7,73.3,69.5,,32.1,240.0,0.525,,,
2025-08-02 15:00:00+05:30,0.283,3.03,0.0114,31.3,82.8,72.0,2.9,31.5,236.0,0.525,,,
2025-08-02 16:00:00+05:30,0.318,2.6,0.009,32.4,82.3,73.5,3.0,31.3,244.0,0.425,,,
2025-08-02 17:00:00+05:30,0.315,2.73,0.00973,32.6,85.3,73.5,3.8,31.2,265.0,0.4,,,
2025-08-02 18:00:00+05:30,0.343,3.6,0.0132,30.9,94.3,75.0,4.13,30.9,283.0,0.325,,,
2025-08-02 19:00:00+05:30,0.343,2.53,0.0102,34.9,88.0,79.3,3.28,29.5,267.0,0.45,,,
2025-08-02 20:00:00+05:30,0.39,2.1,0.0101,30.5,49.0,84.0,1.65,28.9,242.0,0.375,,,
2025-08-02 21:00:00+05:30,0.388,1.9,0.00835,33.6,44.8,92.8,2.28,27.7,218.0,0.325,,,
2025-08-02 22:00:00+05:30,0.393,1.33,0.009,28.1,33.5,92.5,2.9,27.9,288.0,0.3,,,
2025-08-02 23:00:00+05:30,0.405,1.85,0.0121,19.8,38.0,93.0,2.15,28.0,283.0,0.3,,,
2025-08-03 00:00:00+05:30,0.413,1.6,0.011,20.1,38.0,93.0,1.73,28.0,276.0,0.3,,,
2025-08-03 01:00:00+05:30,0.33,1.9,0.0081,34.3,36.5,93.0,0.4,27.5,137.0,0.4,,,
2025-08-03 02:00:00+05:30,0.32,1.65,0.00945,35.4,31.8,93.0,0.3,27.4,130.0,0.95,,,
2025-08-03 03:00:00+05:30,0.31,2.1,0.0089,30.5,24.5,93.0,0.3,27.5,229.0,0.4,,,
2025-08-03 04:00:00+05:30,0.318,2.03,0.0117,23.5,34.8,93.0,0.2,27.7,208.0,0.4,,,
2025-08-03 05:00:00+05:30,0.328,2.48,0.014,19.3,42.3,93.0,0.833,27.8,258.0,0.3,,,
2025-08-03 06:00:00+05:30,0.363,2.43,0.0153,18.1,39.8,93.0,0.3,27.9,280.0,0.3,,,
2025-08-03 07:00:00+05:30,0.418,1.83,0.0136,17.2,43.5,93.0,,27.9,293.0,0.3,,,
2025-08-03 08:00:00+05:30,0.413,2.5,0.0127,17.9,60.3,92.5,0.0,28.0,272.0,0.3,,,
2025-08-03 09:00:00+05:30,0.393,2.57,0.0112,20.2,75.8,89.8,0.05,28.4,250.0,0.4,,,
2025-08-03 10:00:00+05:30,0.355,4.05,0.0127,21.8,94.8,87.3,0.533,28.8,264.0,0.3,,,
2025-08-03 11:00:00+05:30,0.335,1.85,0.00945,26.3,97.0,80.8,0.925,30.0,251.0,0.45,,,
2025-08-03 12:00:00+05:30,0.335,8.15,0.0161,30.2,94.0,72.3,0.575,31.5,226.0,0.5,,,
2025-08-03 13:00:00+05:30,0.343,2.08,0.01,34.4,119.0,66.8,1.15,32.9,205.0,0.55,,,
2025-08-03 14:00:00+05:30,0.328,1.38,0.00865,37.3,141.0,63.3,0.425,33.9,211.0,0.575,,,
2025-08-03 15:00:00+05:30,0.325,1.85,0.00928,40.5,149.0,66.3,0.4,33.1,216.0,0.525,,,
2025-08-03 16:00:00+05:30,0.32,1.65,0.00885,39.3,148.0,69.5,,32.3,196.0,0.475,,,
2025-08-03 17:00:00+05:30,0.325,2.13,0.0088,38.5,139.0,71.8,,31.6,259.0,0.375,,,
2025-08-03 18:00:00+05:30,0.335,2.13,0.00965,35.3,133.0,75.3,,30.9,280.0,0.3,,,
2025-08-03 19:00:00+05:30,0.35,1.3,0.01,32.3,135.0,76.8,,30.7,282.0,0.3,,,
2025-08-03 20:00:00+05:30,0.365,1.7,0.0102,28.0,129.0,80.0,,30.2,302.0,0.275,,,
2025-08-03 21:00:00+05:30,0.37,1.55,0.0097,24.3,126.0,82.0,0.4,29.9,314.0,0.3,,,
2025-08-03 22:00:00+05:30,0.433,2.63,0.0115,20.1,121.0,83.0,0.25,29.8,290.0,0.35,,,
2025-08-03 23:00:00+05:30,0.495,3.28,0.0133,18.1,120.0,83.8,0.65,29.7,252.0,0.425,,,
2025-08-04 00:00:00+05:30,0.527,2.23,0.0148,17.0,114.0,84.0,0.233,29.7,321.0,0.3,,,
2025-08-04 01:00:00+05:30,0.46,1.95,0.0127,20.4,118.0,83.5,7.65,29.6,316.0,0.3,,,
2025-08-04 02:00:00+05:30,0.458,2.65,0.0135,18.1,120.0,82.8,7.43,29.5,311.0,0.375,,,
2025-08-04 03:00:00+05:30,0.37,1.8,0.0119,21.1,120.0,81.8,9.4,29.4,297.0,0.4,,,
2025-08-04 04:00:00+05:30,0.358,2.1,0.0123,23.6,101.0,81.0,8.33,29.2,295.0,0.45,,,
2025-08-04 05:00:00+05:30,0.328,1.9,0.0114,23.9,91.0,80.5,8.03,29.0,284.0,0.3,,,
2025-08-04 06:00:00+05:30,0.32,2.28,0.0118,22.7,82.3,81.5,7.83,28.8,302.0,0.3,,,
2025-08-04 07:00:00+05:30,0.315,2.55,0.0116,20.0,73.8,82.8,7.93,28.6,287.0,0.3,,,
2025-08-04 08:00:00+05:30,0.333,3.85,0.0126,19.1,75.0,82.3,8.25,28.9,306.0,0.325,,,
2025-08-04 09:00:00+05:30,0.368,2.55,0.0126,19.3,80.3,80.3,7.55,29.3,302.0,0.35,,,
2025-08-04 10:00:00+05:30,0.345,3.03,0.0141,21.2,78.8,77.3,8.1,29.7,286.0,0.3,,,
2025-08-04 11:00:00+05:30,0.315,2.05,0.0119,29.2,82.8,73.3,8.15,30.5,268.0,0.45,,,
2025-08-04 12:00:00+05:30,0.313,1.0,0.00863,33.3,88.0,68.5,8.0,32.0,220.0,0.425,,,
2025-08-04 13:00:00+05:30,0.315,1.67,0.0095,36.8,89.8,63.8,7.65,33.3,221.0,0.55,,,
2025-08-04 14:00:00+05:30,0.3,2.1,0.00975,37.5,95.0,65.5,7.15,33.2,226.0,0.5,,,
2025-08-04 15:00:00+05:30,0.3,1.75,0.00983,37.5,94.8,67.3,8.05,32.7,214.0,0.425,,,
2025-08-04 16:00:00+05:30,0.3,2.23,0.0094,36.6,95.3,71.3,6.75,31.9,229.0,0.375,,,
2025-08-04 17:00:00+05:30,0.31,1.0,0.0096,38.1,96.8,73.5,6.7,31.4,220.0,0.375,,,
2025-08-04 18:00:00+05:30,0.32,1.38,0.0082,36.0,94.0,76.3,6.28,30.8,227.0,0.3,,,
2025-08-04 19:00:00+05:30,0.39,1.73,0.0086,33.7,102.0,78.3,7.18,30.2,201.0,0.4,,,
2025-08-04 20:00:00+05:30,0.335,1.5,0.0105,31.5,80.0,80.8,6.7,29.2,269.0,0.375,,,
2025-08-04 21:00:00+05:30,0.42,1.75,0.0141,27.4,61.8,83.0,6.93,29.0,290.0,0.425,,,
2025-08-04 22:00:00+05:30,0.58,2.83,0.0177,18.8,80.3,84.3,7.55,29.0,278.0,0.3,,,
2025-08-04 23:00:00+05:30,0.573,3.23,0.0178,16.9,85.3,85.3,7.9,28.9,287.0,0.3,,,
2025-08-05 00:00:00+05:30,0.57,2.1,0.0177,15.6,89.0,84.3,7.9,29.0,295.0,0.367,,,
2025-08-05 01:00:00+05:30,0.43,2.4,0.0123,21.8,91.0,81.5,8.0,29.1,299.0,0.4,,,
2025-08-05 02:00:00+05:30,0.39,2.08,0.0113,20.0,85.5,82.0,7.48,29.1,288.0,0.3,,,
2025-08-05 03:00:00+05:30,0.33,1.5,0.012,20.7,79.3,82.0,7.6,28.9,278.0,0.3,,,
2025-08-05 04:00:00+05:30,0.345,1.23,0.0109,21.6,73.8,83.0,7.45,28.7,274.0,0.3,,,
2025-08-05 05:00:00+05:30,0.33,3.07,0.0117,21.7,72.8,82.3,8.48,28.6,282.0,0.3,,,
2025-08-05 06:00:00+05:30,0.313,2.08,0.0116,22.0,72.0,83.3,7.45,28.4,284.0,0.3,,,
2025-08-05 07:00:00+05:30,0.318,2.2,0.0115,21.3,71.0,83.0,7.2,28.3,287.0,0.275,,,
2025-08-05 08:00:00+05:30,0.335,2.78,0.0115,21.1,68.8,81.8,8.18,28.7,298.0,0.35,,,
2025-08-05 09:00:00+05:30,0.338,2.45,0.011,24.7,73.8,78.5,7.98,29.4,286.0,0.375,,,
2025-08-05 10:00:00+05:30,0.34,3.4,0.015,25.6,82.8,75.8,7.48,29.9,280.0,0.375,,,
2025-08-05 11:00:00+05:30,0.313,4.15,0.017,24.0,83.5,75.8,8.1,29.9,284.0,0.35,,,
2025-08-05 12:00:00+05:30,0.315,3.13,0.0148,26.9,77.8,74.3,8.1,30.6,274.0,0.35,,,
2025-08-05 13:00:00+05:30,0.325,3.23,0.0136,29.3,75.8,70.8,7.7,31.9,252.0,0.375,,,
2025-08-05 14:00:00+05:30,0.325,1.7,0.0101,34.4,81.0,68.0,7.9,32.5,193.0,0.4,,,
2025-08-05 16:00:00+05:30,0.33,1.2,0.0086,39.2,87.0,71.0,7.2,31.4,203.0,0.4,,,
2025-08-05 17:00:00+05:30,0.33,2.15,0.0096,37.3,81.0,71.8,7.13,31.7,189.0,0.35,,,
2025-08-05 18:00:00+05:30,0.36,1.4,0.0101,33.1,77.0,74.5,8.5,31.2,192.0,0.3,,,
2025-08-05 19:00:00+05:30,0.368,1.48,0.00913,33.5,76.5,76.8,8.58,30.6,243.0,0.325,,,
2025-08-05 20:00:00+05:30,0.423,1.58,0.013,33.0,79.5,77.8,8.1,29.4,280.0,0.4,,,
2025-08-05 21:00:00+05:30,0.515,1.3,0.016,28.4,85.3,81.3,8.38,28.6,257.0,0.3,,,
2025-08-05 22:00:00+05:30,0.68,3.08,0.0193,19.8,94.3,83.5,8.65,28.4,283.0,0.325,,,
2025-08-05 23:00:00+05:30,0.435,1.75,0.0111,36.7,83.5,80.5,8.8,28.3,241.0,0.35,,,
2025-08-06 00:00:00+05:30,0.347,1.23,0.00997,34.2,57.0,83.7,8.3,28.1,250.0,0.3,,,
2025-08-06 01:00:00+05:30,0.355,2.3,0.0108,29.6,42.0,86.0,6.75,27.8,277.0,0.25,,,
2025-08-06 02:00:00+05:30,0.337,3.2,0.0118,,45.0,85.3,6.47,28.1,274.0,0.3,,,
2025-08-06 03:00:00+05:30,0.38,4.2,0.0205,20.3,41.3,85.5,8.7,27.8,233.0,0.3,,,
2025-08-06 04:00:00+05:30,0.455,3.95,0.0235,15.2,68.3,86.0,8.35,27.9,268.0,0.3,,,
2025-08-06 05:00:00+05:30,0.53,3.53,0.0188,15.3,105.0,86.0,8.35,27.9,275.0,0.275,,,
2025-08-06 06:00:00+05:30,0.458,2.65,0.0155,15.1,82.3,86.0,7.58,28.0,278.0,0.225,,,
2025-08-06 07:00:00+05:30,0.418,2.85,0.0136,16.8,71.8,84.3,7.65,28.1,297.0,0.3,,,
2025-08-06 08:00:00+05:30,0.348,2.88,0.0125,19.9,65.0,82.3,7.3,28.3,289.0,0.325,,,
2025-08-06 09:00:00+05:30,0.345,1.73,0.0114,25.2,65.8,78.5,7.08,29.0,296.0,0.4,,,
2025-08-06 10:00:00+05:30,0.347,2.57,0.0132,28.3,68.0,74.7,7.7,30.0,274.0,0.333,,,
2025-08-06 11:00:00+05:30,0.333,2.8,0.0132,30.9,80.5,68.3,6.65,31.9,226.0,0.425,,,
2025-08-06 12:00:00+05:30,0.313,2.18,0.00978,36.9,88.3,61.8,7.05,33.5,206.0,0.575,,,
2025-08-06 13:00:00+05:30,0.31,1.8,0.00955,39.8,99.5,61.0,7.05,33.8,177.0,0.5,,,
2025-08-06 14:00:00+05:30,0.318,1.15,0.00915,41.0,104.0,61.5,7.88,33.9,231.0,0.45,,,
2025-08-06 15:00:00+05:30,0.32,2.28,0.00953,42.3,108.0,63.8,6.6,33.2,191.0,0.475,,,
2025-08-06 16:00:00+05:30,0.32,2.35,0.00915,42.2,117.0,66.8,7.5,32.3,207.0,0.5,,,
2025-08-06 17:00:00+05:30,0.31,0.767,0.0089,41.4,115.0,68.0,7.7,32.2,251.0,0.325,,,
2025-08-06 18:00:00+05:30,0.315,3.08,0.0102,41.5,107.0,70.5,6.98,31.7,233.0,0.325,,,
2025-08-06 19:00:00+05:30,0.328,1.2,0.00995,40.7,98.3,74.8,6.5,30.7,246.0,0.325,,,
2025-08-06 20:00:00+05:30,0.338,2.4,0.0119,35.2,73.5,79.5,7.15,29.6,273.0,0.325,,,
2025-08-06 21:00:00+05:30,0.398,1.4,0.011,28.1,61.8,83.8,7.2,28.8,270.0,0.35,,,
2025-08-06 22:00:00+05:30,0.438,2.23,0.0122,22.0,77.0,85.5,6.25,28.6,263.0,0.35,,,
2025-08-06 23:00:00+05:30,0.435,3.33,0.0131,18.3,98.0,87.0,5.0,28.6,292.0,0.3,,,
2025-08-07 00:00:00+05:30,0.523,2.57,0.0165,16.2,71.0,84.7,4.5,28.9,304.0,0.3,,,
2025-08-07 01:00:00+05:30,0.54,2.35,0.0144,17.4,79.5,85.0,5.05,28.7,283.0,0.3,,,
2025-08-07 02:00:00+05:30,0.53,2.27,0.0154,15.1,77.0,85.5,3.98,28.6,304.0,0.225,,,
2025-08-07 03:00:00+05:30,0.47,4.0,0.0163,13.1,72.0,87.0,6.4,28.3,305.0,0.25,,,
2025-08-07 04:00:00+05:30,0.46,3.73,0.0163,13.6,64.3,85.5,4.48,28.2,300.0,0.2,,,
2025-08-07 05:00:00+05:30,0.42,2.98,0.0151,13.1,59.5,85.5,3.48,28.0,301.0,0.2,,,
2025-08-07 06:00:00+05:30,0.4,3.5,0.0143,14.2,60.8,86.3,2.68,27.6,291.0,0.2,,,
2025-08-07 07:00:00+05:30,0.385,3.15,0.0135,15.1,59.8,86.0,2.58,27.9,292.0,0.225,,,
2025-08-07 08:00:00+05:30,0.388,2.9,0.0123,19.0,63.3,80.5,3.28,28.8,283.0,0.325,,,
2025-08-07 09:00:00+05:30,0.368,2.78,0.0106,29.5,77.3,74.3,3.1,30.0,245.0,0.4,,,
2025-08-07 10:00:00+05:30,0.36,1.65,0.0099,37.0,83.0,67.8,2.83,31.6,214.0,0.525,,,
2025-08-07 11:00:00+05:30,0.353,2.28,0.01,39.4,87.8,65.0,2.23,32.6,196.0,0.525,,,
2025-08-07 12:00:00+05:30,0.34,2.5,0.00985,40.4,82.8,62.5,2.0,33.3,213.0,0.55,,,
2025-08-07 13:00:00+05:30,0.35,0.925,0.00868,41.6,81.8,60.5,1.85,34.0,238.0,0.5,,,
2025-08-07 14:00:00+05:30,0.33,1.98,0.00943,42.7,90.8,59.8,2.5,34.2,249.0,0.575,,,
2025-08-07 15:00:00+05:30,0.323,2.1,0.00995,42.6,93.3,63.5,1.3,33.0,218.0,0.525,,,
2025-08-07 16:00:00+05:30,0.32,1.0,0.00843,43.9,96.3,64.0,1.23,32.7,229.0,0.55,,,
2025-08-07 17:00:00+05:30,0.3,2.03,0.0091,43.6,109.0,64.7,1.3,32.4,215.0,0.533,,,
2025-08-07 18:00:00+05:30,0.295,1.6,0.00975,42.7,116.0,67.0,2.15,32.0,236.0,0.45,,,
2025-08-07 19:00:00+05:30,0.315,2.18,0.0109,38.2,99.5,70.8,2.85,31.5,254.0,0.325,,,
2025-08-07 20:00:00+05:30,0.35,3.23,0.0132,27.8,95.5,76.5,1.85,30.3,294.0,0.3,,,
2025-08-07 21:00:00+05:30,0.428,3.08,0.0139,21.6,90.0,79.8,3.1,29.6,315.0,0.3,,,
2025-08-07 22:00:00+05:30,0.408,2.0,0.0141,20.0,97.3,79.5,2.78,29.6,296.0,0.55,,,
2025-08-07 23:00:00+05:30,0.413,2.8,0.0135,17.9,101.0,82.5,2.88,29.2,253.0,0.4,,,
2025-08-08 00:00:00+05:30,0.437,2.53,0.0145,17.7,99.0,82.0,3.13,29.2,276.0,0.367,,,
2025-08-08 01:00:00+05:30,0.475,2.3,0.0127,19.5,98.0,81.0,4.0,29.1,293.0,0.3,,,
2025-08-08 02:00:00+05:30,0.423,1.88,0.0118,19.8,88.3,81.5,4.08,28.9,255.0,0.3,,,
2025-08-08 03:00:00+05:30,0.37,2.7,0.0136,18.0,81.5,83.5,4.5,28.4,293.0,0.3,,,
2025-08-08 04:00:00+05:30,0.395,2.55,0.0149,16.8,77.5,83.8,5.2,28.2,290.0,0.3,,,
2025-08-08 05:00:00+05:30,0.383,2.4,0.014,20.1,79.5,82.0,4.75,28.3,287.0,0.3,,,
2025-08-08 06:00:00+05:30,0.365,2.13,0.0131,20.3,79.0,82.8,5.35,28.1,303.0,0.275,,,
2025-08-08 07:00:00+05:30,0.365,2.58,0.0134,20.3,74.0,83.0,5.38,28.1,291.0,0.275,,,
2025-08-08 08:00:00+05:30,0.378,4.03,0.0159,19.6,81.0,79.3,5.33,28.8,288.0,0.325,,,
2025-08-08 09:00:00+05:30,0.373,2.83,0.014,26.5,92.0,74.0,5.98,29.8,272.0,0.375,,,
2025-08-08 10:00:00+05:30,0.375,2.98,0.0118,32.4,88.5,69.8,5.53,30.9,258.0,0.35,,,
2025-08-08 11:00:00+05:30,0.34,1.5,0.00967,38.3,89.0,65.0,4.4,32.1,214.0,0.467,,,
2025-08-08 12:00:00+05:30,0.343,1.58,0.00943,39.3,93.3,63.0,4.43,32.9,203.0,0.45,,,
2025-08-08 13:00:00+05:30,0.33,2.63,0.0101,41.8,97.3,56.0,5.58,34.8,231.0,0.625,,,
2025-08-08 14:00:00+05:30,0.328,1.67,0.00865,42.7,111.0,54.3,4.95,35.2,246.0,0.625,,,
2025-08-08 15:00:00+05:30,0.325,1.95,0.0093,42.8,122.0,56.5,5.13,34.3,237.0,0.575,,,
2025-08-08 16:00:00+05:30,0.313,1.95,0.00813,46.8,120.0,59.3,4.45,33.6,193.0,0.625,,,
2025-08-08 17:00:00+05:30,0.305,1.38,0.0082,42.0,125.0,60.0,4.18,33.5,208.0,0.4,,,
2025-08-08 18:00:00+05:30,0.308,2.55,0.00885,41.2,121.0,62.3,4.1,32.9,208.0,0.375,,,
2025-08-08 19:00:00+05:30,0.325,1.43,0.00945,44.1,121.0,66.5,4.88,32.2,178.0,0.4,,,
2025-08-08 20:00:00+05:30,0.43,2.73,0.0131,34.6,116.0,73.8,5.9,31.0,199.0,0.325,,,
2025-08-08 21:00:00+05:30,0.363,1.05,0.00928,47.2,99.8,73.5,6.3,29.6,261.0,0.525,,,
2025-08-08 22:00:00+05:30,0.343,1.4,0.00985,39.0,60.0,76.3,6.23,29.5,242.0,0.525,,,
2025-08-08 23:00:00+05:30,0.378,1.25,0.0119,28.2,81.5,81.0,6.63,29.2,193.0,0.55,,,
2025-08-09 00:00:00+05:30,0.397,2.33,0.0126,22.3,92.0,82.0,5.9,29.2,216.0,0.6,,,
2025-08-09 01:00:00+05:30,0.46,2.2,0.0133,21.1,77.5,90.5,6.55,28.1,210.0,0.7,,,
2025-08-09 02:00:00+05:30,0.448,2.3,0.0154,18.1,71.8,93.0,7.08,27.8,216.0,0.825,,,
2025-08-09 03:00:00+05:30,0.44,2.6,0.0143,21.2,55.3,92.0,6.6,28.0,281.0,0.35,,,
2025-08-09 04:00:00+05:30,0.478,3.68,0.0184,14.8,60.0,89.0,6.33,28.5,314.0,0.3,,,
2025-08-09 07:00:00+05:30,0.365,2.05,0.0118,23.2,56.3,84.0,5.78,28.5,276.0,0.325,,,
2025-08-09 08:00:00+05:30,0.385,2.85,0.013,22.0,62.5,84.5,6.3,28.3,223.0,0.8,,,
2025-08-09 09:00:00+05:30,0.435,1.3,0.0115,27.3,49.5,92.5,5.55,27.5,164.0,1.45,,,
2025-08-09 10:00:00+05:30,0.405,1.6,0.0117,25.5,40.0,93.3,5.63,27.3,176.0,0.825,,,
2025-08-09 11:00:00+05:30,0.433,2.93,0.0133,21.1,45.5,93.0,5.3,27.3,167.0,1.1,,,
2025-08-09 12:00:00+05:30,0.485,2.85,0.0134,20.5,45.0,93.3,5.03,27.8,199.0,1.13,,,
2025-08-09 13:00:00+05:30,0.433,1.65,0.0106,25.2,47.0,91.5,4.45,28.5,213.0,0.35,,,
2025-08-09 14:00:00+05:30,0.383,1.6,0.0108,31.1,46.5,89.0,4.08,28.8,242.0,0.375,,,
2025-08-09 15:00:00+05:30,0.378,1.13,0.00958,31.4,53.8,89.0,3.3,28.7,227.0,0.4,,,
