Local Time,CO,NO,NO2,NOX,O3,PM25,RELATIVEHUMIDITY,TEMPERATURE,WIND_DIRECTION,WIND_SPEED,PM10,SO2,NH3
2025-05-12 11:00:00+05:30,0.813,5.3,31.7,0.0212,97.1,56.0,38.0,34.8,88.5,2.68,,,
2025-05-12 12:00:00+05:30,0.8,4.68,21.4,0.0152,118.0,45.0,36.3,35.6,74.0,2.63,,,
2025-05-12 13:00:00+05:30,0.735,5.4,12.7,0.0112,120.0,44.0,34.8,36.3,84.8,3.03,,,
2025-05-12 14:00:00+05:30,0.607,3.07,9.6,0.0076,111.0,48.0,34.0,36.6,109.0,3.23,,,
2025-05-12 15:00:00+05:30,0.65,2.37,8.43,0.0064,125.0,34.0,34.0,36.8,110.0,2.97,,,
2025-05-12 16:00:00+05:30,0.785,3.7,10.2,0.00843,132.0,33.0,34.5,36.5,107.0,2.93,,,
2025-05-12 17:00:00+05:30,0.773,3.67,9.9,0.00823,125.0,41.0,35.0,36.2,93.3,2.73,,,
2025-05-12 18:00:00+05:30,0.77,3.67,12.9,0.0099,118.0,47.0,37.0,35.5,83.0,1.9,,,
2025-05-12 19:00:00+05:30,0.993,3.33,31.3,0.0194,69.7,42.0,45.7,33.0,124.0,0.933,,,
2025-05-12 20:00:00+05:30,1.04,3.85,41.5,0.0252,42.2,48.0,55.3,30.3,63.8,0.8,,,
2025-05-12 21:00:00+05:30,1.16,6.15,52.4,0.0329,19.0,47.0,61.0,28.7,45.0,0.85,,,
2025-05-12 22:00:00+05:30,1.32,6.9,56.3,0.0356,25.1,48.0,55.8,29.1,67.3,1.5,,,
2025-05-12 23:00:00+05:30,0.783,3.95,20.9,0.0143,54.9,61.0,47.3,29.9,78.8,1.13,,,
2025-05-13 00:00:00+05:30,0.727,4.7,36.4,0.0232,38.7,28.0,46.7,29.6,71.3,2.47,,,
2025-05-13 01:00:00+05:30,0.705,4.85,45.5,0.0281,34.5,30.0,49.5,29.0,219.0,0.95,,,
2025-05-13 02:00:00+05:30,0.77,7.2,54.6,0.0349,35.3,31.0,53.0,28.3,126.0,1.15,,,
2025-05-13 03:00:00+05:30,0.62,5.4,29.2,0.0199,42.7,29.0,49.3,28.8,74.7,1.57,,,
2025-05-13 04:00:00+05:30,0.615,4.88,18.9,0.0141,61.2,29.0,45.3,29.7,69.8,1.98,,,
2025-05-13 05:00:00+05:30,0.617,6.3,13.0,0.0121,62.4,22.0,47.3,29.4,66.7,1.8,,,
2025-05-13 06:00:00+05:30,0.54,3.73,12.5,0.00968,57.8,14.0,49.5,29.1,74.8,1.8,,,
2025-05-13 07:00:00+05:30,0.608,3.98,17.7,0.0126,49.4,23.0,51.0,29.0,81.0,1.68,,,
2025-05-13 08:00:00+05:30,0.615,5.83,26.4,0.0188,42.7,23.0,46.3,31.1,110.0,1.53,,,
2025-05-13 09:00:00+05:30,0.687,6.13,28.2,0.02,57.7,20.0,41.0,33.1,108.0,2.2,,,
2025-05-13 10:00:00+05:30,0.79,5.9,25.5,0.0183,74.6,25.0,39.0,34.3,112.0,2.67,,,
2025-05-13 11:00:00+05:30,0.71,3.75,17.9,0.0126,86.8,45.0,39.0,34.7,104.0,3.45,,,
2025-05-13 12:00:00+05:30,0.72,4.3,14.9,0.0114,94.6,45.0,37.0,36.3,121.0,3.2,,,
2025-05-13 13:00:00+05:30,0.693,5.43,11.9,0.0107,97.6,42.0,36.0,37.1,116.0,3.1,,,
2025-05-13 14:00:00+05:30,0.56,3.6,7.7,0.007,94.1,33.0,34.5,37.8,98.3,3.15,,,
2025-05-13 15:00:00+05:30,0.638,4.05,8.98,0.00805,95.7,36.0,34.0,37.9,98.0,3.13,,,
2025-05-13 16:00:00+05:30,0.6,3.8,9.88,0.0083,87.9,40.3,34.0,37.0,112.0,3.15,,,
2025-05-13 17:00:00+05:30,0.698,4.6,20.3,0.0145,55.0,39.8,63.5,28.8,123.0,2.5,,,
2025-05-13 18:00:00+05:30,0.798,4.85,33.3,0.0216,44.8,35.3,58.3,29.6,172.0,1.4,,,
2025-05-13 19:00:00+05:30,0.938,5.3,40.9,0.0261,37.2,33.3,58.0,29.2,138.0,1.8,,,
2025-05-13 20:00:00+05:30,0.985,4.43,47.9,0.029,33.3,34.0,57.0,29.1,120.0,1.35,,,
2025-05-13 21:00:00+05:30,0.95,6.45,43.6,0.0284,32.8,31.3,58.0,28.6,174.0,1.4,,,
2025-05-13 22:00:00+05:30,0.788,4.08,29.3,0.0189,42.5,24.5,52.8,28.9,148.0,1.0,,,
2025-05-13 23:00:00+05:30,0.765,3.83,25.1,0.0165,31.2,29.0,57.3,28.1,136.0,0.8,,,
2025-05-14 00:00:00+05:30,0.71,4.4,20.4,0.0144,33.3,29.0,59.0,27.3,95.7,1.1,,,
2025-05-14 01:00:00+05:30,0.92,2.65,35.6,0.0211,16.1,29.5,66.5,26.1,114.0,0.9,,,
2025-05-14 02:00:00+05:30,0.948,4.88,41.2,0.0259,27.7,32.0,62.3,26.8,88.8,1.35,,,
2025-05-14 03:00:00+05:30,0.87,3.1,30.3,0.0187,30.7,34.0,59.8,27.3,79.3,1.08,,,
2025-05-14 04:00:00+05:30,0.663,4.53,29.5,0.0194,28.3,30.3,64.8,26.7,132.0,1.13,,,
2025-05-14 05:00:00+05:30,0.82,6.5,40.2,0.0267,11.6,27.5,69.0,26.1,74.5,1.2,,,
2025-05-14 06:00:00+05:30,0.86,6.85,40.2,0.0269,4.95,26.3,74.3,25.6,127.0,1.08,,,
2025-05-14 07:00:00+05:30,0.888,13.4,31.7,0.0278,1.78,25.8,77.5,26.0,97.8,0.875,,,
2025-05-14 08:00:00+05:30,1.06,15.5,43.0,0.0354,10.5,37.3,58.8,29.7,99.3,1.1,,,
2025-05-14 09:00:00+05:30,0.948,6.83,33.5,0.0234,32.5,56.5,47.8,32.0,86.0,1.7,,,
2025-05-14 10:00:00+05:30,0.66,4.53,25.9,0.0175,52.7,54.0,42.0,34.0,76.8,2.0,,,
2025-05-14 11:00:00+05:30,0.685,5.15,24.4,0.0172,71.5,44.5,38.8,35.3,83.3,2.58,,,
2025-05-14 12:00:00+05:30,0.64,3.88,22.9,0.0153,86.0,53.8,37.5,35.9,79.3,2.95,,,
2025-05-14 13:00:00+05:30,0.588,4.55,17.9,0.0132,83.7,56.0,35.0,37.2,85.3,3.03,,,
2025-05-14 14:00:00+05:30,0.53,4.7,11.7,0.01,93.4,48.0,33.8,37.7,94.3,3.2,,,
2025-05-14 15:00:00+05:30,0.515,3.7,9.58,0.00813,88.4,48.5,32.5,38.3,118.0,2.93,,,
2025-05-14 16:00:00+05:30,0.54,3.33,6.3,0.00603,93.4,38.3,29.7,38.0,106.0,3.13,,,
2025-05-14 17:00:00+05:30,0.435,2.25,9.55,0.00695,96.6,33.0,29.0,38.1,101.0,2.8,,,
2025-05-14 18:00:00+05:30,0.59,3.8,18.0,0.0126,93.6,26.5,32.0,36.6,88.0,1.5,,,
2025-05-14 19:00:00+05:30,0.72,3.9,26.7,0.0174,54.9,30.3,41.5,33.5,80.5,0.7,,,
2025-05-14 20:00:00+05:30,0.718,4.88,40.3,0.0254,30.9,33.3,52.0,29.4,65.0,0.775,,,
2025-05-14 21:00:00+05:30,0.92,7.28,67.5,0.0418,9.58,33.5,55.8,28.0,54.5,0.775,,,
2025-05-14 22:00:00+05:30,1.33,8.88,77.7,0.0485,3.75,43.5,56.0,27.7,75.8,1.15,,,
2025-05-14 23:00:00+05:30,0.905,4.03,35.4,0.0221,49.4,85.5,37.0,32.1,80.8,2.95,,,
2025-05-15 00:00:00+05:30,0.613,3.8,25.6,0.0167,48.1,189.0,38.3,31.8,78.0,2.53,,,
2025-05-15 01:00:00+05:30,0.65,3.05,36.0,0.0216,24.4,475.0,47.5,29.3,150.0,0.75,,,
2025-05-15 02:00:00+05:30,0.708,3.98,39.4,0.0242,13.1,452.0,54.8,27.8,56.8,0.925,,,
2025-05-15 03:00:00+05:30,0.69,4.9,33.5,0.0219,23.7,415.0,49.0,28.4,76.5,1.45,,,
2025-05-15 04:00:00+05:30,0.723,7.1,44.3,0.0293,13.0,480.0,54.5,27.5,148.0,0.7,,,
2025-05-15 05:00:00+05:30,0.773,8.3,50.0,0.0333,4.43,418.0,62.0,26.2,97.7,0.767,,,
2025-05-15 06:00:00+05:30,0.863,13.7,51.6,0.0386,1.98,368.0,64.5,25.9,81.3,0.975,,,
2025-05-15 07:00:00+05:30,0.913,11.7,45.8,0.0339,6.15,349.0,60.5,27.0,76.5,1.25,,,
2025-05-15 08:00:00+05:30,0.983,9.98,39.8,0.0293,19.4,385.0,48.3,30.1,73.8,1.78,,,
2025-05-15 09:00:00+05:30,0.923,6.2,33.9,0.0231,33.9,412.0,42.3,31.8,74.7,2.7,,,
2025-05-15 10:00:00+05:30,0.878,7.25,36.4,0.0253,45.8,285.0,38.0,34.1,80.8,2.55,,,
2025-05-15 11:00:00+05:30,0.738,3.3,20.0,0.0134,71.8,203.0,34.5,35.4,82.8,3.0,,,
2025-05-15 12:00:00+05:30,0.675,3.38,16.4,0.0115,83.5,115.0,32.5,36.3,84.0,3.38,,,
2025-05-15 13:00:00+05:30,0.67,5.38,13.7,0.0116,92.3,70.0,31.0,37.4,83.8,2.85,,,
2025-05-15 14:00:00+05:30,0.695,4.38,12.8,0.0104,104.0,59.0,30.5,38.1,108.0,2.5,,,
2025-05-15 15:00:00+05:30,0.755,4.38,13.7,0.0109,113.0,56.3,31.0,38.5,116.0,2.43,,,
2025-05-15 16:00:00+05:30,0.645,4.0,11.5,0.00935,121.0,67.5,31.0,38.4,98.5,2.7,,,
2025-05-15 17:00:00+05:30,0.663,3.3,12.6,0.00938,120.0,70.5,31.0,38.0,104.0,2.48,,,
2025-05-15 18:00:00+05:30,0.598,3.33,16.7,0.0116,103.0,58.0,29.8,37.1,79.0,1.95,,,
2025-05-15 19:00:00+05:30,0.713,4.55,34.1,0.0218,52.2,35.0,40.0,33.5,71.8,0.85,,,
2025-05-15 20:00:00+05:30,0.865,4.9,55.6,0.0335,31.7,40.3,48.5,30.0,62.5,0.925,,,
2025-05-15 21:00:00+05:30,1.06,4.83,62.4,0.0371,22.0,48.3,50.5,29.1,72.8,0.775,,,
2025-05-15 22:00:00+05:30,0.83,4.95,63.6,0.0379,13.5,53.3,53.0,28.3,54.8,0.8,,,
2025-05-15 23:00:00+05:30,0.95,5.78,77.0,0.0457,6.3,58.0,54.8,28.0,58.3,0.775,,,
2025-05-16 00:00:00+05:30,0.987,8.5,78.6,0.0488,4.23,61.0,56.3,27.8,77.0,0.767,,,
2025-05-16 01:00:00+05:30,1.39,18.0,74.4,0.0542,0.7,68.0,61.0,27.4,90.5,0.9,,,
2025-05-16 02:00:00+05:30,1.64,19.8,68.8,0.0527,3.7,76.3,62.3,27.4,65.8,0.875,,,
2025-05-16 03:00:00+05:30,1.59,25.3,104.0,0.0759,1.4,88.8,56.3,28.5,87.0,1.4,,,
2025-05-16 04:00:00+05:30,1.54,29.0,91.5,0.0722,1.77,108.0,55.3,28.5,100.0,0.967,,,
2025-05-16 05:00:00+05:30,1.54,31.9,72.8,0.0647,2.8,113.0,62.3,27.2,101.0,0.825,,,
2025-05-16 06:00:00+05:30,1.67,25.9,58.3,0.0521,2.7,116.0,67.3,26.4,118.0,0.775,,,
2025-05-16 07:00:00+05:30,1.75,27.0,49.2,0.0481,1.58,123.0,67.8,27.2,103.0,0.725,,,
2025-05-16 08:00:00+05:30,2.18,36.8,72.9,0.0687,10.4,136.0,53.5,31.4,129.0,0.825,,,
2025-05-16 09:00:00+05:30,1.66,6.0,56.4,0.0349,53.6,159.0,40.3,35.0,109.0,1.15,,,
2025-05-16 10:00:00+05:30,0.55,5.03,29.8,0.0199,78.9,131.0,34.5,36.3,73.8,3.03,,,
2025-05-16 11:00:00+05:30,0.323,4.53,17.6,0.013,76.7,59.5,33.0,37.3,85.0,3.55,,,
2025-05-16 12:00:00+05:30,0.313,3.2,15.9,0.0111,87.5,40.3,31.8,38.2,91.8,3.73,,,
2025-05-16 13:00:00+05:30,0.32,3.98,12.8,0.01,96.7,41.0,45.0,39.0,86.5,3.5,,,
2025-05-16 14:00:00+05:30,0.355,4.83,11.2,0.00993,108.0,,29.0,39.0,134.0,3.3,,,
2025-05-16 15:00:00+05:30,0.65,3.93,8.2,0.00757,104.0,44.0,,,,,,,
2025-05-16 16:00:00+05:30,1.12,4.3,29.7,0.0193,153.0,59.8,,,,,,,
2025-05-16 17:00:00+05:30,1.0,3.65,38.4,0.0234,125.0,96.8,,,,,,,
2025-05-16 18:00:00+05:30,0.93,6.73,38.2,0.0258,64.3,59.8,83.0,27.0,195.0,2.53,,,
2025-05-16 19:00:00+05:30,1.14,6.4,58.9,0.0365,23.8,37.5,85.0,27.5,202.0,1.33,,,
2025-05-16 20:00:00+05:30,1.37,20.3,55.1,0.0458,5.3,27.0,87.0,26.9,143.0,1.0,,,
2025-05-16 21:00:00+05:30,1.64,46.3,52.1,0.0654,0.5,27.8,89.8,26.7,89.5,0.775,,,
2025-05-16 22:00:00+05:30,1.66,66.0,46.6,0.0784,,32.0,90.0,26.6,132.0,0.725,,,
2025-05-16 23:00:00+05:30,1.64,64.9,52.5,0.0807,,38.0,85.8,26.8,149.0,0.8,,,
2025-05-17 00:00:00+05:30,1.32,47.7,46.1,0.0633,19.4,38.0,84.0,26.6,124.0,0.8,,,
2025-05-17 01:00:00+05:30,0.625,4.8,40.2,0.0253,19.5,36.5,57.5,28.4,198.0,0.85,,,
2025-05-17 02:00:00+05:30,0.668,9.88,49.2,0.0342,6.7,31.0,67.8,27.4,142.0,0.975,,,
2025-05-17 03:00:00+05:30,0.82,23.8,39.1,0.0401,2.35,24.5,79.5,26.6,146.0,0.825,,,
2025-05-17 04:00:00+05:30,0.86,35.9,31.7,0.046,2.03,22.7,83.3,26.3,155.0,0.833,,,
2025-05-17 05:00:00+05:30,0.753,22.0,44.9,0.0417,5.88,22.8,70.0,27.3,171.0,1.0,,,
2025-05-17 06:00:00+05:30,0.535,5.45,22.5,0.0164,24.5,24.8,52.8,29.3,107.0,1.25,,,
2025-05-17 07:00:00+05:30,0.61,5.37,33.4,0.0221,20.8,27.0,48.0,30.7,116.0,2.03,,,
2025-05-17 08:00:00+05:30,0.793,6.28,35.1,0.0238,10.3,33.5,54.3,30.6,113.0,1.08,,,
2025-05-17 09:00:00+05:30,0.808,8.68,38.1,0.0273,16.1,36.3,45.3,33.8,132.0,1.55,,,
2025-05-17 10:00:00+05:30,0.943,9.45,43.5,0.0309,42.3,42.0,38.5,35.9,147.0,1.55,,,
2025-05-17 11:00:00+05:30,0.78,4.7,18.7,0.0138,79.6,47.3,36.3,36.7,110.0,2.13,,,
2025-05-17 12:00:00+05:30,0.71,4.3,17.6,0.0129,93.9,45.8,35.3,37.4,80.3,2.45,,,
2025-05-17 13:00:00+05:30,0.698,3.8,16.0,0.0116,106.0,49.3,34.0,38.4,114.0,2.33,,,
2025-05-17 14:00:00+05:30,0.728,3.08,16.2,0.0111,117.0,52.8,32.5,39.1,125.0,2.48,,,
2025-05-17 15:00:00+05:30,0.733,4.93,14.9,0.012,117.0,51.0,33.0,38.9,124.0,2.1,,,
2025-05-17 16:00:00+05:30,0.623,4.85,16.8,0.0128,77.3,42.8,37.5,35.0,142.0,2.83,,,
2025-05-17 17:00:00+05:30,0.743,5.03,34.8,0.0226,54.0,28.8,42.5,33.7,211.0,1.88,,,
2025-05-17 18:00:00+05:30,0.79,4.25,41.6,0.0256,54.6,32.8,42.0,33.8,190.0,1.53,,,
2025-05-17 19:00:00+05:30,0.88,4.3,50.0,0.0301,54.8,30.3,48.0,31.9,188.0,1.4,,,
2025-05-17 20:00:00+05:30,1.05,5.43,73.9,0.0437,35.9,36.0,50.8,30.9,181.0,1.3,,,
2025-05-17 21:00:00+05:30,1.14,7.88,76.9,0.0473,20.6,40.5,52.0,30.4,176.0,1.23,,,
2025-05-17 22:00:00+05:30,0.725,4.3,35.3,0.0223,37.2,34.8,52.0,30.1,135.0,1.08,,,
2025-05-17 23:00:00+05:30,0.71,4.65,43.1,0.0267,33.5,31.0,52.3,29.9,186.0,1.03,,,
2025-05-18 10:00:00+05:30,0.855,7.13,36.1,0.025,51.8,68.0,40.0,35.9,157.0,1.8,,,
2025-05-18 11:00:00+05:30,0.588,4.73,15.1,0.0119,70.6,68.0,37.8,36.1,110.0,3.2,,,
2025-05-18 12:00:00+05:30,0.635,3.5,14.9,0.0108,90.6,44.0,36.0,37.2,121.0,2.85,,,
2025-05-18 13:00:00+05:30,0.648,4.08,14.2,0.0109,106.0,47.0,34.5,38.2,128.0,2.93,,,
2025-05-18 14:00:00+05:30,0.613,4.45,12.0,0.01,108.0,52.0,32.8,39.1,122.0,2.65,,,
2025-05-18 15:00:00+05:30,0.585,4.2,9.98,0.00873,111.0,51.0,31.8,39.4,125.0,2.83,,,
2025-05-18 16:00:00+05:30,0.763,3.9,15.5,0.0114,140.0,51.0,33.3,39.1,145.0,2.2,,,
2025-05-18 17:00:00+05:30,0.888,3.98,23.1,0.0155,147.0,68.0,34.8,38.5,166.0,1.55,,,
2025-05-18 18:00:00+05:30,1.0,2.83,33.8,0.0203,130.0,72.0,38.0,37.2,150.0,1.13,,,
2025-05-18 19:00:00+05:30,1.12,4.5,48.0,0.0292,87.0,75.0,44.3,34.8,143.0,0.9,,,
2025-05-18 20:00:00+05:30,1.27,4.5,57.9,0.0345,56.1,75.0,54.0,32.1,155.0,0.825,,,
2025-05-18 21:00:00+05:30,1.5,5.15,64.4,0.0385,44.7,74.0,55.5,31.5,173.0,0.8,,,
2025-05-18 22:00:00+05:30,1.42,5.78,65.1,0.0393,19.9,77.0,55.5,31.5,197.0,0.975,,,
2025-05-18 23:00:00+05:30,1.19,5.15,54.6,0.0332,20.1,77.0,56.3,31.8,222.0,1.25,,,
2025-05-19 00:00:00+05:30,0.96,2.2,31.9,0.0188,11.7,92.0,57.7,31.6,210.0,1.17,,,
2025-05-19 01:00:00+05:30,0.865,1.9,28.6,0.0168,22.6,77.0,61.5,31.0,223.0,1.5,,,
2025-05-19 02:00:00+05:30,0.855,2.8,22.5,0.0142,9.4,78.0,64.5,30.7,240.0,2.13,,,
2025-05-19 03:00:00+05:30,0.88,3.0,20.8,0.0135,17.9,75.0,68.3,30.2,225.0,1.7,,,
2025-05-19 04:00:00+05:30,0.92,4.68,21.3,0.0151,14.4,72.0,70.0,29.9,224.0,1.65,,,
2025-05-19 05:00:00+05:30,0.9,5.35,23.7,0.0169,14.1,78.0,70.0,29.8,221.0,2.05,,,
2025-05-19 06:00:00+05:30,0.835,5.1,21.95,0.0158,9.9,74.0,69.5,29.65,234.0,1.725,,,
2025-05-19 07:00:00+05:30,0.875,3.28,22.6,0.0147,9.25,69.0,68.3,29.9,224.0,1.68,,,
2025-05-19 08:00:00+05:30,0.89,5.9,22.4,0.0167,6.58,64.0,64.5,30.6,232.0,1.93,,,
2025-05-19 09:00:00+05:30,0.89,3.98,23.6,0.0158,20.4,74.0,59.5,31.7,217.0,2.03,,,
2025-05-19 10:00:00+05:30,0.988,4.98,26.8,0.0183,37.5,69.0,54.5,33.0,236.0,2.03,,,
2025-05-19 11:00:00+05:30,1.02,5.13,29.1,0.0196,47.7,75.0,48.0,35.0,205.0,1.73,,,
2025-05-19 12:00:00+05:30,0.93,3.83,23.2,0.0155,73.2,78.0,42.8,36.8,168.0,1.6,,,
2025-05-19 13:00:00+05:30,0.855,5.85,18.1,0.0144,100.0,73.0,41.0,37.1,120.0,2.55,,,
2025-05-19 14:00:00+05:30,0.908,3.8,19.5,0.0135,106.0,67.0,38.8,38.3,147.0,1.75,,,
2025-05-19 15:00:00+05:30,0.928,3.98,19.5,0.0136,119.0,75.0,38.3,38.5,147.0,1.88,,,
2025-05-19 16:00:00+05:30,0.79,3.53,16.5,0.0117,122.0,78.0,37.5,38.5,117.0,2.0,,,
2025-05-19 17:00:00+05:30,0.92,3.35,27.1,0.0172,121.0,74.0,40.0,37.8,158.0,1.55,,,
2025-05-19 18:00:00+05:30,0.89,2.67,31.7,0.019,88.9,79.0,44.0,36.0,165.0,1.87,,,
2025-05-19 19:00:00+05:30,0.98,3.93,35.9,0.0223,70.5,74.0,47.3,34.6,180.0,1.28,,,
2025-05-19 20:00:00+05:30,1.13,4.2,50.0,0.03,41.6,67.0,54.0,32.8,146.0,0.867,,,
2025-05-19 21:00:00+05:30,1.5,5.38,70.8,0.042,12.6,77.0,64.8,30.8,96.3,0.825,,,
2025-05-19 22:00:00+05:30,2.06,40.0,89.1,0.0799,,74.0,69.3,30.1,102.0,0.775,,,
2025-05-19 23:00:00+05:30,1.7,17.2,74.0,0.0533,3.65,83.0,69.8,30.0,147.0,0.875,,,
2025-05-20 00:00:00+05:30,1.22,7.0,54.8,0.0348,5.33,92.0,67.7,30.4,135.0,0.967,,,
2025-05-20 01:00:00+05:30,0.935,3.2,51.9,0.0303,,83.0,69.0,30.1,94.5,0.85,,,
2025-05-20 02:00:00+05:30,0.895,5.4,47.0,0.0294,,77.0,70.5,29.7,159.0,0.775,,,
2025-05-20 03:00:00+05:30,,,,,15.4,77.0,66.7,30.4,211.0,1.27,,,
2025-05-20 04:00:00+05:30,1.07,4.35,19.7,0.014,22.6,83.0,64.8,30.7,224.0,1.83,,,
2025-05-20 05:00:00+05:30,0.955,4.6,19.2,0.014,23.5,79.0,66.3,30.3,227.0,1.95,,,
2025-05-20 06:00:00+05:30,0.89,3.97,19.5,0.0136,8.6,67.0,67.7,29.8,223.0,1.8,,,
2025-05-20 07:00:00+05:30,0.873,5.1,21.1,0.0154,14.1,64.0,67.8,29.7,234.0,2.03,,,
2025-05-20 08:00:00+05:30,0.87,6.3,20.8,0.0162,16.9,58.0,64.8,30.3,235.0,2.25,,,
2025-05-20 09:00:00+05:30,0.893,5.1,21.8,0.0157,32.8,52.0,59.3,31.8,229.0,1.95,,,
2025-05-20 10:00:00+05:30,0.97,4.8,24.4,0.0169,35.1,55.0,53.5,33.3,213.0,1.93,,,
2025-05-20 11:00:00+05:30,0.985,3.7,22.3,0.0149,45.7,62.0,49.3,34.8,219.0,1.85,,,
2025-05-20 12:00:00+05:30,0.923,3.5,19.6,0.0133,66.8,63.0,43.5,36.8,175.0,1.58,,,
2025-05-20 13:00:00+05:30,1.01,5.25,21.6,0.0158,84.7,67.0,40.3,38.3,186.0,1.53,,,
2025-05-20 14:00:00+05:30,1.0,3.88,24.2,0.0161,104.0,71.0,38.8,38.8,153.0,2.1,,,
2025-05-20 15:00:00+05:30,0.907,4.63,21.1,0.015,121.0,73.7,36.7,39.1,145.0,2.23,,,
2025-05-20 16:00:00+05:30,0.775,4.68,13.4,0.0109,118.0,72.0,34.3,39.5,119.0,1.68,,,
2025-05-20 17:00:00+05:30,0.72,2.95,20.4,0.0133,99.1,65.0,34.5,38.8,120.0,2.0,,,
2025-05-20 18:00:00+05:30,1.13,3.88,34.3,0.0214,111.0,67.3,41.0,37.1,157.0,1.58,,,
2025-05-20 19:00:00+05:30,1.34,4.7,47.0,0.0289,66.9,86.8,48.0,35.0,130.0,0.9,,,
2025-05-20 20:00:00+05:30,1.53,5.03,58.4,0.0351,24.9,88.3,59.8,32.3,118.0,0.775,,,
2025-05-20 22:00:00+05:30,1.43,6.3,63.3,0.0388,7.15,88.5,58.5,32.1,197.0,1.0,,,
2025-05-20 23:00:00+05:30,1.04,4.1,40.6,0.0249,13.2,84.0,57.5,32.1,195.0,1.15,,,
2025-05-21 00:00:00+05:30,0.913,4.87,39.2,0.0248,17.1,72.0,59.3,31.7,167.0,0.967,,,
2025-05-21 01:00:00+05:30,0.825,4.85,46.6,0.0288,4.6,65.0,65.5,30.5,133.0,1.0,,,
2025-05-21 02:00:00+05:30,0.845,3.1,52.1,0.0302,,61.3,65.5,30.3,142.0,0.775,,,
2025-05-21 03:00:00+05:30,0.9,4.5,42.1,0.0261,8.63,64.8,68.8,29.9,108.0,0.85,,,
2025-05-21 04:00:00+05:30,1.07,4.88,44.4,0.0276,6.18,74.3,69.8,29.8,123.0,0.9,,,
2025-05-21 05:00:00+05:30,1.15,6.3,45.7,0.0294,4.45,77.8,69.3,29.9,169.0,1.08,,,
2025-05-21 06:00:00+05:30,1.08,6.2,29.4,0.0207,3.2,77.0,66.0,30.5,205.0,1.23,,,
2025-05-21 07:00:00+05:30,1.01,5.15,26.6,0.0183,8.78,74.0,,,,,,,
2025-05-21 08:00:00+05:30,0.96,6.4,28.8,0.0205,13.5,72.3,,,,,,,
2025-05-21 09:00:00+05:30,0.9,6.0,23.5,0.0173,1.2,67.0,,,,,,,
2025-05-21 12:00:00+05:30,0.87,6.2,21.8,0.0167,66.2,72.0,43.0,37.2,159.0,1.3,,,
2025-05-21 13:00:00+05:30,0.833,5.23,23.2,0.0166,79.6,72.0,41.5,37.8,209.0,2.0,,,
2025-05-21 14:00:00+05:30,0.758,5.15,18.5,0.014,92.5,77.0,39.0,38.7,212.0,1.8,,,
2025-05-21 15:00:00+05:30,0.725,4.85,17.5,0.0132,93.0,66.0,38.5,38.8,198.0,1.83,,,
2025-05-21 16:00:00+05:30,0.877,3.8,20.2,0.0138,99.3,67.0,38.3,38.7,197.0,1.73,,,
2025-05-21 17:00:00+05:30,0.995,3.4,32.6,0.0201,102.0,63.0,40.5,37.7,209.0,1.45,,,
2025-05-21 18:00:00+05:30,1.07,4.23,37.4,0.0234,81.4,67.0,43.5,36.5,203.0,1.15,,,
2025-05-21 19:00:00+05:30,1.14,4.1,37.9,0.0235,61.9,67.0,48.5,34.8,210.0,1.18,,,
2025-05-21 20:00:00+05:30,1.16,4.9,32.1,0.021,40.2,64.0,52.3,34.0,232.0,1.88,,,
2025-05-22 12:00:00+05:30,0.61,5.53,17.6,0.0139,58.5,14.0,48.3,33.0,215.0,2.23,,,
2025-05-22 13:00:00+05:30,0.61,12.6,12.4,0.0168,65.9,18.0,47.3,33.5,240.0,2.63,,,
2025-05-22 14:00:00+05:30,0.66,4.9,17.5,0.0133,73.8,20.0,,,,,,,
2025-05-22 16:00:00+05:30,0.777,3.2,17.5,0.0119,78.9,31.0,46.0,33.7,223.0,2.0,,,
2025-05-22 17:00:00+05:30,0.91,3.15,21.6,0.014,80.9,31.0,46.0,33.3,224.0,1.95,,,
2025-05-22 18:00:00+05:30,0.953,3.7,23.7,0.0156,83.4,22.0,48.5,32.6,231.0,2.03,,,
2025-05-22 19:00:00+05:30,1.05,4.95,24.8,0.0172,84.6,19.0,52.8,31.6,234.0,1.93,,,
2025-05-22 20:00:00+05:30,1.21,5.1,40.8,0.0258,69.8,27.5,57.5,30.7,229.0,1.48,,,
2025-05-22 21:00:00+05:30,1.39,5.25,55.5,0.0338,44.8,27.0,63.5,30.1,220.0,1.45,,,
2025-05-22 22:00:00+05:30,1.08,5.0,41.8,0.0263,22.7,48.0,64.0,29.8,226.0,1.53,,,
2025-05-22 23:00:00+05:30,0.917,4.3,30.4,0.0197,30.2,48.0,65.0,29.4,209.0,1.45,,,
2025-05-23 00:00:00+05:30,0.81,3.1,29.0,0.018,29.1,40.0,64.5,29.3,220.0,1.45,,,
2025-05-23 01:00:00+05:30,0.735,2.9,27.4,0.0169,57.4,39.0,65.5,28.8,212.0,1.1,,,
2025-05-23 02:00:00+05:30,0.787,4.1,27.5,0.0179,37.8,42.0,67.3,28.5,218.0,1.2,,,
2025-05-23 03:00:00+05:30,1.1,4.27,27.1,0.0179,38.7,45.0,68.8,28.5,204.0,1.18,,,
2025-05-23 04:00:00+05:30,0.797,4.65,26.4,0.0179,36.9,55.0,70.0,28.5,229.0,1.65,,,
2025-05-23 05:00:00+05:30,0.773,4.4,23.9,0.0163,36.0,53.0,72.3,28.3,221.0,1.5,,,
